Area,ISO 3 code,Year,Area type,Electricity source,Is aggregated source,Generation (TWh),Generation YoY change (TWh),Generation YoY change (%),Share of generation (%),Share of generation YoY change (% points),Emissions (MtCO2e),Emissions YoY change (MtCO2e),Emissions YoY change (%),Share of emissions (%),Emissions intensity (gCO2e/kWh),Continent,Ember region,EU member,OECD member,G20 member,G7 member,ASEAN member
Austria,AUT,1998,Country or economy,Lignite,False,0.82,-0.43,-34.4,1.469,-0.78,0.833,-0.436,-34.358,7.088,1015.854,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Gas,False,8.87,0.4,4.723,15.89,0.653,3.968,0.179,4.724,33.765,447.351,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Other fossil,False,3.79,0.32,9.222,6.79,0.548,2.494,0.211,9.242,21.222,658.047,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Net imports,False,-0.16,0.61,-79.221,-0.287,1.098,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Wind,True,0.05,0.03,150.0,0.09,0.054,0.001,0.001,,0.009,20.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Coal,True,4.13,-1.7,-29.16,7.399,-3.088,4.013,-1.657,-29.224,34.148,971.671,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Wind and solar,True,0.05,0.03,150.0,0.09,0.054,0.001,0.001,,0.009,20.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,"Hydro, bioenergy and other renewables",True,38.98,1.18,3.122,69.832,1.834,1.276,0.053,4.334,10.858,32.735,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Renewables,True,39.03,1.21,3.199,69.921,1.887,1.277,0.053,4.33,10.866,32.718,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Clean,True,39.03,1.21,3.199,69.921,1.887,1.277,0.053,4.33,10.866,32.718,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Fossil,True,16.79,-0.98,-5.515,30.079,-1.887,10.475,-1.267,-10.79,89.135,623.883,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Total generation,True,55.82,0.23,0.414,100.0,0.0,11.752,-1.214,-9.363,100.001,210.534,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Demand,True,55.66,0.84,1.532,99.713,1.098,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Hard coal,True,3.31,-1.27,-27.729,5.93,-2.309,3.18,-1.221,-27.744,27.06,960.725,Europe,Europe,True,True,False,False,False
Austria,AUT,1998,Country or economy,Thermal,True,18.61,-0.85,-4.368,33.339,-1.667,10.868,-1.24,-10.241,92.479,583.987,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Onshore wind,False,0.05,0.0,0.0,0.084,-0.006,0.001,0.0,0.0,0.008,20.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Hydro,False,40.7,3.54,9.526,68.151,1.58,0.967,0.084,9.513,7.922,23.759,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Bioenergy,False,1.6,-0.22,-12.088,2.679,-0.581,0.346,-0.047,-11.959,2.835,216.25,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Lignite,False,1.5,0.68,82.927,2.512,1.043,1.523,0.69,82.833,12.477,1015.333,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Gas,False,9.29,0.42,4.735,15.556,-0.334,4.156,0.188,4.738,34.047,447.363,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Other fossil,False,3.66,-0.13,-3.43,6.129,-0.661,2.408,-0.086,-3.448,19.727,657.923,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Net imports,False,-1.9,-1.74,1087.5,-3.182,-2.895,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Wind,True,0.05,0.0,0.0,0.084,-0.006,0.001,0.0,0.0,0.008,20.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Coal,True,4.42,0.29,7.022,7.401,0.002,4.329,0.316,7.874,35.464,979.412,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Wind and solar,True,0.05,0.0,0.0,0.084,-0.006,0.001,0.0,0.0,0.008,20.0,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,"Hydro, bioenergy and other renewables",True,42.3,3.32,8.517,70.831,0.999,1.313,0.037,2.9,10.756,31.04,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Renewables,True,42.35,3.32,8.506,70.914,0.993,1.314,0.037,2.897,10.765,31.027,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Clean,True,42.35,3.32,8.506,70.914,0.993,1.314,0.037,2.897,10.765,31.027,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Fossil,True,17.37,0.58,3.454,29.086,-0.993,10.893,0.418,3.99,89.239,627.116,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Total generation,True,59.72,3.9,6.987,100.0,0.0,12.207,0.455,3.872,100.003,204.404,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Demand,True,57.82,2.16,3.881,96.818,-2.895,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Thermal,True,18.97,0.36,1.934,31.765,-1.574,11.239,0.371,3.414,92.073,592.462,Europe,Europe,True,True,False,False,False
Austria,AUT,1999,Country or economy,Hard coal,True,2.92,-0.39,-11.782,4.889,-1.041,2.806,-0.374,-11.761,22.988,960.959,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Solar,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Onshore wind,False,0.07,0.02,40.0,0.117,0.033,0.001,0.0,0.0,0.008,14.286,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Hydro,False,41.84,1.14,2.801,70.154,2.003,0.994,0.027,2.792,8.192,23.757,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Bioenergy,False,1.53,-0.07,-4.375,2.565,-0.114,0.331,-0.015,-4.335,2.728,216.34,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Lignite,False,1.29,-0.21,-14.0,2.163,-0.349,1.31,-0.213,-13.986,10.796,1015.504,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Gas,False,7.85,-1.44,-15.501,13.162,-2.394,3.512,-0.644,-15.496,28.942,447.389,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Other fossil,False,2.63,-1.03,-28.142,4.41,-1.719,1.731,-0.677,-28.115,14.265,658.175,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Net imports,False,-1.37,0.53,-27.895,-2.297,0.885,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Wind,True,0.07,0.02,40.0,0.117,0.033,0.001,0.0,0.0,0.008,14.286,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Coal,True,5.72,1.3,29.412,9.591,2.19,5.567,1.238,28.598,45.878,973.252,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Wind and solar,True,0.07,0.02,40.0,0.117,0.033,0.001,0.0,0.0,0.008,14.286,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,"Hydro, bioenergy and other renewables",True,43.37,1.07,2.53,72.72,1.889,1.325,0.012,0.914,10.919,30.551,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Renewables,True,43.44,1.09,2.574,72.837,1.923,1.326,0.012,0.913,10.928,30.525,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Clean,True,43.44,1.09,2.574,72.837,1.923,1.326,0.012,0.913,10.928,30.525,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Fossil,True,16.2,-1.17,-6.736,27.163,-1.923,10.809,-0.084,-0.771,89.077,667.222,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Total generation,True,59.64,-0.08,-0.134,100.0,0.0,12.134,-0.073,-0.598,99.996,203.454,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Demand,True,58.27,0.45,0.778,97.703,0.885,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Hard coal,True,4.43,1.51,51.712,7.428,2.539,4.257,1.451,51.711,35.082,960.948,Europe,Europe,True,True,False,False,False
Austria,AUT,2000,Country or economy,Thermal,True,17.73,-1.24,-6.537,29.728,-2.037,11.139,-0.1,-0.89,91.796,628.257,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Solar,False,0.01,0.01,,0.016,0.016,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Onshore wind,False,0.1,0.03,42.857,0.164,0.047,0.001,0.0,0.0,0.007,10.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Hydro,False,40.46,-1.38,-3.298,66.35,-3.804,0.961,-0.033,-3.32,6.876,23.752,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Bioenergy,False,1.67,0.14,9.15,2.739,0.174,0.361,0.03,9.063,2.583,216.168,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Lignite,False,1.59,0.3,23.256,2.607,0.444,1.615,0.305,23.282,11.555,1015.723,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Gas,False,8.75,0.9,11.465,14.349,1.187,3.914,0.402,11.446,28.003,447.314,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Other fossil,False,3.1,0.47,17.871,5.084,0.674,2.04,0.309,17.851,14.595,658.065,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Net imports,False,0.22,1.59,-116.058,0.361,2.658,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Wind,True,0.1,0.03,42.857,0.164,0.047,0.001,0.0,0.0,0.007,10.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Coal,True,6.89,1.17,20.455,11.299,1.708,6.699,1.132,20.334,47.929,972.279,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Wind and solar,True,0.11,0.04,57.143,0.18,0.063,0.002,0.001,100.0,0.014,18.182,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,"Hydro, bioenergy and other renewables",True,42.13,-1.24,-2.859,69.088,-3.632,1.322,-0.003,-0.226,9.458,31.379,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Renewables,True,42.24,-1.2,-2.762,69.269,-3.568,1.324,-0.002,-0.151,9.473,31.345,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Clean,True,42.24,-1.2,-2.762,69.269,-3.568,1.324,-0.002,-0.151,9.473,31.345,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Fossil,True,18.74,2.54,15.679,30.731,3.568,12.653,1.844,17.06,90.527,675.187,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Total generation,True,60.98,1.34,2.247,100.0,0.0,13.977,1.843,15.189,100.0,229.206,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Demand,True,61.2,2.93,5.028,100.361,2.658,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Hard coal,True,5.3,0.87,19.639,8.691,1.263,5.084,0.827,19.427,36.374,959.245,Europe,Europe,True,True,False,False,False
Austria,AUT,2001,Country or economy,Thermal,True,20.41,2.68,15.116,33.47,3.742,13.014,1.875,16.833,93.11,637.629,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Solar,False,0.01,0.0,0.0,0.016,0.0,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Onshore wind,False,0.14,0.04,40.0,0.231,0.067,0.002,0.001,100.0,0.015,14.286,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Hydro,False,40.23,-0.23,-0.568,66.353,0.003,0.956,-0.005,-0.52,6.971,23.763,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Bioenergy,False,1.52,-0.15,-8.982,2.507,-0.232,0.329,-0.032,-8.864,2.399,216.447,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Lignite,False,1.46,-0.13,-8.176,2.408,-0.199,1.483,-0.132,-8.173,10.813,1015.753,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Gas,False,9.31,0.56,6.4,15.355,1.006,4.165,0.251,6.413,30.369,447.368,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Other fossil,False,2.81,-0.29,-9.355,4.635,-0.449,1.849,-0.191,-9.363,13.482,658.007,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Net imports,False,0.7,0.48,218.182,1.155,0.794,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Wind,True,0.14,0.04,40.0,0.231,0.067,0.002,0.001,100.0,0.015,14.286,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Coal,True,6.61,-0.28,-4.064,10.902,-0.397,6.414,-0.285,-4.254,46.768,970.348,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Wind and solar,True,0.15,0.04,36.364,0.247,0.067,0.002,0.0,0.0,0.015,13.333,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,"Hydro, bioenergy and other renewables",True,41.75,-0.38,-0.902,68.86,-0.228,1.284,-0.038,-2.874,9.362,30.754,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Renewables,True,41.9,-0.34,-0.805,69.108,-0.161,1.287,-0.037,-2.795,9.384,30.716,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Clean,True,41.9,-0.34,-0.805,69.108,-0.161,1.287,-0.037,-2.795,9.384,30.716,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Fossil,True,18.73,-0.01,-0.053,30.892,0.161,12.428,-0.225,-1.778,90.619,663.534,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Total generation,True,60.63,-0.35,-0.574,100.0,0.0,13.715,-0.262,-1.875,100.003,226.208,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Demand,True,61.33,0.13,0.212,101.155,0.794,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Thermal,True,20.25,-0.16,-0.784,33.399,-0.071,12.756,-0.258,-1.982,93.011,629.926,Europe,Europe,True,True,False,False,False
Austria,AUT,2002,Country or economy,Hard coal,True,5.15,-0.15,-2.83,8.494,-0.197,4.931,-0.153,-3.009,35.955,957.476,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Solar,False,0.01,0.0,0.0,0.017,0.001,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Onshore wind,False,0.37,0.23,164.286,0.638,0.407,0.005,0.003,150.0,0.031,13.514,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Hydro,False,33.21,-7.02,-17.45,57.288,-9.065,0.789,-0.167,-17.469,4.819,23.758,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Bioenergy,False,1.65,0.13,8.553,2.846,0.339,0.357,0.028,8.511,2.181,216.364,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Lignite,False,1.51,0.05,3.425,2.605,0.197,1.533,0.05,3.372,9.364,1015.232,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Gas,False,11.16,1.85,19.871,19.251,3.896,4.992,0.827,19.856,30.491,447.312,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Other fossil,False,3.13,0.32,11.388,5.399,0.764,2.06,0.211,11.412,12.582,658.147,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Net imports,False,5.61,4.91,701.429,9.677,8.522,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Wind,True,0.37,0.23,164.286,0.638,0.407,0.005,0.003,150.0,0.031,13.514,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Coal,True,8.44,1.83,27.685,14.559,3.657,8.169,1.755,27.362,49.896,967.891,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Wind and solar,True,0.38,0.23,153.333,0.656,0.409,0.005,0.003,150.0,0.031,13.158,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,"Hydro, bioenergy and other renewables",True,34.86,-6.89,-16.503,60.135,-8.725,1.146,-0.138,-10.748,7.0,32.874,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Renewables,True,35.24,-6.66,-15.895,60.79,-8.318,1.151,-0.136,-10.567,7.03,32.662,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Clean,True,35.24,-6.66,-15.895,60.79,-8.318,1.151,-0.136,-10.567,7.03,32.662,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Fossil,True,22.73,4.0,21.356,39.21,8.318,15.221,2.793,22.473,92.969,669.644,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Total generation,True,57.97,-2.66,-4.387,100.0,0.0,16.372,2.657,19.373,100.0,282.422,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Demand,True,63.58,2.25,3.669,109.677,8.522,,,,,,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Hard coal,True,6.93,1.78,34.563,11.954,3.46,6.636,1.705,34.577,40.533,957.576,Europe,Europe,True,True,False,False,False
Austria,AUT,2003,Country or economy,Thermal,True,24.38,4.13,20.395,42.056,8.657,15.578,2.822,22.123,95.15,638.966,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Solar,False,0.02,0.01,100.0,0.032,0.015,0.001,0.001,,0.006,50.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Onshore wind,False,0.93,0.56,151.351,1.504,0.866,0.011,0.006,120.0,0.069,11.828,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Hydro,False,36.76,3.55,10.69,59.434,2.146,0.873,0.084,10.646,5.44,23.749,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Bioenergy,False,1.91,0.26,15.758,3.088,0.242,0.413,0.056,15.686,2.574,216.23,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Other renewables,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Nuclear,False,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Lignite,False,1.0,-0.51,-33.775,1.617,-0.988,1.016,-0.517,-33.725,6.331,1016.0,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Gas,False,10.95,-0.21,-1.882,17.704,-1.547,4.898,-0.094,-1.883,30.523,447.306,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Other fossil,False,3.37,0.24,7.668,5.449,0.05,2.217,0.157,7.621,13.816,657.864,Europe,Europe,True,True,False,False,False
Austria,AUT,2004,Country or economy,Net imports,False,3.08,-2.53,-45.098,4.98,-4.697,0.0,0.0,,0.0,0.0,Europe,Europe,True,True,False,False,False
