date,district,bbui_loo,bbui_loo_z,n_donors,bbui_innov_own
1994-04-01,St. Louis,-0.08088924494675069,-0.18725155374322827,11,0.3857375533444708
1994-07-01,Atlanta,-0.295357817817797,-0.67940955880163,11,0.6270984684136375
1994-07-01,Boston,-0.37041823079849157,-0.8516566279964732,11,1.4527630112012777
1994-07-01,Chicago,-0.17179751982978814,-0.3958659656861758,11,-0.73206480945446
1994-07-01,Cleveland,-0.18810901052389495,-0.4332972341096721,11,-0.5526384118192854
1994-07-01,Dallas,-0.15212102558221563,-0.3507127573359199,11,-0.9485062461777578
1994-07-01,Kansas City,-0.21163582520060392,-0.48728607742439806,11,-0.293843450375487
1994-07-01,Minneapolis,-0.24416767141306062,-0.5619394791720576,11,0.0640068579615364
1994-07-01,New York,-0.22259703134591413,-0.512439624525928,11,-0.1732701827770749
1994-07-01,Philadelphia,-0.14947061452020388,-0.3446306493449802,11,-0.9776607678598872
1994-07-01,Richmond,-0.2340004788400491,-0.5386080178451497,11,-0.0478322603415901
1994-07-01,San Francisco,-0.17694856327173128,-0.4076864726743032,11,-0.675403331593086
1994-07-01,St. Louis,-0.20521373843837976,-0.47254880675160515,11,-0.3644864047599531
1994-10-01,Atlanta,0.5010320404253076,1.148129267212462,11,0.4551494992792196
1994-10-01,Boston,0.11421533217401847,0.2604703579946571,11,4.7101332900434
1994-10-01,Chicago,0.4607677234198816,1.055731552866013,11,0.8980569863389049
1994-10-01,Cleveland,0.5869809336558234,1.3453629936416587,11,-0.4902883262564536
1994-10-01,Dallas,0.4848077774090939,1.1108981670437506,11,0.6336163924575695
1994-10-01,Kansas City,0.5691223085757355,1.304381393517958,11,-0.293843450375487
1994-10-01,Minneapolis,0.6430450449009778,1.4740177460672181,11,-1.106993549953153
1994-10-01,New York,0.54451832082988,1.2479206759247916,11,-0.0231995851710772
1994-10-01,Philadelphia,0.5675602750507985,1.300796871584623,11,-0.276661081601181
1994-10-01,Richmond,0.5650825147983721,1.2951109590682917,11,-0.2494057188244894
1994-10-01,San Francisco,0.5099325109071466,1.1685538811210783,11,0.3572443239789907
1994-10-01,St. Louis,0.41943716181056767,0.9608870426551213,11,1.3526931640413593
1995-01-01,Atlanta,-0.001124205516291968,-0.004208405957172906,11,-0.8911905406777949
1995-01-01,Boston,0.0999724658140407,0.22778612552086325,11,-2.0032539253114545
1995-01-01,Chicago,-0.04374243823196711,-0.10200783694920447,11,-0.4223899808053689
1995-01-01,Cleveland,-0.1981680611597536,-0.45638053357612735,11,1.2762918714002824
1995-01-01,Dallas,0.04238558662315072,0.09563695699364634,11,-1.369798254211665
1995-01-01,Kansas City,-0.05542848645286546,-0.1288247365183164,11,-0.293843450375487
