date,epu,wui,jln,vix,ip,emp,ffr
1942-09-01,1.1350588055354127,,,,257.36574852643724,1062.7624549782818,
1942-10-01,0.5378086759347651,,,,260.5980560865318,1063.3810086696133,
1942-11-01,0.09014259695078042,,,,262.9562395053457,1063.7632712130146,
1942-12-01,0.9857566774179599,,,,265.2593867313583,1064.3399037071958,
1943-01-01,0.25064107575115313,,,,266.2041166005634,1064.951177269684,
1943-02-01,-0.07274014070005569,,,,268.80107457644834,1065.4738533250854,
1943-03-01,0.9644299115967533,,,,269.53161325774505,1065.8482136422153,
1943-04-01,0.13617382863135016,,,,270.79568634130504,1066.0712210469298,
1943-05-01,0.686599316089365,,,,271.51118753524696,1065.9515631135275,
1943-06-01,0.3639497556480111,,,,270.9755413068212,1066.3849357772267,
1943-07-01,0.3508819765655723,,,,273.9762023736891,1066.1954199216716,
1943-08-01,-0.010895741789975795,,,,276.0414921308072,1065.8341122532051,
1943-09-01,0.40788939088205967,,,,278.5653011568983,1065.7071101899903,
1943-10-01,-0.11612130088804959,,,,280.04895974815145,1066.1368547662642,
1943-11-01,0.08461557347816888,,,,281.3496713062248,1066.478391544408,
1943-12-01,-0.061737108302308746,,,,280.04895974815145,1066.3030902735754,
1944-01-01,-0.20607740043366218,,,,281.1881548177489,1066.0876335157536,
1944-02-01,0.052210595926092354,,,,281.9937371735516,1065.815307307449,
1944-03-01,-0.3658240859028077,,,,281.8332584472808,1065.240051100193,
1944-04-01,0.9157768006735283,,,,281.8332584472808,1064.6923773389242,
1944-05-01,-0.08349481280087975,,,,281.1881548177489,1064.5067690617664,
1944-06-01,-0.4500938086393498,,,,280.86433710041325,1064.4162195631332,
1944-07-01,-0.1864341146791679,,,,280.7014303254768,1064.3136566747494,
1944-08-01,-0.32190861545440563,,,,281.9937371735516,1064.1847075917622,
1944-09-01,0.323203899583587,,,,281.3496713062248,1063.7752683816973,
1944-10-01,0.24054690779133628,,,,281.67252177278664,1063.8448235909484,
1944-11-01,-0.11786787789506162,,,,280.8637342313594,1063.8520161969525,
1944-12-01,0.32237021447877984,,,,280.5388625657124,1064.2085995999992,
1945-01-01,-0.42924872754536497,,,,279.5566450622253,1064.2921767047387,
1945-02-01,-0.37244389468188155,,,,279.2274921189817,1064.296950430155,
1945-03-01,0.09563740070919663,,,,278.5653011568983,1064.0603770478197,
1945-04-01,-0.051983932317727036,,,,276.72117924269565,1063.2146654097432,
1945-05-01,-0.17211647918356338,,,,273.9762023736891,1062.8714626559486,
1945-06-01,0.033909798263075545,,,,271.6897613733595,1062.4954904473361,
1945-07-01,0.27921861975442824,,,,269.3491400881079,1061.8249443068482,
1945-08-01,1.0672604719396315,,,,258.38692423140475,1060.821739433914,
1945-09-01,0.6385986543785982,,,,249.01843647833647,1055.8595321930773,
1945-10-01,0.7035777629822771,,,,244.91758398322014,1056.1007555452923,
1945-11-01,0.052683151734292326,,,,248.5714656595894,1057.1214355749162,
1945-12-01,0.1431628216355805,,,,249.01843647833647,1057.413346774956,
1946-01-01,0.02187305003489092,,,,243.27621160059945,1059.2350569157022,
1946-02-01,-0.2517246805200694,,,,238.18490359705953,1057.7553845283282,
1946-03-01,0.3059676949771114,,,,248.12165162791,1060.1497888762062,
1946-04-01,0.051692395522782264,,,,246.30358853697837,1061.9203139938547,
1946-05-01,-0.22449230958445454,,,,242.5651922570686,1062.980351636255,
1946-06-01,-0.14884310562971495,,,,248.5714656595894,1063.9095384284838,
1946-07-01,0.5682536208732848,,,,251.87926457871376,1064.9061135274449,
1946-08-01,-0.16870253196693705,,,,255.50077958006884,1066.0594962054952,
1946-09-01,-0.10792004113721539,,,,257.36574852643724,1066.697669415232,
1946-10-01,-0.15859225415002215,,,,259.1965722081408,1067.111584990838,
1946-11-01,-0.18969501825336582,,,,259.7997211507737,1067.8099506078345,
1946-12-01,-0.11682744962416693,,,,260.3992540064303,1067.7730732017421,
1947-01-01,-0.18718859298657783,,,,261.5876430952246,1068.1320491262716,
1947-02-01,0.32210037437239264,,,,262.17658325051974,1068.1825704151797,
1947-03-01,0.03136981079400073,,,,262.761352694518,1068.2972966908994,
1947-04-01,0.3458825509129111,,,,261.9801695548145,1068.0493228306789,
1947-05-01,0.46850809816462063,,,,262.3718865953642,1068.3683609382597,
1947-06-01,0.1692956948242758,,,,262.3718865953642,1068.7617380807944,
1947-07-01,-0.21188097645311793,,,,261.78409892117276,1068.6086878984395,
1947-08-01,-0.2177087172582205,,,,262.3718865953642,1069.1035408517557,
1947-09-01,-0.1946152371086298,,,,263.150027544653,1069.654793906567,
1947-10-01,-0.5702009824802574,,,,264.1140871818636,1070.124246548366,
1947-11-01,0.12106546764986612,,,,265.44876672706164,1070.2884852938732,
1947-12-01,-0.1296347860168593,,,,265.8271548539063,1070.5063038271944,
1948-01-01,-0.11739934955113616,,,,266.39171756081043,1070.7258871553977,
1948-02-01,-0.5775382168954168,,,,266.57896723876087,1070.3985766358621,
1948-03-01,-0.7628187573668402,,,,265.44876672706164,1070.734839506515,
1948-04-01,-0.555935704020221,,,,265.6384907707046,1070.0521663560344,
1948-05-01,-0.7920272707731096,,,,267.32516955595145,1070.9874128702584,
1948-06-01,-0.7297496509559102,,,,268.61794366839933,1071.5173039019605,
1948-07-01,-0.5391606440731678,,,,268.61794366839933,1071.7967018263598,
1948-08-01,-0.7897066458581822,,,,268.24998874580956,1071.836552166722,
1948-09-01,-0.3400684518678176,,,,267.5106810932802,1072.092985236768,
1948-10-01,-0.47092425661313736,,,,268.2506726631513,1071.9847445785235,
1948-11-01,-0.485324992121604,,,,266.95311084223766,1071.86753590051,
1948-12-01,-0.6624442789873194,,,,266.015463665909,1071.5128627143863,
1949-01-01,0.1372988336520086,,,,265.0696474072235,1070.7012640565683,
1949-02-01,-0.40739060493755164,,,,264.1140871818636,1070.317705015145,
1949-03-01,-0.6616574467169045,,,,262.17658325051974,1069.7384636196216,
1949-04-01,-0.7398955047072491,,,,261.5876430952246,1069.729421619525,
1949-05-01,-0.9181636928816505,,,,260.2000559162513,1069.1581210405027,
1949-06-01,-0.7031266353650168,,,,260.0004602351558,1068.5995431600868,
1949-07-01,-0.5205764471740396,,,,259.7997211507737,1068.1228606945008,
1949-08-01,-0.7632372109049538,,,,260.79720056892717,1068.3362736605898,
1949-09-01,-0.7462739341274753,,,,261.78409892117276,1068.6932371076853,
1949-10-01,-0.8388661432895124,,,,257.9800076095983,1066.7605646966654,
1949-11-01,-1.0407013071633684,,,,260.5987943908682,1067.4567524152496,
1949-12-01,-0.8381991952056664,,,,262.3718865953642,1068.102183635624,
1950-01-01,-0.37477579649677734,,,,264.1140871818636,1068.1113739674013,
1950-02-01,-0.822517323311503,,,,264.49754969504846,1067.5838627525663,
1950-03-01,-1.00153757331475,,,,267.6965368401587,1069.0898911486156,
1950-04-01,-0.9557717515298652,,,,270.97487577377916,1070.0589260815923,
1950-05-01,-0.9675851097396277,,,,273.2781837321394,1070.8131384109747,
1950-06-01,-0.6175439592750097,,,,276.21216328899374,1071.6260514297942,
1950-07-01,-0.3041045383852351,,,,279.39220401761736,1072.4456104533958,
1950-08-01,-0.5189882837618223,,,,282.47422715019803,1074.0561901902715,
1950-09-01,-0.6805591420496668,,,,281.8332584472808,1074.587336856231,
1950-10-01,-0.7130187588670666,,,,282.47422715019803,1075.1627915061572,
1950-11-01,-0.41164870866609926,,,,282.3145182731899,1075.3125529855506,
1950-12-01,-0.5000707470695803,,,,284.0591937511862,1075.4941051996275,
1951-01-01,0.0417875183838634,,,,284.37284542383355,1076.4011842504206,
1951-02-01,-0.7853804779833969,,,,284.9983696990877,1077.010473016671,
1951-03-01,-0.7256005572603907,,,,285.4640947940366,1077.630695015341,
1951-04-01,-0.6200283677370976,,,,285.6194306094578,1077.605625551905,
1951-05-01,-0.5322364932437555,,,,285.3090939707135,1077.7955789556445,
1951-06-01,-0.6253444863305381,,,,284.84206539494863,1078.0288735123806,
1951-07-01,-0.11715501671848727,,,,283.2701448354082,1078.0226316398168,
1951-08-01,-0.7149416045604893,,,,282.3145182731899,1077.9206258645236,
1951-09-01,-0.7875868571617397,,,,282.952419456345,1077.7997497061715,
1951-10-01,-0.8994022875544476,,,,282.79347307761344,1077.908128207818,
1951-11-01,-0.9733309587711502,,,,283.5862772395772,1078.2014109989266,
1951-12-01,-1.0692051485704215,,,,284.21614255917416,1078.5476652713262,
1952-01-01,-0.436075547988145,-0.9820414988505024,,,285.3090939707135,1078.5104020476263,
1952-02-01,-0.9566253054584263,-0.9820414988505024,,,285.9282340416093,1078.9772582323876,
1952-03-01,-0.9407729375766454,-0.9820414988505024,,,286.2366581486087,1078.9401547751568,
1952-04-01,-0.9538074229544157,-0.11091494633499692,,,285.3090939707135,1079.1790247870115,
1952-05-01,-0.5821226794790023,-0.11091494633499692,,,284.37342750448084,1079.2242634215763,
1952-06-01,-0.5426964892085002,-0.11091494633499692,,,283.42833596206185,1078.481409937419,
1952-07-01,-0.6634585287404305,-0.9820414988505024,,,281.8332584472808,1078.1931027633834,
1952-08-01,-0.9681458670154379,-0.9820414988505024,,,288.06580657085254,1079.8023352607254,
1952-09-01,-0.9850198683348329,-0.9820414988505024,,,291.6272312717196,1080.608495727828,
1952-10-01,-0.5627975634021882,-0.33502146273418176,,,292.6425066954648,1081.1685627012828,
1952-11-01,-0.8099058559313571,-0.33502146273418176,,,294.64264764687533,1081.6091496552287,
1952-12-01,-0.8494926077776,-0.33502146273418176,,,295.2067701067727,1082.3092785378115,
1953-01-01,-0.9507417171487184,0.13292013252867282,,,295.48738200357815,1082.2654145155748,
1953-02-01,-0.9492175904184643,0.13292013252867282,,,296.046772445368,1082.6535403573444,
1953-03-01,-0.40270102553640386,0.13292013252867282,,,296.880291130315,1082.9193818819977,
1953-04-01,-0.6655141465061003,-0.9820414988505024,,,297.2944595423326,1082.8440657488934,
1953-05-01,-0.9189752269329485,-0.9820414988505024,,,297.84385962089954,1082.9530575852962,
1953-06-01,-0.37211230012328667,-0.9820414988505024,,,297.4319650910563,1083.0104782127587,
1953-07-01,-0.7451577895282213,-0.13108707520372834,,,298.6625936437888,1083.0441232578537,
1953-08-01,-0.908048179361179,-0.13108707520372834,,,298.11717822226035,1082.9510769754663,
1953-09-01,-1.111132796901773,-0.13108707520372834,,,296.046772445368,1082.7111331777076,
1953-10-01,-0.8522637716960273,-0.9820414988505024,,,295.2067701067727,1082.456680114208,
1953-11-01,-0.70247244091804,-0.9820414988505024,,,292.7865553434773,1081.7936589530912,
1953-12-01,-0.7611633353012399,-0.9820414988505024,,,290.30631032120044,1081.3820572436036,
1954-01-01,-0.45173043587166956,1.006493738118825,,,289.56522360437884,1080.9101489746167,
1954-02-01,-0.5177201695106128,1.006493738118825,,,289.8626482604448,1080.7341264306601,
1954-03-01,-0.7324797347387382,1.006493738118825,,,289.2669116944848,1080.2774536594097,
1954-04-01,-1.1115273541518582,-0.07625658782513968,,,288.6681624387265,1080.3221982094567,
1954-05-01,-1.0579526818852778,-0.07625658782513968,,,289.2669116944848,1079.8861036154894,
1954-06-01,-0.6773752972919196,-0.07625658782513968,,,289.56522360437884,1079.7430420746375,
1954-07-01,-1.0758790596195817,-0.046556571452996104,,,289.7137706048427,1079.6202547881578,0.8
1954-08-01,-1.0631009894672836,-0.046556571452996104,,,289.56522360437884,1079.6018236845944,1.22
1954-09-01,-0.9182579355456721,-0.046556571452996104,,,289.7137706048427,1079.7246335903196,1.07
1954-10-01,-0.9342519359211041,0.41716843829631967,,,290.8959050021757,1079.8391202528637,0.85
1954-11-01,-0.9450208383956975,0.41716843829631967,,,292.4977135902049,1080.3242315770185,0.83
1954-12-01,-1.124948744597592,0.41716843829631967,,,293.79018692731506,1080.6307965662293,1.28
1955-01-01,-0.7156544657370636,-0.9820414988505024,,,296.046772445368,1080.9647137210825,1.39
1955-02-01,-0.7473457766197108,-0.9820414988505024,,,297.2944595423326,1081.263281624941,1.29
1955-03-01,-0.9497540486598186,-0.9820414988505024,,,299.60872105564,1081.9017995463873,1.35
1955-04-01,-0.9885346364071294,0.5790072921944952,,,300.8130101889687,1082.4726024134216,1.43
1955-05-01,-1.0809564838303578,0.5790072921944952,,,302.39600933438584,1082.9966210797772,1.43
1955-06-01,-1.293134712956191,0.5790072921944952,,,302.52716581312853,1083.545476379529,1.64
1955-07-01,-1.2372281388747146,-0.9820414988505024,,,303.3081043406476,1083.9325977252652,1.68
1955-08-01,-1.1267792271103214,-0.9820414988505024,,,303.1784510846488,1084.1755017213652,1.96
1955-09-01,-1.1722114406044741,-0.9820414988505024,,,303.8255220633882,1084.4783043399848,2.18
1955-10-01,-1.1643858090216355,0.2673457712424517,,,305.4892293953423,1084.795749467559,2.24
1955-11-01,-1.051156738668602,0.2673457712424517,,,305.7424560507227,1085.1121900690214,2.35
1955-12-01,-1.2132139803919888,0.2673457712424517,,,306.1215660665083,1085.5241948685853,2.48
1956-01-01,-0.7791870434221759,0.42620272294134753,,,306.75039472580437,1085.8518112726215,2.45
1956-02-01,-0.7972596181096421,0.42620272294134753,,,305.869298810915,1086.2205390050178,2.5
1956-03-01,-0.892921829039269,0.42620272294134753,,,305.869298810915,1086.463692071851,2.5
1956-04-01,-1.0289052670499859,-0.3761013915811269,,,306.6246653626153,1086.618465722444,2.62
1956-05-01,-1.1734121619534914,-0.3761013915811269,,,305.74292613569054,1086.8682727763887,2.75
1956-06-01,-1.181625772594767,-0.3761013915811269,,,304.85286876908214,1087.0205203603205,2.71
1956-07-01,-0.9802730989409879,-0.9820414988505024,,,301.73959131900176,1085.8133238286748,2.75
1956-08-01,-1.1988329794584671,-0.9820414988505024,,,305.7424560507227,1087.1060578737333,2.73
1956-09-01,-1.3235307913281809,-0.9820414988505024,,,307.9953929554688,1087.0547441461856,2.95
1956-10-01,-1.1104473224822649,1.779707740074995,,,308.8580333919203,1087.3830768729865,2.96
1956-11-01,-0.8429761705815696,1.779707740074995,,,307.9953929554688,1087.4664117894554,2.88
1956-12-01,-0.984968048294502,1.779707740074995,,,309.46993949527337,1087.6706671796176,2.94
1957-01-01,-0.6971620950233927,-0.9820414988505024,,,309.1033362407902,1087.5912840953854,2.84
1957-02-01,-0.9369809457134588,-0.9820414988505024,,,310.07767392732967,1087.9875708458862,3.0
1957-03-01,-1.1735199637472369,-0.9820414988505024,,,309.9565122923649,1088.0986265451397,2.96
1957-04-01,-1.1650166441758205,-0.9820414988505024,,,308.6125841149916,1088.2527706063393,3.0
1957-05-01,-1.1327684692328286,-0.9820414988505024,,,308.2428184122655,1088.0873383770095,3.0
1957-06-01,-0.9879048752434175,-0.9820414988505024,,,308.48963318616967,1087.9310545111616,3.0
1957-07-01,-0.9704181623590721,0.7073237503253962,,,309.1033362407902,1088.0365258459226,2.99
1957-08-01,-1.043455555731843,0.7073237503253962,,,309.1033362407902,1088.045937522055,3.24
1957-09-01,-1.256267304988044,0.7073237503253962,,,308.2428184122655,1087.6801133506192,3.47
1957-10-01,-1.2926700778277307,0.9418973519955214,,,306.75039472580437,1087.356546647324,3.5
1957-11-01,-1.0216109922537537,0.9418973519955214,,,304.34027635030805,1086.9672600684125,3.28
1957-12-01,-0.9159190527927006,0.9418973519955214,,,302.39600933438584,1086.6356480170862,2.98
1958-01-01,-0.8180496571918762,-0.9820414988505024,,,300.5464758898371,1086.0459469017287,2.72
1958-02-01,-0.9704890457303021,-0.9820414988505024,,,298.3902577800412,1085.0811726990455,1.67
1958-03-01,-1.0006858988695169,-0.9820414988505024,,,297.1567646554693,1084.542653779148,1.2
1958-04-01,-1.002490739859699,-0.9820414988505024,,,295.48738200357815,1084.01101833822,1.26
1958-05-01,-0.747261468367566,-0.9820414988505024,,,296.4644002270752,1083.7893213835453,0.63
1958-06-01,-0.9599742762514254,-0.9820414988505024,,,299.0689580522135,1083.7893213835453,0.93
1958-07-01,-0.9119599211621253,-0.9820414988505024,,,300.5464758898371,1084.0345325350247,0.68
1958-08-01,-1.1706474419779032,-0.9820414988505024,,,302.5266803656309,1084.413913465654,1.53
1958-09-01,-1.2942425341292778,-0.9820414988505024,,,303.4380707602203,1084.9453584720034,1.76
1958-10-01,-1.1759179159762339,-0.9820414988505024,,,304.5969009980702,1084.904578209085,1.8
1958-11-01,-1.0963203202956502,-0.9820414988505024,,,307.49915975395595,1085.7921494188324,2.27
1958-12-01,-1.056716921597073,-0.9820414988505024,,,307.6237950963575,1086.063227841855,2.42
1959-01-01,-1.1329619217668105,-0.19277052829426666,,,309.1033362407902,1086.8149313135677,2.48
1959-02-01,-1.078182769184557,-0.19277052829426666,,,311.0426098062887,1087.2143004616146,2.43
1959-03-01,-1.132591663551181,-0.19277052829426666,,,312.473216441554,1087.8311308595937,2.8
1959-04-01,-1.1706175044934635,-0.9820414988505024,,,314.5806082797825,1088.408552880545,2.96
1959-05-01,-1.2404934726596148,-0.9820414988505024,,,316.07593051325244,1088.8371075875896,2.9
1959-06-01,-1.231517463031189,-0.9820414988505024,,,316.19032761072094,1089.081440038412,3.39
1959-07-01,-1.1484765196447757,0.7667447442869574,,,313.76657694426575,1089.3103092828471,3.47
1959-08-01,-1.1749091704242975,0.7667447442869574,,,310.3200067340835,1088.4366804297895,3.5
1959-09-01,-1.1067918616579815,0.7667447442869574,,,310.19868893851043,1088.6090232096994,3.76
1959-10-01,-1.2426629334154418,-0.31203714990925907,,,309.46993949527337,1088.4779198627696,3.98
1959-11-01,-1.2261275075927174,-0.31203714990925907,,,310.07767392732967,1088.993847431591,4.0
1959-12-01,-1.1118712996008946,-0.31203714990925907,,,316.07593051325244,1089.9956367535533,3.99
1960-01-01,-0.8906143605076379,1.0673671415869743,,,318.6674895280213,1090.1800569887673,3.99
1960-02-01,-0.9348623652562986,1.0673671415869743,,,317.77371135318026,1090.6194484317166,3.97
1960-03-01,-1.2484679861717982,1.0673671415869743,,,316.87187268702655,1090.5111587554557,3.84
1960-04-01,-1.1036617164238933,-0.9820414988505024,,,316.07593051325244,1091.1682671079775,3.92
1960-05-01,-1.0912555154729342,-0.9820414988505024,,,315.961826819226,1090.5497159812821,3.85
1960-06-01,-1.1142920741274462,-0.9820414988505024,,,314.69672783574924,1090.3163093344212,3.32
1960-07-01,-1.0213336342140544,2.344330583424422,-0.41232930808922946,,314.3488265160632,1090.2389997055225,3.23
1960-08-01,-1.0482056813459169,2.344330583424422,-0.345587746110349,,314.23273386196007,1090.1763719151575,2.98
1960-09-01,-1.1209602124778133,2.344330583424422,-0.2808041487666681,,313.1804809736616,1090.0934218371287,2.6
1960-10-01,-1.1349152419399098,-0.9820414988505024,-0.17016633912386211,,313.06302320019495,1089.9365503749373,2.47
1960-11-01,-0.8279455396605819,-0.9820414988505024,0.10599131642218805,,311.6413328116358,1089.6016842396082,2.44
1960-12-01,-1.1116378409217866,-0.9820414988505024,0.2618462787472296,,309.71329594241286,1089.195009770325,1.98
1961-01-01,-0.8879519381246204,-0.14239396150222086,0.16609760565272827,,309.8347524418331,1089.0851656820173,1.45
1961-02-01,-1.1637227541532547,-0.14239396150222086,0.12040288346738737,,309.71329594241286,1088.8501786287165,2.54
1961-03-01,-1.187385449253632,-0.14239396150222086,0.12085315862979056,,310.3200067340835,1089.040448795058,2.02
1961-04-01,-1.3143070926468776,0.5808113092166443,0.15051813027239835,,312.3544844847553,1088.9807951572134,1.49
1961-05-01,-1.0871009175762398,0.5808113092166443,-0.005386913370454649,,313.88321171941647,1089.2768489237658,1.98
1961-06-01,-0.95966953145466,0.5808113092166443,-0.1272955533176185,,315.2736022363656,1089.6313308888275,1.73
1961-07-01,-1.1029622801282335,-0.2516012273306643,-0.2505543538432078,,316.4178849789059,1089.9014513120912,1.17
1961-08-01,-1.0045863637704948,-0.2516012273306643,-0.29373844327423054,,317.3238086578829,1090.2242672831173,2.0
1961-09-01,-1.103113578536143,-0.2516012273306643,-0.28763359738019634,,317.21112078922675,1090.3898820275576,1.88
1961-10-01,-1.1814591698226147,0.5594342484388163,-0.30557820303188876,,319.1118119677147,1090.6359568923403,2.26
1961-11-01,-1.0351911990407094,0.5594342484388163,-0.4001479234022868,,320.6503603604641,1091.0386518280905,2.61
1961-12-01,-1.101302025105504,0.5594342484388163,-0.4929198020228858,,321.5189037010206,1091.2758479179156,2.33
1962-01-01,-0.9302395075132971,-0.9820414988505024,-0.4428345120806653,,320.64995538001455,1091.3104679632677,2.15
1962-02-01,-1.2045546637043425,-0.9820414988505024,-0.46086491677361346,,322.2724409556383,1091.8500817327924,2.37
1962-03-01,-1.1476816324458121,-0.9820414988505024,-0.5817792285367771,,322.80773605927726,1092.0076005725648,2.85
1962-04-01,-1.0857444676086112,2.0739484609675745,-0.5790286118633226,,323.02113345319464,1092.5974450814745,2.78
1962-05-01,-1.1793285069726314,2.0739484609675745,-0.603211834790387,,322.9142937223978,1092.64419505985,2.36
1962-06-01,-0.7476447487176828,2.0739484609675745,-0.6534387768725849,,322.70106472966984,1092.6729534179462,2.68
1962-07-01,-0.7855002279211567,0.3191578433336063,-0.7490379279185834,,323.6578208981206,1092.8560937869368,2.71
1962-08-01,-0.7223243493219498,0.3191578433336063,-0.8533907283650182,,323.7634770463158,1093.0209920175912,2.93
1962-09-01,-0.815652241958116,0.3191578433336063,-0.9006497932500515,,324.3958605235664,1093.2714035385845,2.9
1962-10-01,-0.9323429178550234,-0.9820414988505024,-0.9207856931965765,,324.50074016528265,1093.3838844688592,2.9
1962-11-01,-1.0182664516714564,-0.9820414988505024,-0.9192757969962905,,324.9195502619089,1093.410647005037,2.94
1962-12-01,-0.9737333024521659,-0.9820414988505024,-0.9337130578252664,,324.9195502619089,1093.3606844758938,2.93
1963-01-01,-0.6690340160331443,-0.3827609731595178,-0.9437891958455237,,325.64836996350635,1093.5158435450355,2.92
1963-02-01,-0.7367362274815757,-0.3827609731595178,-1.0271225263912607,,326.7833594038749,1093.7205701286248,3.0
1963-03-01,-0.9853591150755492,-0.3827609731595178,-1.1215727521342749,,327.3966101586113,1093.8804990831925,2.98
1963-04-01,-1.088333590141834,0.20703493979920062,-1.0672951341396189,,328.3096795591976,1094.3410844855557,2.9
1963-05-01,-0.9968192646684443,0.20703493979920062,-1.0970776428712488,,329.51477397224585,1094.404690975562,3.0
1963-06-01,-0.8877461347001968,0.20703493979920062,-1.1163183496893059,,329.8137920250918,1094.4806124093568,2.99
1963-07-01,-0.827771150457499,0.47584632329710785,-1.1336190985708046,,329.41502592973467,1094.7185965326782,3.02
1963-08-01,-0.9628227674839217,0.47584632329710785,-1.1239701157589161,,329.61442261717605,1094.922635159717,3.49
1963-09-01,-0.8684618302613637,0.47584632329710785,-1.1288450096282272,,330.6065852565509,1095.2174032434511,3.48
1963-10-01,-1.0976366298693436,1.208095345017189,-1.150114003210695,,331.29525169665317,1095.5759174564716,3.5
1963-11-01,-1.00816906174022,1.208095345017189,-1.0882159489234928,,331.7841134720327,1095.5270253847439,3.48
1963-12-01,-0.8212363211746156,1.208095345017189,-0.9905580809216471,,331.5890006581746,1095.7119908873278,3.38
1964-01-01,-0.8240086933323251,-0.18916114191337002,-0.9210141954329218,,332.4647456006476,1095.931411426741,3.48
1964-02-01,-1.0800891022744543,-0.18916114191337002,-0.97357892517416,,333.14077642860485,1096.3930575086736,3.48
1964-03-01,-0.9096382222567245,-0.18916114191337002,-1.0660037395714115,,333.14077642860485,1096.642084874722,3.43
1964-04-01,-1.0922255973678356,-0.9820414988505024,-1.0132494530111331,,334.76383645675924,1096.6852556850179,3.47
1964-05-01,-1.2044600182938936,-0.9820414988505024,-1.153296419496261,,335.33018172190356,1096.9731596171507,3.5
1964-06-01,-0.9907982055781691,-0.9820414988505024,-1.1719631785601372,,335.6123304281501,1097.1967040924,3.5
1964-07-01,-1.0772383288122025,-0.9820414988505024,-1.1002115032475994,,336.2674824741086,1097.5276627160363,3.42
1964-08-01,-0.7728353295149699,-0.9820414988505024,-0.9420184291962967,,336.9183702006561,1097.8814155095154,3.5
1964-09-01,-0.9251575188430101,-0.9820414988505024,-0.6608345026289959,,337.28836373475485,1098.3647302128675,3.45
1964-10-01,-1.0585985529060875,-0.1459235600238171,-0.22044158608254702,,335.89368529475536,1098.177807918094,3.36
1964-11-01,-0.9275196266399642,-0.1459235600238171,-0.0959694025513974,,338.93676859085764,1098.8980828711085,3.52
1964-12-01,-0.8122957532318048,-0.1459235600238171,-0.4128853100646445,,340.1107377611913,1099.2402978225373,3.85
1965-01-01,-1.0628707527595953,1.0153048872251316,-0.6602897391101638,,341.18207532992864,1099.5108794015384,3.9
1965-02-01,-1.030631169740389,1.0153048872251316,-0.8425775647742342,,341.8018444325758,1099.8760939938722,3.98
1965-03-01,-1.2523250887074215,1.0153048872251316,-0.9441656121800129,,343.11703376124126,1100.214983995428,4.05
1965-04-01,-0.9348047725171743,2.116804683936403,-0.9805793115910383,,343.5515068963618,1100.640721779054,4.09
1965-05-01,-0.9845806062313016,2.116804683936403,-1.0361122986955316,,344.32921658418906,1101.024987262244,4.1
1965-06-01,-0.8956678884303854,2.116804683936403,-1.0238598222526245,,345.10060745740867,1101.3534218829902,4.05
1965-07-01,-0.9711636459962694,-0.19203282867988705,-0.9657709056175922,,346.03558311338054,1101.8055207994366,4.09
1965-08-01,-0.9160382657352237,-0.19203282867988705,-0.9935360692209984,,346.4578983826979,1102.2359880211598,4.12
1965-09-01,-1.0335925642213784,-0.19203282867988705,-0.9099133659636787,,346.71037169153425,1102.6629838947515,4.02
1965-10-01,-1.0268840169794577,0.2948320126031573,-0.9659319790985842,,347.7136295666006,1103.034710414234,4.08
1965-11-01,-1.1006395072323598,0.2948320126031573,-0.9887267680728484,,348.128624211679,1103.4825145816942,4.1
1965-12-01,-0.7231012471804877,0.2948320126031573,-0.8950065616768725,,349.363677804146,1104.0069772455868,4.32
1966-01-01,-0.6378639932764177,1.7632619747029141,-0.850007974560185,,350.3410950874109,1104.3385728109781,4.42
1966-02-01,-0.8898828387465919,1.7632619747029141,-0.7660385228597771,,350.9872398287812,1104.7646656160207,4.6
1966-03-01,-0.865631194120484,1.7632619747029141,-0.6789388048938134,,352.34681103219236,1105.3932989844254,4.66
1966-04-01,-1.182683518962042,3.106744149138167,-0.5941393757338944,,352.5053788855813,1105.7802566413784,4.67
1966-05-01,-0.7970116605591462,3.106744149138167,-0.5248309903650434,,353.452417002332,1106.2128206863922,4.9
1966-06-01,-1.0999812853211086,3.106744149138167,-0.563514301501411,,353.9227390322985,1106.8371235050263,5.17
1966-07-01,-0.8875177774758365,0.28573416813800856,-0.5637725155952765,,354.4685705778128,1107.1330462204312,5.3
1966-08-01,-0.873811511057091,0.28573416813800856,-0.5142185616206258,,354.54622142714175,1107.4529024027004,5.53
1966-09-01,-0.8262284973915826,0.28573416813800856,-0.46965030010299225,,355.4745022555123,1107.6635103009114,5.4
1966-10-01,-0.6978089057858664,-0.9820414988505024,-0.491514753041525,,356.16481740378936,1107.9893868644258,5.53
1966-11-01,-0.8327560772387721,-0.9820414988505024,-0.4500724526299265,,355.47421636846906,1108.2434813856512,5.76
1966-12-01,-0.6076828472478734,-0.9820414988505024,-0.4289715341849477,,355.7049470414885,1108.5199410373812,5.4
1967-01-01,-0.509314583072256,-0.9820414988505024,-0.3625366765938728,,356.1756057784744,1108.8384565356741,4.94
1967-02-01,-0.822542696336432,-0.9820414988505024,-0.3786372778590376,,355.0349877064596,1108.8720864237898,5.0
1967-03-01,-0.8267801257483706,-0.9820414988505024,-0.4728887901340431,,354.4697256790285,1109.0263332033542,4.53
1967-04-01,-0.9409224907500359,-0.9820414988505024,-0.48392235521148047,,355.40844062705,1108.9286202883154,4.05
1967-05-01,-0.8184481076574266,-0.9820414988505024,-0.5110150181436022,,354.5320813392476,1109.1635806515094,3.94
1967-06-01,-0.32059968956521523,-0.9820414988505024,-0.497737005608917,,354.51967104330384,1109.3614950040012,3.98
