code,date,Y,C,I,K,EMP,H,use_hours,alpha,alpha_c,logA,logS,logD
GBR,2011-01-01,566873.0,444547.0,114478.0,6285660.89991935,29441.1,14131728.0,0,0.500190866727008,0.50997556777916,-2.80288500205051,-0.0109545176578065,-0.164165357726752
GBR,2011-04-01,566601.0,441980.0,124377.0,6305853.98642056,29446.6,14134368.0,0,0.500963675007246,0.50997556777916,-2.80509218024343,-0.0056433041359791,-0.126621419954488
GBR,2011-07-01,567586.0,442022.0,122850.0,6335643.17662426,29280.6,14054688.0,0,0.508379193483195,0.50997556777916,-2.80298849014894,-0.0040013991294085,0.0013278268650483
GBR,2011-10-01,568056.0,442729.0,121549.0,6363458.52897489,29342.0,14084160.0,0,0.510977650647455,0.50997556777916,-2.80542128959474,-0.0047718635566044,0.0345483622592762
GBR,2012-01-01,573416.0,446379.0,119585.0,6389555.65104027,29453.6,14137728.0,0,0.51022493689251,0.50997556777916,-2.79997725163071,-0.0035909344168978,0.150680927081863
GBR,2012-04-01,573112.0,446689.0,131597.0,6413297.31627466,29666.9,14240112.0,0,0.507086979549939,0.50997556777916,-2.80593487175844,-0.004815467193464,0.0157479989259757
GBR,2012-07-01,579051.0,452813.0,125285.0,6448694.85653054,29758.6,14284128.0,0,0.513929566315168,0.50997556777916,-2.79994481698397,-0.0081227043879112,0.240003259072735
GBR,2012-10-01,578215.0,458005.0,120787.0,6477249.43368259,29907.8,14355744.0,0,0.513193279242421,0.50997556777916,-2.80609345523493,-0.0209683535181959,0.20993755991537
GBR,2013-01-01,579749.0,453592.0,123934.0,6500877.69217735,29839.2,14322816.0,0,0.517191697080707,0.50997556777916,-2.8041756550152,-0.0086368885801699,-0.210739283374651
GBR,2013-04-01,583605.0,455082.0,133783.0,6527298.52679469,29938.3,14370384.0,0,0.505342337915271,0.50997556777916,-2.80123970247107,-0.0052872626288104,0.0651886606928561
GBR,2013-07-01,588076.0,457354.0,133571.0,6563172.04889277,30106.4,14451072.0,0,0.511744411781019,0.50997556777916,-2.79914674066035,-0.0026355411132516,0.0946598954559607
GBR,2013-10-01,591954.0,460083.0,142837.0,6598295.46815937,30290.4,14539392.0,0,0.511769738477137,0.50997556777916,-2.79828165389407,-0.0020120030862583,0.111030947067208
GBR,2014-01-01,596696.0,462139.0,142051.0,6642158.03613698,30532.0,14655360.0,0,0.513061070326169,0.50997556777916,-2.79757467818495,0.0015080350786882,0.0824781562469205
GBR,2014-04-01,602310.0,464947.0,144292.0,6684576.66559493,30704.7,14738256.0,0,0.518924304932349,0.50997556777916,-2.79422061882842,0.0048148180777079,0.108632381914344
GBR,2014-07-01,607213.0,470979.0,146853.0,6728600.01561101,30833.2,14799936.0,0,0.529607795577022,0.50997556777916,-2.79150732315972,3.21043075351643e-05,0.22335549539549
GBR,2014-10-01,611220.0,471360.0,159417.0,6774524.01537684,30944.0,14853120.0,0,0.52540359376117,0.50997556777916,-2.79015661731164,0.0058008022965661,0.0084293320218334
GBR,2015-01-01,613076.0,473063.0,158259.0,6832323.15514619,31155.7,14954736.0,0,0.521725214218771,0.50997556777916,-2.79479827405832,0.0052263124045986,0.0677489451377998
GBR,2015-04-01,615875.0,476040.0,149210.0,6888097.30781899,31110.5,14933040.0,0,0.519287332440517,0.50997556777916,-2.7936779011186,0.0035081122906899,0.120222987759932
GBR,2015-07-01,618263.0,481035.0,149662.0,6933985.84820171,31332.9,15039792.0,0,0.517624148003895,0.50997556777916,-2.79668476337725,-0.0030601235174153,0.195111986318563
GBR,2015-10-01,621968.0,479756.0,157747.0,6979638.06047868,31539.7,15139056.0,0,0.519597153678412,0.50997556777916,-2.79728022173582,0.0055769788877912,-0.0500602075996305
GBR,2016-01-01,625099.0,485661.0,155186.0,7032690.4895715,31572.3,15154704.0,0,0.51980537670204,0.50997556777916,-2.79662674654564,-0.0016348367152083,0.227885585374255
GBR,2016-04-01,629697.0,490490.0,150983.0,7082386.13222793,31746.7,15238416.0,0,0.515519378098242,0.50997556777916,-2.79558840207743,-0.0042001643870216,0.188814940153817
GBR,2016-07-01,632477.0,492667.0,163304.0,7127133.34024451,31810.4,15268992.0,0,0.518511101902758,0.50997556777916,-2.7953774892648,-0.0042236573848545,0.0941557071506092
GBR,2016-10-01,636392.0,493086.0,154761.0,7183530.34014084,31845.1,15285648.0,0,0.523088732322659,0.50997556777916,-2.79376041968823,0.0010971003950865,0.027512403967692
GBR,2017-01-01,642463.0,496426.0,156329.0,7230538.38503873,31946.0,15334080.0,0,0.523411675101391,0.50997556777916,-2.78914242621301,0.0038407742292632,0.134998379389055
GBR,2017-04-01,647944.0,499952.0,160388.0,7278409.30926315,32065.2,15391296.0,0,0.520039646023128,0.50997556777916,-2.78583765082425,0.0052581547916914,0.138895806337851
GBR,2017-07-01,652329.0,501518.0,158835.0,7329621.1696242,32063.1,15390288.0,0,0.521904711126683,0.50997556777916,-2.78263648569904,0.0088755125451536,0.0669197017905675
GBR,2017-10-01,657225.0,504236.0,161663.0,7378511.85207984,32153.6,15433728.0,0,0.524636164302368,0.50997556777916,-2.77993065955546,0.0109479889078813,0.108341781874947
GBR,2018-01-01,657741.0,506510.0,158009.0,7429497.17429864,32343.1,15524688.0,0,0.517083580142872,0.50997556777916,-2.78553717075409,0.0072331457268634,0.0978508745343647
