code,quarter,status,informal_rate
MEX,1995-Q2,EES,46.67
MEX,1995-Q2,SLF,98.598
MEX,1995-Q2,TOTAL,68.37
MEX,1996-Q2,EES,47.842
MEX,1996-Q2,SLF,98.092
MEX,1996-Q2,TOTAL,68.209
MEX,1997-Q2,EES,48.601
MEX,1997-Q2,SLF,98.309
MEX,1997-Q2,TOTAL,69.167
MEX,1998-Q2,EES,46.427
MEX,1998-Q2,SLF,98.031
MEX,1998-Q2,TOTAL,66.675
MEX,1999-Q2,EES,46.819
MEX,1999-Q2,SLF,98.325
MEX,1999-Q2,TOTAL,66.66
MEX,2000-Q2,EES,45.724
MEX,2000-Q2,SLF,97.902
MEX,2000-Q2,TOTAL,64.758
MEX,2000-Q3,EES,44.71
MEX,2000-Q3,SLF,97.725
MEX,2000-Q3,TOTAL,64.248
MEX,2000-Q4,EES,45.047
MEX,2000-Q4,SLF,98.093
MEX,2000-Q4,TOTAL,64.362
MEX,2002-Q1,EES,46.393
MEX,2002-Q1,SLF,98.009
MEX,2002-Q1,TOTAL,65.513
MEX,2002-Q2,EES,46.715
MEX,2002-Q2,SLF,97.999
MEX,2002-Q2,TOTAL,65.797
MEX,2002-Q3,EES,46.696
MEX,2002-Q3,SLF,98.085
MEX,2002-Q3,TOTAL,66.044
MEX,2002-Q4,EES,47.107
MEX,2002-Q4,SLF,98.095
MEX,2002-Q4,TOTAL,65.898
MEX,2003-Q1,EES,47.021
MEX,2003-Q1,SLF,98.049
MEX,2003-Q1,TOTAL,65.961
MEX,2003-Q2,EES,47.178
MEX,2003-Q2,SLF,98.198
MEX,2003-Q2,TOTAL,66.111
MEX,2003-Q3,EES,47.42
MEX,2003-Q3,SLF,98.147
MEX,2003-Q3,TOTAL,66.604
MEX,2003-Q4,EES,47.468
MEX,2003-Q4,SLF,98.044
MEX,2003-Q4,TOTAL,66.133
MEX,2004-Q1,EES,47.369
MEX,2004-Q1,SLF,98.074
MEX,2004-Q1,TOTAL,66.093
MEX,2004-Q2,EES,47.027
MEX,2004-Q2,SLF,98.061
MEX,2004-Q2,TOTAL,65.914
MEX,2004-Q3,EES,47.615
MEX,2004-Q3,SLF,98.105
MEX,2004-Q3,TOTAL,66.291
MEX,2004-Q4,EES,47.176
MEX,2004-Q4,SLF,98.012
MEX,2004-Q4,TOTAL,65.63
MEX,2007-Q2,EES,45.149
MEX,2007-Q2,SLF,84.34
MEX,2007-Q2,TOTAL,58.678
MEX,2007-Q3,EES,44.477
MEX,2007-Q3,SLF,84.638
MEX,2007-Q3,TOTAL,58.407
MEX,2007-Q4,EES,45.36
MEX,2007-Q4,SLF,85.275
MEX,2007-Q4,TOTAL,59.041
MEX,2008-Q1,EES,44.964
MEX,2008-Q1,SLF,84.783
MEX,2008-Q1,TOTAL,58.432
MEX,2008-Q2,EES,45.737
MEX,2008-Q2,SLF,84.521
MEX,2008-Q2,TOTAL,58.998
MEX,2008-Q3,EES,44.873
MEX,2008-Q3,SLF,85.162
MEX,2008-Q3,TOTAL,58.735
MEX,2008-Q4,EES,46.359
MEX,2008-Q4,SLF,85.871
MEX,2008-Q4,TOTAL,58.993
MEX,2009-Q1,EES,46.531
MEX,2009-Q1,SLF,85.071
MEX,2009-Q1,TOTAL,59.274
MEX,2009-Q2,EES,46.72
MEX,2009-Q2,SLF,85.92
MEX,2009-Q2,TOTAL,60.091
MEX,2009-Q3,EES,46.46
MEX,2009-Q3,SLF,86.029
MEX,2009-Q3,TOTAL,60.375
MEX,2009-Q4,EES,47.05
MEX,2009-Q4,SLF,86.333
MEX,2009-Q4,TOTAL,60.742
MEX,2010-Q1,EES,47.842
MEX,2010-Q1,SLF,85.619
MEX,2010-Q1,TOTAL,60.623
MEX,2010-Q2,EES,47.71
MEX,2010-Q2,SLF,85.936
MEX,2010-Q2,TOTAL,60.967
MEX,2010-Q3,EES,47.0
MEX,2010-Q3,SLF,85.484
MEX,2010-Q3,TOTAL,60.308
MEX,2010-Q4,EES,48.446
MEX,2010-Q4,SLF,87.006
MEX,2010-Q4,TOTAL,60.192
MEX,2011-Q1,EES,47.545
MEX,2011-Q1,SLF,85.196
MEX,2011-Q1,TOTAL,60.048
MEX,2011-Q2,EES,47.005
MEX,2011-Q2,SLF,85.869
MEX,2011-Q2,TOTAL,60.078
MEX,2011-Q3,EES,47.153
MEX,2011-Q3,SLF,86.782
MEX,2011-Q3,TOTAL,60.547
MEX,2011-Q4,EES,47.063
MEX,2011-Q4,SLF,86.976
MEX,2011-Q4,TOTAL,60.537
MEX,2012-Q1,EES,47.442
MEX,2012-Q1,SLF,86.069
MEX,2012-Q1,TOTAL,60.379
MEX,2012-Q2,EES,47.008
MEX,2012-Q2,SLF,87.154
MEX,2012-Q2,TOTAL,60.51
MEX,2012-Q3,EES,46.597
MEX,2012-Q3,SLF,86.92
MEX,2012-Q3,TOTAL,60.359
MEX,2012-Q4,EES,47.881
MEX,2012-Q4,SLF,88.131
MEX,2012-Q4,TOTAL,60.106
MEX,2013-Q1,EES,46.596
MEX,2013-Q1,SLF,86.588
MEX,2013-Q1,TOTAL,59.648
MEX,2013-Q2,EES,46.326
MEX,2013-Q2,SLF,87.104
MEX,2013-Q2,TOTAL,59.748
MEX,2013-Q3,EES,46.065
MEX,2013-Q3,SLF,87.373
MEX,2013-Q3,TOTAL,59.776
MEX,2013-Q4,EES,46.229
MEX,2013-Q4,SLF,87.199
MEX,2013-Q4,TOTAL,59.589
MEX,2014-Q1,EES,45.745
MEX,2014-Q1,SLF,86.64
MEX,2014-Q1,TOTAL,58.785
MEX,2014-Q2,EES,45.395
MEX,2014-Q2,SLF,86.453
MEX,2014-Q2,TOTAL,58.521
MEX,2014-Q3,EES,45.3
MEX,2014-Q3,SLF,86.61
MEX,2014-Q3,TOTAL,58.721
MEX,2014-Q4,EES,45.913
MEX,2014-Q4,SLF,86.098
MEX,2014-Q4,TOTAL,58.761
MEX,2015-Q1,EES,45.98
MEX,2015-Q1,SLF,85.265
MEX,2015-Q1,TOTAL,58.481
MEX,2015-Q2,EES,45.752
MEX,2015-Q2,SLF,86.011
MEX,2015-Q2,TOTAL,58.635
MEX,2015-Q3,EES,45.891
MEX,2015-Q3,SLF,85.555
MEX,2015-Q3,TOTAL,58.701
MEX,2015-Q4,EES,46.538
MEX,2015-Q4,SLF,85.918
MEX,2015-Q4,TOTAL,59.041
MEX,2016-Q1,EES,46.261
MEX,2016-Q1,SLF,84.204
MEX,2016-Q1,TOTAL,58.187
MEX,2016-Q2,EES,45.867
MEX,2016-Q2,SLF,84.276
MEX,2016-Q2,TOTAL,57.93
MEX,2016-Q3,EES,45.595
MEX,2016-Q3,SLF,85.089
MEX,2016-Q3,TOTAL,58.166
MEX,2016-Q4,EES,45.632
MEX,2016-Q4,SLF,85.179
MEX,2016-Q4,TOTAL,58.072
MEX,2017-Q1,EES,46.203
MEX,2017-Q1,SLF,84.528
MEX,2017-Q1,TOTAL,58.107
MEX,2017-Q2,EES,45.202
MEX,2017-Q2,SLF,83.973
MEX,2017-Q2,TOTAL,57.408
MEX,2017-Q3,EES,45.592
MEX,2017-Q3,SLF,85.036
MEX,2017-Q3,TOTAL,57.963
MEX,2017-Q4,EES,45.64
MEX,2017-Q4,SLF,84.978
MEX,2017-Q4,TOTAL,57.969
MEX,2018-Q1,EES,45.918
MEX,2018-Q1,SLF,83.634
MEX,2018-Q1,TOTAL,57.604
MEX,2018-Q2,EES,45.069
MEX,2018-Q2,SLF,84.872
MEX,2018-Q2,TOTAL,57.56
MEX,2018-Q3,EES,44.787
MEX,2018-Q3,SLF,85.145
MEX,2018-Q3,TOTAL,57.669
MEX,2018-Q4,EES,45.106
MEX,2018-Q4,SLF,84.603
MEX,2018-Q4,TOTAL,57.626
MEX,2019-Q1,EES,45.512
MEX,2019-Q1,SLF,84.126
MEX,2019-Q1,TOTAL,57.792
MEX,2019-Q2,EES,44.804
MEX,2019-Q2,SLF,84.648
MEX,2019-Q2,TOTAL,57.465
MEX,2019-Q3,EES,45.056
MEX,2019-Q3,SLF,84.544
MEX,2019-Q3,TOTAL,57.704
MEX,2019-Q4,EES,44.813
MEX,2019-Q4,SLF,84.758
MEX,2019-Q4,TOTAL,57.478
MEX,2020-Q1,EES,44.977
MEX,2020-Q1,SLF,84.06
MEX,2020-Q1,TOTAL,57.206
MEX,2020-Q2,EES,40.16
MEX,2020-Q2,SLF,87.288
MEX,2020-Q2,TOTAL,52.921
MEX,2020-Q3,EES,41.786
MEX,2020-Q3,SLF,85.431
MEX,2020-Q3,TOTAL,56.595
MEX,2020-Q4,EES,43.623
MEX,2020-Q4,SLF,85.195
MEX,2020-Q4,TOTAL,57.375
MEX,2021-Q1,EES,43.511
MEX,2021-Q1,SLF,84.528
MEX,2021-Q1,TOTAL,57.006
MEX,2021-Q2,EES,44.237
MEX,2021-Q2,SLF,85.131
MEX,2021-Q2,TOTAL,58.01
MEX,2021-Q3,EES,44.119
MEX,2021-Q3,SLF,85.575
MEX,2021-Q3,TOTAL,58.145
MEX,2021-Q4,EES,43.706
MEX,2021-Q4,SLF,85.482
MEX,2021-Q4,TOTAL,57.838
MEX,2022-Q1,EES,43.717
MEX,2022-Q1,SLF,84.205
MEX,2022-Q1,TOTAL,57.114
MEX,2022-Q2,EES,44.053
MEX,2022-Q2,SLF,84.687
MEX,2022-Q2,TOTAL,57.758
MEX,2022-Q3,EES,43.496
MEX,2022-Q3,SLF,84.685
MEX,2022-Q3,TOTAL,57.647
MEX,2022-Q4,EES,43.068
MEX,2022-Q4,SLF,84.885
MEX,2022-Q4,TOTAL,57.152
MEX,2023-Q1,EES,43.677
MEX,2023-Q1,SLF,84.315
MEX,2023-Q1,TOTAL,56.992
MEX,2023-Q2,EES,43.629
MEX,2023-Q2,SLF,84.469
MEX,2023-Q2,TOTAL,57.216
MEX,2023-Q3,EES,43.418
MEX,2023-Q3,SLF,84.628
MEX,2023-Q3,TOTAL,57.191
MEX,2023-Q4,EES,43.351
MEX,2023-Q4,SLF,84.289
MEX,2023-Q4,TOTAL,56.756
MEX,2024-Q1,EES,43.663
MEX,2024-Q1,SLF,82.824
MEX,2024-Q1,TOTAL,56.374
MEX,2024-Q2,EES,42.988
MEX,2024-Q2,SLF,83.664
MEX,2024-Q2,TOTAL,56.246
MEX,2024-Q3,EES,42.658
MEX,2024-Q3,SLF,84.924
MEX,2024-Q3,TOTAL,56.592
MEX,2024-Q4,EES,42.766
MEX,2024-Q4,SLF,84.786
MEX,2024-Q4,TOTAL,56.413
MEX,2025-Q1,EES,42.854
MEX,2025-Q1,SLF,84.48
MEX,2025-Q1,TOTAL,56.165
MEX,2025-Q2,EES,43.054
MEX,2025-Q2,SLF,85.05
MEX,2025-Q2,TOTAL,56.819
MEX,2025-Q3,EES,43.365
MEX,2025-Q3,SLF,85.408
MEX,2025-Q3,TOTAL,57.472
MEX,2025-Q4,EES,43.109
MEX,2025-Q4,SLF,85.405
MEX,2025-Q4,TOTAL,57.045
MEX,2026-Q1,EES,43.298
MEX,2026-Q1,SLF,84.302
MEX,2026-Q1,TOTAL,56.648
MKD,2009-Q1,EES,7.162
MKD,2009-Q1,SLF,71.159
MKD,2009-Q1,TOTAL,24.641
MKD,2009-Q2,EES,8.744
MKD,2009-Q2,SLF,73.75
MKD,2009-Q2,TOTAL,26.776
MKD,2009-Q3,EES,8.725
MKD,2009-Q3,SLF,66.789
MKD,2009-Q3,TOTAL,25.269
MKD,2009-Q4,EES,7.025
MKD,2009-Q4,SLF,64.816
MKD,2009-Q4,TOTAL,22.78
MKD,2010-Q1,EES,6.63
MKD,2010-Q1,SLF,58.294
MKD,2010-Q1,TOTAL,19.152
MKD,2010-Q2,EES,8.094
MKD,2010-Q2,SLF,70.12
MKD,2010-Q2,TOTAL,25.307
MKD,2010-Q3,EES,7.307
MKD,2010-Q3,SLF,70.209
MKD,2010-Q3,TOTAL,26.026
MKD,2010-Q4,EES,6.284
MKD,2010-Q4,SLF,68.268
MKD,2010-Q4,TOTAL,24.101
MKD,2011-Q1,EES,6.92
MKD,2011-Q1,SLF,66.485
MKD,2011-Q1,TOTAL,23.135
MKD,2011-Q2,EES,6.533
MKD,2011-Q2,SLF,68.827
MKD,2011-Q2,TOTAL,25.08
MKD,2011-Q3,EES,5.804
MKD,2011-Q3,SLF,67.368
MKD,2011-Q3,TOTAL,23.262
MKD,2011-Q4,EES,6.313
MKD,2011-Q4,SLF,67.033
MKD,2011-Q4,TOTAL,22.485
MKD,2012-Q1,EES,4.455
MKD,2012-Q1,SLF,68.152
MKD,2012-Q1,TOTAL,20.425
MKD,2012-Q2,EES,5.382
MKD,2012-Q2,SLF,67.944
MKD,2012-Q2,TOTAL,22.895
MKD,2012-Q3,EES,5.343
MKD,2012-Q3,SLF,69.593
MKD,2012-Q3,TOTAL,23.386
MKD,2012-Q4,EES,6.608
MKD,2012-Q4,SLF,65.387
MKD,2012-Q4,TOTAL,21.917
MKD,2013-Q1,EES,6.7
MKD,2013-Q1,SLF,62.963
MKD,2013-Q1,TOTAL,23.48
MKD,2013-Q2,EES,6.709
MKD,2013-Q2,SLF,63.534
MKD,2013-Q2,TOTAL,22.085
MKD,2013-Q3,EES,6.075
MKD,2013-Q3,SLF,66.419
MKD,2013-Q3,TOTAL,23.246
MKD,2013-Q4,EES,6.371
MKD,2013-Q4,SLF,62.726
MKD,2013-Q4,TOTAL,21.626
MKD,2014-Q1,EES,5.633
MKD,2014-Q1,SLF,66.362
MKD,2014-Q1,TOTAL,23.019
MKD,2014-Q2,EES,5.639
MKD,2014-Q2,SLF,91.674
MKD,2014-Q2,TOTAL,29.113
MKD,2014-Q3,EES,8.854
MKD,2014-Q3,SLF,99.563
MKD,2014-Q3,TOTAL,32.935
MKD,2014-Q4,EES,7.39
MKD,2014-Q4,SLF,97.977
MKD,2014-Q4,TOTAL,29.561
MKD,2015-Q1,EES,4.106
MKD,2015-Q1,SLF,60.24
MKD,2015-Q1,TOTAL,18.362
MKD,2015-Q2,EES,6.382
MKD,2015-Q2,SLF,60.79
MKD,2015-Q2,TOTAL,20.644
MKD,2015-Q3,EES,2.447
MKD,2015-Q3,SLF,60.504
MKD,2015-Q3,TOTAL,17.785
MKD,2015-Q4,EES,4.738
MKD,2015-Q4,SLF,64.401
MKD,2015-Q4,TOTAL,20.388
MKD,2016-Q1,EES,3.347
MKD,2016-Q1,SLF,59.364
MKD,2016-Q1,TOTAL,16.631
MKD,2016-Q2,EES,4.39
MKD,2016-Q2,SLF,57.325
MKD,2016-Q2,TOTAL,16.921
MKD,2016-Q3,EES,4.194
MKD,2016-Q3,SLF,59.034
MKD,2016-Q3,TOTAL,17.75
MKD,2016-Q4,EES,5.653
MKD,2016-Q4,SLF,58.757
MKD,2016-Q4,TOTAL,18.06
MKD,2017-Q1,EES,4.753
MKD,2017-Q1,SLF,61.136
MKD,2017-Q1,TOTAL,17.8
MKD,2017-Q2,EES,4.485
MKD,2017-Q2,SLF,59.328
MKD,2017-Q2,TOTAL,17.895
MKD,2017-Q3,EES,3.525
MKD,2017-Q3,SLF,59.112
MKD,2017-Q3,TOTAL,16.175
MKD,2017-Q4,EES,4.007
MKD,2017-Q4,SLF,57.096
MKD,2017-Q4,TOTAL,15.847
MKD,2018-Q1,EES,3.755
MKD,2018-Q1,SLF,57.565
MKD,2018-Q1,TOTAL,15.283
MKD,2018-Q2,EES,5.129
MKD,2018-Q2,SLF,59.124
MKD,2018-Q2,TOTAL,18.329
MKD,2018-Q3,EES,4.404
MKD,2018-Q3,SLF,55.476
MKD,2018-Q3,TOTAL,16.523
MKD,2018-Q4,EES,5.838
MKD,2018-Q4,SLF,55.023
MKD,2018-Q4,TOTAL,16.119
MKD,2019-Q1,EES,5.129
MKD,2019-Q1,SLF,52.944
MKD,2019-Q1,TOTAL,14.879
MKD,2019-Q2,EES,5.408
MKD,2019-Q2,SLF,48.222
MKD,2019-Q2,TOTAL,14.623
MKD,2019-Q3,EES,5.722
MKD,2019-Q3,SLF,47.805
MKD,2019-Q3,TOTAL,14.923
MKD,2019-Q4,EES,4.455
MKD,2019-Q4,SLF,42.53
MKD,2019-Q4,TOTAL,11.561
MKD,2020-Q1,EES,5.031
MKD,2020-Q1,SLF,42.869
MKD,2020-Q1,TOTAL,11.547
MKD,2020-Q2,EES,5.953
MKD,2020-Q2,SLF,42.662
MKD,2020-Q2,TOTAL,12.954
MKD,2020-Q3,EES,5.346
MKD,2020-Q3,SLF,41.884
MKD,2020-Q3,TOTAL,11.879
MKD,2020-Q4,EES,4.859
MKD,2020-Q4,SLF,40.253
MKD,2020-Q4,TOTAL,10.607
MKD,2021-Q1,EES,3.486
MKD,2021-Q1,SLF,38.11
MKD,2021-Q1,TOTAL,9.163
MKD,2021-Q2,EES,5.191
MKD,2021-Q2,SLF,39.758
MKD,2021-Q2,TOTAL,11.411
MKD,2021-Q3,EES,5.042
MKD,2021-Q3,SLF,36.064
MKD,2021-Q3,TOTAL,10.509
MKD,2021-Q4,EES,4.032
MKD,2021-Q4,SLF,38.417
MKD,2021-Q4,TOTAL,9.396
MKD,2022-Q1,EES,3.937
MKD,2022-Q1,SLF,41.623
MKD,2022-Q1,TOTAL,9.869
MKD,2022-Q2,EES,4.484
MKD,2022-Q2,SLF,39.199
MKD,2022-Q2,TOTAL,10.165
MKD,2022-Q3,EES,4.882
MKD,2022-Q3,SLF,38.435
MKD,2022-Q3,TOTAL,10.432
MKD,2022-Q4,EES,4.848
MKD,2022-Q4,SLF,40.2
MKD,2022-Q4,TOTAL,10.635
MKD,2023-Q1,EES,4.363
MKD,2023-Q1,SLF,30.849
MKD,2023-Q1,TOTAL,8.198
MKD,2023-Q2,EES,6.042
MKD,2023-Q2,SLF,39.132
MKD,2023-Q2,TOTAL,11.85
MKD,2023-Q3,EES,3.949
MKD,2023-Q3,SLF,32.465
MKD,2023-Q3,TOTAL,8.385
MKD,2023-Q4,EES,5.653
MKD,2023-Q4,SLF,37.235
MKD,2023-Q4,TOTAL,10.87
MKD,2024-Q1,EES,5.57
MKD,2024-Q1,SLF,37.959
MKD,2024-Q1,TOTAL,10.803
MKD,2024-Q2,EES,5.401
MKD,2024-Q2,SLF,38.997
MKD,2024-Q2,TOTAL,11.774
MKD,2024-Q3,EES,6.143
MKD,2024-Q3,SLF,37.049
MKD,2024-Q3,TOTAL,11.396
MKD,2024-Q4,EES,5.208
MKD,2024-Q4,SLF,35.876
MKD,2024-Q4,TOTAL,10.38
MKD,2025-Q1,EES,5.046
MKD,2025-Q1,SLF,42.203
MKD,2025-Q1,TOTAL,11.77
MKD,2025-Q2,EES,6.062
MKD,2025-Q2,SLF,42.65
MKD,2025-Q2,TOTAL,12.643
MKD,2025-Q3,EES,6.007
MKD,2025-Q3,SLF,41.556
MKD,2025-Q3,TOTAL,12.736
MKD,2025-Q4,EES,5.619
MKD,2025-Q4,SLF,36.662
MKD,2025-Q4,TOTAL,11.14
MKD,2026-Q1,EES,6.444
MKD,2026-Q1,SLF,38.51
MKD,2026-Q1,TOTAL,12.115
MMR,2017-Q1,EES,85.831
MMR,2017-Q1,SLF,76.18
MMR,2017-Q1,TOTAL,79.99
MMR,2017-Q3,EES,85.684
MMR,2017-Q3,SLF,75.767
MMR,2017-Q3,TOTAL,79.039
MMR,2018-Q1,EES,87.985
MMR,2018-Q1,SLF,76.839
MMR,2018-Q1,TOTAL,80.903
MMR,2018-Q3,EES,84.605
MMR,2018-Q3,SLF,75.685
MMR,2018-Q3,TOTAL,78.489
MMR,2019-Q1,EES,88.562
MMR,2019-Q1,SLF,76.682
MMR,2019-Q1,TOTAL,80.755
MMR,2019-Q3,EES,86.492
MMR,2019-Q3,SLF,75.689
MMR,2019-Q3,TOTAL,79.432
MNG,2010-Q1,EES,10.454
MNG,2010-Q1,SLF,78.18
MNG,2010-Q1,TOTAL,49.4
MNG,2010-Q2,EES,10.331
MNG,2010-Q2,SLF,79.622
MNG,2010-Q2,TOTAL,50.283
MNG,2010-Q3,EES,12.246
MNG,2010-Q3,SLF,81.301
MNG,2010-Q3,TOTAL,53.208
MNG,2010-Q4,EES,9.518
MNG,2010-Q4,SLF,81.467
MNG,2010-Q4,TOTAL,49.623
MNG,2011-Q1,EES,9.483
MNG,2011-Q1,SLF,77.51
MNG,2011-Q1,TOTAL,46.985
MNG,2011-Q2,EES,11.737
MNG,2011-Q2,SLF,79.413
MNG,2011-Q2,TOTAL,51.259
MNG,2011-Q3,EES,14.634
MNG,2011-Q3,SLF,92.473
MNG,2011-Q3,TOTAL,59.338
MNG,2011-Q4,EES,12.223
MNG,2011-Q4,SLF,95.518
MNG,2011-Q4,TOTAL,58.849
MNG,2012-Q1,EES,13.184
MNG,2012-Q1,SLF,94.358
MNG,2012-Q1,TOTAL,56.372
MNG,2012-Q2,EES,13.965
MNG,2012-Q2,SLF,95.299
MNG,2012-Q2,TOTAL,55.924
MNG,2012-Q3,EES,17.791
MNG,2012-Q3,SLF,96.495
MNG,2012-Q3,TOTAL,61.795
MNG,2012-Q4,EES,15.805
MNG,2012-Q4,SLF,96.717
MNG,2012-Q4,TOTAL,55.599
MNG,2013-Q1,EES,11.906
MNG,2013-Q1,SLF,99.547
MNG,2013-Q1,TOTAL,53.479
MNG,2013-Q2,EES,14.104
MNG,2013-Q2,SLF,99.335
MNG,2013-Q2,TOTAL,58.821
MNG,2013-Q3,EES,16.698
MNG,2013-Q3,SLF,99.626
MNG,2013-Q3,TOTAL,60.395
MNG,2013-Q4,EES,12.343
MNG,2013-Q4,SLF,99.911
MNG,2013-Q4,TOTAL,58.522
MNG,2014-Q1,EES,12.461
MNG,2014-Q1,SLF,83.441
MNG,2014-Q1,TOTAL,48.525
MNG,2014-Q2,EES,13.017
MNG,2014-Q2,SLF,85.591
MNG,2014-Q2,TOTAL,49.969
MNG,2014-Q3,EES,14.145
MNG,2014-Q3,SLF,84.859
MNG,2014-Q3,TOTAL,49.712
MNG,2014-Q4,EES,14.058
MNG,2014-Q4,SLF,86.92
MNG,2014-Q4,TOTAL,50.952
MNG,2015-Q1,EES,13.345
MNG,2015-Q1,SLF,85.545
MNG,2015-Q1,TOTAL,50.407
MNG,2015-Q2,EES,13.882
MNG,2015-Q2,SLF,81.978
MNG,2015-Q2,TOTAL,47.608
MNG,2015-Q3,EES,11.2
MNG,2015-Q3,SLF,84.905
MNG,2015-Q3,TOTAL,48.883
MNG,2015-Q4,EES,14.096
MNG,2015-Q4,SLF,86.258
MNG,2015-Q4,TOTAL,51.916
MNG,2016-Q1,EES,13.593
MNG,2016-Q1,SLF,86.58
MNG,2016-Q1,TOTAL,50.685
MNG,2016-Q2,EES,15.135
MNG,2016-Q2,SLF,88.34
MNG,2016-Q2,TOTAL,48.153
MNG,2016-Q3,EES,14.586
MNG,2016-Q3,SLF,90.129
MNG,2016-Q3,TOTAL,51.818
MNG,2016-Q4,EES,13.87
MNG,2016-Q4,SLF,90.917
MNG,2016-Q4,TOTAL,51.404
MNG,2017-Q1,EES,14.869
MNG,2017-Q1,SLF,85.225
MNG,2017-Q1,TOTAL,50.438
MNG,2017-Q2,EES,15.248
MNG,2017-Q2,SLF,83.091
MNG,2017-Q2,TOTAL,49.078
MNG,2017-Q3,EES,18.798
MNG,2017-Q3,SLF,84.216
MNG,2017-Q3,TOTAL,51.34
MNG,2017-Q4,EES,15.21
MNG,2017-Q4,SLF,86.218
MNG,2017-Q4,TOTAL,51.35
MNG,2018-Q1,EES,15.767
MNG,2018-Q1,SLF,84.836
MNG,2018-Q1,TOTAL,49.539
MNG,2018-Q2,EES,15.206
MNG,2018-Q2,SLF,83.935
MNG,2018-Q2,TOTAL,47.795
MNG,2018-Q3,EES,15.521
MNG,2018-Q3,SLF,81.731
MNG,2018-Q3,TOTAL,48.579
MNG,2018-Q4,EES,13.235
MNG,2018-Q4,SLF,86.37
MNG,2018-Q4,TOTAL,50.012
MNG,2019-Q1,EES,12.988
MNG,2019-Q1,SLF,85.998
MNG,2019-Q1,TOTAL,48.703
MNG,2019-Q2,EES,15.106
MNG,2019-Q2,SLF,83.382
MNG,2019-Q2,TOTAL,47.365
MNG,2019-Q3,EES,18.314
MNG,2019-Q3,SLF,83.329
MNG,2019-Q3,TOTAL,47.535
MNG,2019-Q4,EES,16.607
MNG,2019-Q4,SLF,84.368
MNG,2019-Q4,TOTAL,46.041
MNG,2020-Q1,EES,14.786
MNG,2020-Q1,SLF,83.49
MNG,2020-Q1,TOTAL,45.534
MNG,2020-Q2,EES,14.281
MNG,2020-Q2,SLF,82.665
MNG,2020-Q2,TOTAL,45.803
MNG,2020-Q3,EES,17.516
MNG,2020-Q3,SLF,85.222
MNG,2020-Q3,TOTAL,48.461
MNG,2020-Q4,EES,13.587
MNG,2020-Q4,SLF,83.974
MNG,2020-Q4,TOTAL,45.515
MNG,2021-Q1,EES,13.386
MNG,2021-Q1,SLF,86.647
MNG,2021-Q1,TOTAL,46.45
MNG,2021-Q2,EES,13.071
MNG,2021-Q2,SLF,83.912
MNG,2021-Q2,TOTAL,45.431
MNG,2021-Q3,EES,13.058
MNG,2021-Q3,SLF,84.683
MNG,2021-Q3,TOTAL,44.929
MNG,2021-Q4,EES,11.386
MNG,2021-Q4,SLF,85.487
MNG,2021-Q4,TOTAL,43.47
MNG,2022-Q1,EES,12.717
MNG,2022-Q1,SLF,84.39
MNG,2022-Q1,TOTAL,45.126
MNG,2022-Q2,EES,15.222
MNG,2022-Q2,SLF,85.763
MNG,2022-Q2,TOTAL,46.387
MNG,2022-Q3,EES,17.332
MNG,2022-Q3,SLF,84.716
MNG,2022-Q3,TOTAL,46.819
MNG,2022-Q4,EES,12.557
MNG,2022-Q4,SLF,83.306
MNG,2022-Q4,TOTAL,42.758
MNG,2023-Q1,EES,12.59
MNG,2023-Q1,SLF,79.67
MNG,2023-Q1,TOTAL,41.295
MNG,2023-Q2,EES,15.572
MNG,2023-Q2,SLF,80.363
MNG,2023-Q2,TOTAL,43.392
MNG,2023-Q3,EES,15.823
MNG,2023-Q3,SLF,77.945
MNG,2023-Q3,TOTAL,42.618
MNG,2023-Q4,EES,13.092
MNG,2023-Q4,SLF,81.907
MNG,2023-Q4,TOTAL,40.859
MNG,2024-Q1,EES,11.033
MNG,2024-Q1,SLF,77.992
MNG,2024-Q1,TOTAL,36.851
MNG,2024-Q2,EES,11.975
MNG,2024-Q2,SLF,75.531
MNG,2024-Q2,TOTAL,36.426
MNG,2024-Q3,EES,12.243
MNG,2024-Q3,SLF,74.63
MNG,2024-Q3,TOTAL,36.061
MNG,2024-Q4,EES,10.242
MNG,2024-Q4,SLF,73.64
MNG,2024-Q4,TOTAL,33.791
MNG,2025-Q1,EES,13.314
MNG,2025-Q1,SLF,75.504
MNG,2025-Q1,TOTAL,38.486
MNG,2025-Q2,EES,13.528
MNG,2025-Q2,SLF,76.988
MNG,2025-Q2,TOTAL,38.475
MNG,2025-Q3,EES,11.895
MNG,2025-Q3,SLF,75.668
MNG,2025-Q3,TOTAL,36.827
MNG,2025-Q4,EES,10.164
MNG,2025-Q4,SLF,77.273
MNG,2025-Q4,TOTAL,35.177
MUS,2012-Q1,EES,41.827
MUS,2012-Q1,SLF,78.802
MUS,2012-Q1,TOTAL,50.14
MUS,2012-Q2,EES,43.983
MUS,2012-Q2,SLF,80.049
MUS,2012-Q2,TOTAL,51.872
MUS,2012-Q3,EES,41.617
MUS,2012-Q3,SLF,79.715
MUS,2012-Q3,TOTAL,49.791
MUS,2012-Q4,EES,44.595
MUS,2012-Q4,SLF,80.468
MUS,2012-Q4,TOTAL,52.171
MUS,2013-Q1,EES,40.46
MUS,2013-Q1,SLF,83.946
MUS,2013-Q1,TOTAL,49.825
MUS,2013-Q2,EES,42.459
MUS,2013-Q2,SLF,77.889
MUS,2013-Q2,TOTAL,50.508
