serie,edicion,periodo,valor
B1GQ_Q,200011,1994-Q3,1267386000000
B1GQ_Q,200011,1994-Q4,1372142000000
B1GQ_Q,200011,1995-Q1,1272242000000
B1GQ_Q,200011,1995-Q2,1209053000000
B1GQ_Q,200011,1995-Q3,1165580000000
B1GQ_Q,200011,1995-Q4,1275557000000
B1GQ_Q,200011,1996-Q1,1273078000000
B1GQ_Q,200011,1996-Q2,1287401000000
B1GQ_Q,200011,1996-Q3,1248665000000
B1GQ_Q,200011,1996-Q4,1366292000000
B1GQ_Q,200011,1997-Q1,1331527000000
B1GQ_Q,200011,1997-Q2,1395247000000
B1GQ_Q,200011,1997-Q3,1342048000000
B1GQ_Q,200011,1997-Q4,1457278000000
B1GQ_Q,200011,1998-Q1,1430821000000
B1GQ_Q,200011,1998-Q2,1454491000000
B1GQ_Q,200011,1998-Q3,1411537000000
B1GQ_Q,200011,1998-Q4,1495691000000
B1GQ_Q,200011,1999-Q1,1457161000000
B1GQ_Q,200011,1999-Q2,1500167000000
B1GQ_Q,200011,1999-Q3,1472607000000
B1GQ_Q,200011,1999-Q4,1574097000000
B1GQ_Q,200011,2000-Q1,1572318000000
B1GQ_Q,200011,2000-Q2,1614603000000
B1GQ_Q,200012,1993-Q1,1248725000000
B1GQ_Q,200012,1993-Q2,1260352000000
B1GQ_Q,200012,1993-Q3,1211580000000
B1GQ_Q,200012,1993-Q4,1304127000000
B1GQ_Q,200012,1994-Q1,1277838000000
B1GQ_Q,200012,1994-Q2,1331435000000
B1GQ_Q,200012,1994-Q3,1267386000000
B1GQ_Q,200012,1994-Q4,1372142000000
B1GQ_Q,200012,1995-Q1,1272242000000
B1GQ_Q,200012,1995-Q2,1209053000000
B1GQ_Q,200012,1995-Q3,1165580000000
B1GQ_Q,200012,1995-Q4,1275557000000
B1GQ_Q,200012,1996-Q1,1273078000000
B1GQ_Q,200012,1996-Q2,1287401000000
B1GQ_Q,200012,1996-Q3,1248665000000
B1GQ_Q,200012,1996-Q4,1366292000000
B1GQ_Q,200012,1997-Q1,1331527000000
B1GQ_Q,200012,1997-Q2,1395247000000
B1GQ_Q,200012,1997-Q3,1342048000000
B1GQ_Q,200012,1997-Q4,1457278000000
B1GQ_Q,200012,1998-Q1,1430821000000
B1GQ_Q,200012,1998-Q2,1454491000000
B1GQ_Q,200012,1998-Q3,1411537000000
B1GQ_Q,200012,1998-Q4,1495691000000
B1GQ_Q,200012,1999-Q1,1457161000000
B1GQ_Q,200012,1999-Q2,1500167000000
B1GQ_Q,200012,1999-Q3,1472607000000
B1GQ_Q,200012,1999-Q4,1574097000000
B1GQ_Q,200012,2000-Q1,1572318000000
B1GQ_Q,200012,2000-Q2,1614603000000
B1GQ_Q,200101,1993-Q1,1248725000000
B1GQ_Q,200101,1993-Q2,1260352000000
B1GQ_Q,200101,1993-Q3,1211580000000
B1GQ_Q,200101,1993-Q4,1304127000000
B1GQ_Q,200101,1994-Q1,1277838000000
B1GQ_Q,200101,1994-Q2,1331435000000
B1GQ_Q,200101,1994-Q3,1267386000000
B1GQ_Q,200101,1994-Q4,1372142000000
B1GQ_Q,200101,1995-Q1,1272242000000
B1GQ_Q,200101,1995-Q2,1209053000000
B1GQ_Q,200101,1995-Q3,1165580000000
B1GQ_Q,200101,1995-Q4,1275557000000
B1GQ_Q,200101,1996-Q1,1273078000000
B1GQ_Q,200101,1996-Q2,1287401000000
B1GQ_Q,200101,1996-Q3,1248665000000
B1GQ_Q,200101,1996-Q4,1366292000000
B1GQ_Q,200101,1997-Q1,1331527000000
B1GQ_Q,200101,1997-Q2,1395247000000
B1GQ_Q,200101,1997-Q3,1342048000000
B1GQ_Q,200101,1997-Q4,1457278000000
B1GQ_Q,200101,1998-Q1,1430821000000
B1GQ_Q,200101,1998-Q2,1454491000000
B1GQ_Q,200101,1998-Q3,1411537000000
B1GQ_Q,200101,1998-Q4,1495691000000
B1GQ_Q,200101,1999-Q1,1457161000000
B1GQ_Q,200101,1999-Q2,1500167000000
B1GQ_Q,200101,1999-Q3,1472607000000
B1GQ_Q,200101,1999-Q4,1574097000000
B1GQ_Q,200101,2000-Q1,1572318000000
B1GQ_Q,200101,2000-Q2,1614603000000
B1GQ_Q,200101,2000-Q3,1576402000000
B1GQ_Q,200102,1993-Q1,1248725000000
B1GQ_Q,200102,1993-Q2,1260352000000
B1GQ_Q,200102,1993-Q3,1211580000000
B1GQ_Q,200102,1993-Q4,1304127000000
B1GQ_Q,200102,1994-Q1,1277838000000
B1GQ_Q,200102,1994-Q2,1331435000000
B1GQ_Q,200102,1994-Q3,1267386000000
B1GQ_Q,200102,1994-Q4,1372142000000
B1GQ_Q,200102,1995-Q1,1272242000000
B1GQ_Q,200102,1995-Q2,1209053000000
B1GQ_Q,200102,1995-Q3,1165580000000
B1GQ_Q,200102,1995-Q4,1275557000000
B1GQ_Q,200102,1996-Q1,1273078000000
B1GQ_Q,200102,1996-Q2,1287401000000
B1GQ_Q,200102,1996-Q3,1248665000000
B1GQ_Q,200102,1996-Q4,1366292000000
B1GQ_Q,200102,1997-Q1,1331527000000
B1GQ_Q,200102,1997-Q2,1395247000000
B1GQ_Q,200102,1997-Q3,1342048000000
B1GQ_Q,200102,1997-Q4,1457278000000
B1GQ_Q,200102,1998-Q1,1430821000000
B1GQ_Q,200102,1998-Q2,1454491000000
B1GQ_Q,200102,1998-Q3,1411537000000
B1GQ_Q,200102,1998-Q4,1495691000000
B1GQ_Q,200102,1999-Q1,1457161000000
B1GQ_Q,200102,1999-Q2,1500167000000
B1GQ_Q,200102,1999-Q3,1472607000000
B1GQ_Q,200102,1999-Q4,1574097000000
B1GQ_Q,200102,2000-Q1,1572318000000
B1GQ_Q,200102,2000-Q2,1614603000000
B1GQ_Q,200102,2000-Q3,1576402000000
B1GQ_Q,200103,1993-Q1,1248725000000
B1GQ_Q,200103,1993-Q2,1260352000000
B1GQ_Q,200103,1993-Q3,1211580000000
B1GQ_Q,200103,1993-Q4,1304127000000
B1GQ_Q,200103,1994-Q1,1277838000000
B1GQ_Q,200103,1994-Q2,1331435000000
B1GQ_Q,200103,1994-Q3,1267386000000
B1GQ_Q,200103,1994-Q4,1372142000000
B1GQ_Q,200103,1995-Q1,1272242000000
B1GQ_Q,200103,1995-Q2,1209053000000
B1GQ_Q,200103,1995-Q3,1165580000000
B1GQ_Q,200103,1995-Q4,1275557000000
B1GQ_Q,200103,1996-Q1,1273078000000
B1GQ_Q,200103,1996-Q2,1287401000000
B1GQ_Q,200103,1996-Q3,1248665000000
B1GQ_Q,200103,1996-Q4,1366292000000
B1GQ_Q,200103,1997-Q1,1331527000000
B1GQ_Q,200103,1997-Q2,1395247000000
B1GQ_Q,200103,1997-Q3,1342048000000
B1GQ_Q,200103,1997-Q4,1457278000000
B1GQ_Q,200103,1998-Q1,1430821000000
B1GQ_Q,200103,1998-Q2,1454491000000
B1GQ_Q,200103,1998-Q3,1411537000000
B1GQ_Q,200103,1998-Q4,1495691000000
B1GQ_Q,200103,1999-Q1,1457161000000
B1GQ_Q,200103,1999-Q2,1500167000000
B1GQ_Q,200103,1999-Q3,1472607000000
B1GQ_Q,200103,1999-Q4,1574097000000
B1GQ_Q,200103,2000-Q1,1572318000000
B1GQ_Q,200103,2000-Q2,1614603000000
B1GQ_Q,200103,2000-Q3,1576402000000
B1GQ_Q,200104,1993-Q1,1248725000000
B1GQ_Q,200104,1993-Q2,1260352000000
B1GQ_Q,200104,1993-Q3,1211580000000
B1GQ_Q,200104,1993-Q4,1304127000000
B1GQ_Q,200104,1994-Q1,1277838000000
B1GQ_Q,200104,1994-Q2,1331435000000
B1GQ_Q,200104,1994-Q3,1267386000000
B1GQ_Q,200104,1994-Q4,1372142000000
B1GQ_Q,200104,1995-Q1,1272242000000
B1GQ_Q,200104,1995-Q2,1209053000000
B1GQ_Q,200104,1995-Q3,1165580000000
B1GQ_Q,200104,1995-Q4,1275557000000
B1GQ_Q,200104,1996-Q1,1273078000000
B1GQ_Q,200104,1996-Q2,1287401000000
B1GQ_Q,200104,1996-Q3,1248665000000
B1GQ_Q,200104,1996-Q4,1366292000000
B1GQ_Q,200104,1997-Q1,1331527000000
B1GQ_Q,200104,1997-Q2,1395247000000
B1GQ_Q,200104,1997-Q3,1342048000000
B1GQ_Q,200104,1997-Q4,1457278000000
B1GQ_Q,200104,1998-Q1,1431862000000
B1GQ_Q,200104,1998-Q2,1455594000000
B1GQ_Q,200104,1998-Q3,1412882000000
B1GQ_Q,200104,1998-Q4,1496902000000
B1GQ_Q,200104,1999-Q1,1462125000000
B1GQ_Q,200104,1999-Q2,1505814000000
B1GQ_Q,200104,1999-Q3,1474955000000
B1GQ_Q,200104,1999-Q4,1576990000000
B1GQ_Q,200104,2000-Q1,1575415000000
B1GQ_Q,200104,2000-Q2,1620530000000
B1GQ_Q,200104,2000-Q3,1583121000000
B1GQ_Q,200104,2000-Q4,1657487000000
B1GQ_Q,200105,1993-Q1,1248725000000
B1GQ_Q,200105,1993-Q2,1260352000000
B1GQ_Q,200105,1993-Q3,1211580000000
B1GQ_Q,200105,1993-Q4,1304127000000
B1GQ_Q,200105,1994-Q1,1277838000000
B1GQ_Q,200105,1994-Q2,1331435000000
B1GQ_Q,200105,1994-Q3,1267386000000
B1GQ_Q,200105,1994-Q4,1372142000000
B1GQ_Q,200105,1995-Q1,1272242000000
B1GQ_Q,200105,1995-Q2,1209053000000
B1GQ_Q,200105,1995-Q3,1165580000000
B1GQ_Q,200105,1995-Q4,1275557000000
B1GQ_Q,200105,1996-Q1,1273078000000
B1GQ_Q,200105,1996-Q2,1287401000000
B1GQ_Q,200105,1996-Q3,1248665000000
B1GQ_Q,200105,1996-Q4,1366292000000
B1GQ_Q,200105,1997-Q1,1331527000000
B1GQ_Q,200105,1997-Q2,1395247000000
B1GQ_Q,200105,1997-Q3,1342048000000
B1GQ_Q,200105,1997-Q4,1457278000000
B1GQ_Q,200105,1998-Q1,1431862000000
B1GQ_Q,200105,1998-Q2,1455594000000
B1GQ_Q,200105,1998-Q3,1412882000000
B1GQ_Q,200105,1998-Q4,1496902000000
B1GQ_Q,200105,1999-Q1,1462125000000
B1GQ_Q,200105,1999-Q2,1505814000000
B1GQ_Q,200105,1999-Q3,1474955000000
B1GQ_Q,200105,1999-Q4,1576990000000
B1GQ_Q,200105,2000-Q1,1575415000000
B1GQ_Q,200105,2000-Q2,1620530000000
B1GQ_Q,200105,2000-Q3,1583121000000
B1GQ_Q,200105,2000-Q4,1657487000000
B1GQ_Q,200106,1993-Q1,1248725000000
B1GQ_Q,200106,1993-Q2,1260352000000
B1GQ_Q,200106,1993-Q3,1211580000000
B1GQ_Q,200106,1993-Q4,1304127000000
B1GQ_Q,200106,1994-Q1,1277838000000
B1GQ_Q,200106,1994-Q2,1331435000000
B1GQ_Q,200106,1994-Q3,1267386000000
B1GQ_Q,200106,1994-Q4,1372142000000
B1GQ_Q,200106,1995-Q1,1272242000000
B1GQ_Q,200106,1995-Q2,1209053000000
B1GQ_Q,200106,1995-Q3,1165580000000
B1GQ_Q,200106,1995-Q4,1275557000000
B1GQ_Q,200106,1996-Q1,1273078000000
B1GQ_Q,200106,1996-Q2,1287401000000
B1GQ_Q,200106,1996-Q3,1248665000000
B1GQ_Q,200106,1996-Q4,1366292000000
B1GQ_Q,200106,1997-Q1,1331527000000
B1GQ_Q,200106,1997-Q2,1395247000000
B1GQ_Q,200106,1997-Q3,1342048000000
B1GQ_Q,200106,1997-Q4,1457278000000
B1GQ_Q,200106,1998-Q1,1431862000000
B1GQ_Q,200106,1998-Q2,1455594000000
B1GQ_Q,200106,1998-Q3,1412882000000
B1GQ_Q,200106,1998-Q4,1496902000000
B1GQ_Q,200106,1999-Q1,1462125000000
B1GQ_Q,200106,1999-Q2,1505814000000
B1GQ_Q,200106,1999-Q3,1474955000000
B1GQ_Q,200106,1999-Q4,1576990000000
B1GQ_Q,200106,2000-Q1,1575415000000
B1GQ_Q,200106,2000-Q2,1620530000000
B1GQ_Q,200106,2000-Q3,1583121000000
B1GQ_Q,200106,2000-Q4,1657487000000
B1GQ_Q,200107,1993-Q1,1248725000000
B1GQ_Q,200107,1993-Q2,1260352000000
B1GQ_Q,200107,1993-Q3,1211580000000
B1GQ_Q,200107,1993-Q4,1304127000000
B1GQ_Q,200107,1994-Q1,1277838000000
B1GQ_Q,200107,1994-Q2,1331435000000
B1GQ_Q,200107,1994-Q3,1267386000000
B1GQ_Q,200107,1994-Q4,1372142000000
B1GQ_Q,200107,1995-Q1,1272242000000
B1GQ_Q,200107,1995-Q2,1209053000000
B1GQ_Q,200107,1995-Q3,1165580000000
B1GQ_Q,200107,1995-Q4,1275557000000
B1GQ_Q,200107,1996-Q1,1273078000000
B1GQ_Q,200107,1996-Q2,1287401000000
B1GQ_Q,200107,1996-Q3,1248665000000
B1GQ_Q,200107,1996-Q4,1366292000000
B1GQ_Q,200107,1997-Q1,1331527000000
B1GQ_Q,200107,1997-Q2,1395247000000
B1GQ_Q,200107,1997-Q3,1342048000000
B1GQ_Q,200107,1997-Q4,1457278000000
B1GQ_Q,200107,1998-Q1,1431862000000
B1GQ_Q,200107,1998-Q2,1455594000000
B1GQ_Q,200107,1998-Q3,1412882000000
B1GQ_Q,200107,1998-Q4,1496902000000
B1GQ_Q,200107,1999-Q1,1462125000000
B1GQ_Q,200107,1999-Q2,1505814000000
B1GQ_Q,200107,1999-Q3,1474955000000
B1GQ_Q,200107,1999-Q4,1576990000000
B1GQ_Q,200107,2000-Q1,1575415000000
B1GQ_Q,200107,2000-Q2,1620530000000
B1GQ_Q,200107,2000-Q3,1583121000000
B1GQ_Q,200107,2000-Q4,1657487000000
B1GQ_Q,200107,2001-Q1,1604825000000
B1GQ_Q,200108,1993-Q1,1248725000000
B1GQ_Q,200108,1993-Q2,1260352000000
B1GQ_Q,200108,1993-Q3,1211580000000
B1GQ_Q,200108,1993-Q4,1304127000000
B1GQ_Q,200108,1994-Q1,1277838000000
B1GQ_Q,200108,1994-Q2,1331435000000
B1GQ_Q,200108,1994-Q3,1267386000000
B1GQ_Q,200108,1994-Q4,1372142000000
B1GQ_Q,200108,1995-Q1,1272242000000
B1GQ_Q,200108,1995-Q2,1209053000000
B1GQ_Q,200108,1995-Q3,1165580000000
B1GQ_Q,200108,1995-Q4,1275557000000
B1GQ_Q,200108,1996-Q1,1273078000000
B1GQ_Q,200108,1996-Q2,1287401000000
B1GQ_Q,200108,1996-Q3,1248665000000
B1GQ_Q,200108,1996-Q4,1366292000000
B1GQ_Q,200108,1997-Q1,1331527000000
B1GQ_Q,200108,1997-Q2,1395247000000
B1GQ_Q,200108,1997-Q3,1342048000000
B1GQ_Q,200108,1997-Q4,1457278000000
B1GQ_Q,200108,1998-Q1,1431862000000
B1GQ_Q,200108,1998-Q2,1455594000000
B1GQ_Q,200108,1998-Q3,1412882000000
B1GQ_Q,200108,1998-Q4,1496902000000
B1GQ_Q,200108,1999-Q1,1462125000000
B1GQ_Q,200108,1999-Q2,1505814000000
B1GQ_Q,200108,1999-Q3,1474955000000
B1GQ_Q,200108,1999-Q4,1576990000000
B1GQ_Q,200108,2000-Q1,1575415000000
B1GQ_Q,200108,2000-Q2,1620530000000
B1GQ_Q,200108,2000-Q3,1583121000000
B1GQ_Q,200108,2000-Q4,1657487000000
B1GQ_Q,200108,2001-Q1,1604825000000
B1GQ_Q,200109,1993-Q1,1248725000000
B1GQ_Q,200109,1993-Q2,1260352000000
B1GQ_Q,200109,1993-Q3,1211580000000
B1GQ_Q,200109,1993-Q4,1304127000000
B1GQ_Q,200109,1994-Q1,1277838000000
B1GQ_Q,200109,1994-Q2,1331435000000
B1GQ_Q,200109,1994-Q3,1267386000000
B1GQ_Q,200109,1994-Q4,1372142000000
B1GQ_Q,200109,1995-Q1,1272242000000
B1GQ_Q,200109,1995-Q2,1209053000000
B1GQ_Q,200109,1995-Q3,1165580000000
B1GQ_Q,200109,1995-Q4,1275557000000
B1GQ_Q,200109,1996-Q1,1273078000000
B1GQ_Q,200109,1996-Q2,1287401000000
B1GQ_Q,200109,1996-Q3,1248665000000
B1GQ_Q,200109,1996-Q4,1366292000000
B1GQ_Q,200109,1997-Q1,1331527000000
B1GQ_Q,200109,1997-Q2,1395247000000
B1GQ_Q,200109,1997-Q3,1342048000000
B1GQ_Q,200109,1997-Q4,1457278000000
B1GQ_Q,200109,1998-Q1,1431862000000
B1GQ_Q,200109,1998-Q2,1455594000000
B1GQ_Q,200109,1998-Q3,1412882000000
B1GQ_Q,200109,1998-Q4,1496902000000
B1GQ_Q,200109,1999-Q1,1462125000000
B1GQ_Q,200109,1999-Q2,1505814000000
B1GQ_Q,200109,1999-Q3,1474955000000
B1GQ_Q,200109,1999-Q4,1576990000000
B1GQ_Q,200109,2000-Q1,1575415000000
B1GQ_Q,200109,2000-Q2,1620530000000
B1GQ_Q,200109,2000-Q3,1583121000000
B1GQ_Q,200109,2000-Q4,1657487000000
B1GQ_Q,200109,2001-Q1,1604825000000
B1GQ_Q,200110,1993-Q1,1248725000000
B1GQ_Q,200110,1993-Q2,1260352000000
B1GQ_Q,200110,1993-Q3,1211580000000
B1GQ_Q,200110,1993-Q4,1304127000000
B1GQ_Q,200110,1994-Q1,1277838000000
B1GQ_Q,200110,1994-Q2,1331435000000
B1GQ_Q,200110,1994-Q3,1267386000000
B1GQ_Q,200110,1994-Q4,1372142000000
B1GQ_Q,200110,1995-Q1,1272242000000
B1GQ_Q,200110,1995-Q2,1209053000000
B1GQ_Q,200110,1995-Q3,1165580000000
B1GQ_Q,200110,1995-Q4,1275557000000
B1GQ_Q,200110,1996-Q1,1273078000000
B1GQ_Q,200110,1996-Q2,1287401000000
B1GQ_Q,200110,1996-Q3,1248665000000
B1GQ_Q,200110,1996-Q4,1366292000000
B1GQ_Q,200110,1997-Q1,1331527000000
B1GQ_Q,200110,1997-Q2,1395247000000
B1GQ_Q,200110,1997-Q3,1342048000000
B1GQ_Q,200110,1997-Q4,1457278000000
B1GQ_Q,200110,1998-Q1,1431862000000
B1GQ_Q,200110,1998-Q2,1455594000000
B1GQ_Q,200110,1998-Q3,1412882000000
B1GQ_Q,200110,1998-Q4,1496902000000
B1GQ_Q,200110,1999-Q1,1462125000000
B1GQ_Q,200110,1999-Q2,1505814000000
B1GQ_Q,200110,1999-Q3,1474955000000
B1GQ_Q,200110,1999-Q4,1576990000000
B1GQ_Q,200110,2000-Q1,1575415000000
B1GQ_Q,200110,2000-Q2,1620530000000
B1GQ_Q,200110,2000-Q3,1583121000000
B1GQ_Q,200110,2000-Q4,1657487000000
B1GQ_Q,200110,2001-Q1,1604825000000
B1GQ_Q,200110,2001-Q2,1620923000000
B1GQ_Q,200111,1993-Q1,1248725000000
B1GQ_Q,200111,1993-Q2,1260352000000
B1GQ_Q,200111,1993-Q3,1211580000000
B1GQ_Q,200111,1993-Q4,1304127000000
B1GQ_Q,200111,1994-Q1,1277838000000
B1GQ_Q,200111,1994-Q2,1331435000000
B1GQ_Q,200111,1994-Q3,1267386000000
B1GQ_Q,200111,1994-Q4,1372142000000
B1GQ_Q,200111,1995-Q1,1272242000000
B1GQ_Q,200111,1995-Q2,1209053000000
B1GQ_Q,200111,1995-Q3,1165580000000
B1GQ_Q,200111,1995-Q4,1275557000000
B1GQ_Q,200111,1996-Q1,1273078000000
B1GQ_Q,200111,1996-Q2,1287401000000
B1GQ_Q,200111,1996-Q3,1248665000000
B1GQ_Q,200111,1996-Q4,1366292000000
B1GQ_Q,200111,1997-Q1,1331527000000
B1GQ_Q,200111,1997-Q2,1395247000000
B1GQ_Q,200111,1997-Q3,1342048000000
B1GQ_Q,200111,1997-Q4,1457278000000
B1GQ_Q,200111,1998-Q1,1431862000000
B1GQ_Q,200111,1998-Q2,1455594000000
B1GQ_Q,200111,1998-Q3,1412882000000
B1GQ_Q,200111,1998-Q4,1496902000000
B1GQ_Q,200111,1999-Q1,1462125000000
B1GQ_Q,200111,1999-Q2,1505814000000
B1GQ_Q,200111,1999-Q3,1474955000000
B1GQ_Q,200111,1999-Q4,1576990000000
B1GQ_Q,200111,2000-Q1,1575415000000
B1GQ_Q,200111,2000-Q2,1620530000000
B1GQ_Q,200111,2000-Q3,1583121000000
B1GQ_Q,200111,2000-Q4,1657487000000
B1GQ_Q,200111,2001-Q1,1604825000000
B1GQ_Q,200111,2001-Q2,1620923000000
B1GQ_Q,200112,1993-Q1,1248725000000
B1GQ_Q,200112,1993-Q2,1260352000000
B1GQ_Q,200112,1993-Q3,1211580000000
B1GQ_Q,200112,1993-Q4,1304127000000
B1GQ_Q,200112,1994-Q1,1277838000000
B1GQ_Q,200112,1994-Q2,1331435000000
B1GQ_Q,200112,1994-Q3,1267386000000
B1GQ_Q,200112,1994-Q4,1372142000000
B1GQ_Q,200112,1995-Q1,1272242000000
B1GQ_Q,200112,1995-Q2,1209053000000
B1GQ_Q,200112,1995-Q3,1165580000000
B1GQ_Q,200112,1995-Q4,1275557000000
B1GQ_Q,200112,1996-Q1,1273078000000
B1GQ_Q,200112,1996-Q2,1287401000000
B1GQ_Q,200112,1996-Q3,1248665000000
B1GQ_Q,200112,1996-Q4,1366292000000
B1GQ_Q,200112,1997-Q1,1331527000000
B1GQ_Q,200112,1997-Q2,1395247000000
B1GQ_Q,200112,1997-Q3,1342048000000
B1GQ_Q,200112,1997-Q4,1457278000000
B1GQ_Q,200112,1998-Q1,1431862000000
B1GQ_Q,200112,1998-Q2,1455594000000
B1GQ_Q,200112,1998-Q3,1412882000000
B1GQ_Q,200112,1998-Q4,1496902000000
B1GQ_Q,200112,1999-Q1,1462125000000
B1GQ_Q,200112,1999-Q2,1505814000000
B1GQ_Q,200112,1999-Q3,1474955000000
B1GQ_Q,200112,1999-Q4,1576990000000
B1GQ_Q,200112,2000-Q1,1575415000000
B1GQ_Q,200112,2000-Q2,1620530000000
B1GQ_Q,200112,2000-Q3,1583121000000
B1GQ_Q,200112,2000-Q4,1657487000000
B1GQ_Q,200112,2001-Q1,1604825000000
B1GQ_Q,200112,2001-Q2,1620923000000
B1GQ_Q,200201,1993-Q1,1248725000000
B1GQ_Q,200201,1993-Q2,1260352000000
B1GQ_Q,200201,1993-Q3,1211580000000
B1GQ_Q,200201,1993-Q4,1304127000000
B1GQ_Q,200201,1994-Q1,1277838000000
B1GQ_Q,200201,1994-Q2,1331435000000
B1GQ_Q,200201,1994-Q3,1267386000000
B1GQ_Q,200201,1994-Q4,1372142000000
B1GQ_Q,200201,1995-Q1,1272242000000
B1GQ_Q,200201,1995-Q2,1209053000000
B1GQ_Q,200201,1995-Q3,1165580000000
B1GQ_Q,200201,1995-Q4,1275557000000
B1GQ_Q,200201,1996-Q1,1273078000000
B1GQ_Q,200201,1996-Q2,1287401000000
B1GQ_Q,200201,1996-Q3,1248665000000
B1GQ_Q,200201,1996-Q4,1366292000000
B1GQ_Q,200201,1997-Q1,1331527000000
B1GQ_Q,200201,1997-Q2,1395247000000
B1GQ_Q,200201,1997-Q3,1342048000000
B1GQ_Q,200201,1997-Q4,1457278000000
B1GQ_Q,200201,1998-Q1,1431862000000
B1GQ_Q,200201,1998-Q2,1455594000000
B1GQ_Q,200201,1998-Q3,1412882000000
B1GQ_Q,200201,1998-Q4,1496902000000
B1GQ_Q,200201,1999-Q1,1462125000000
B1GQ_Q,200201,1999-Q2,1505814000000
B1GQ_Q,200201,1999-Q3,1474955000000
B1GQ_Q,200201,1999-Q4,1576990000000
B1GQ_Q,200201,2000-Q1,1575415000000
B1GQ_Q,200201,2000-Q2,1620530000000
B1GQ_Q,200201,2000-Q3,1583121000000
B1GQ_Q,200201,2000-Q4,1657487000000
B1GQ_Q,200201,2001-Q1,1604825000000
B1GQ_Q,200201,2001-Q2,1620923000000
B1GQ_Q,200201,2001-Q3,1558209000000
B1GQ_Q,200202,1993-Q1,1248725000000
B1GQ_Q,200202,1993-Q2,1260352000000
B1GQ_Q,200202,1993-Q3,1211580000000
B1GQ_Q,200202,1993-Q4,1304127000000
B1GQ_Q,200202,1994-Q1,1277838000000
B1GQ_Q,200202,1994-Q2,1331435000000
B1GQ_Q,200202,1994-Q3,1267386000000
B1GQ_Q,200202,1994-Q4,1372142000000
B1GQ_Q,200202,1995-Q1,1272242000000
B1GQ_Q,200202,1995-Q2,1209053000000
B1GQ_Q,200202,1995-Q3,1165580000000
B1GQ_Q,200202,1995-Q4,1275557000000
B1GQ_Q,200202,1996-Q1,1273078000000
B1GQ_Q,200202,1996-Q2,1287401000000
B1GQ_Q,200202,1996-Q3,1248665000000
B1GQ_Q,200202,1996-Q4,1366292000000
B1GQ_Q,200202,1997-Q1,1331527000000
B1GQ_Q,200202,1997-Q2,1395247000000
B1GQ_Q,200202,1997-Q3,1342048000000
B1GQ_Q,200202,1997-Q4,1457278000000
B1GQ_Q,200202,1998-Q1,1431862000000
B1GQ_Q,200202,1998-Q2,1455594000000
B1GQ_Q,200202,1998-Q3,1412882000000
B1GQ_Q,200202,1998-Q4,1496902000000
B1GQ_Q,200202,1999-Q1,1462125000000
B1GQ_Q,200202,1999-Q2,1505814000000
B1GQ_Q,200202,1999-Q3,1474955000000
B1GQ_Q,200202,1999-Q4,1576990000000
B1GQ_Q,200202,2000-Q1,1575415000000
B1GQ_Q,200202,2000-Q2,1620530000000
B1GQ_Q,200202,2000-Q3,1583121000000
B1GQ_Q,200202,2000-Q4,1657487000000
B1GQ_Q,200202,2001-Q1,1604825000000
B1GQ_Q,200202,2001-Q2,1620923000000
B1GQ_Q,200202,2001-Q3,1558209000000
B1GQ_Q,200203,1993-Q1,1248725000000
B1GQ_Q,200203,1993-Q2,1260352000000
B1GQ_Q,200203,1993-Q3,1211580000000
B1GQ_Q,200203,1993-Q4,1304127000000
B1GQ_Q,200203,1994-Q1,1277838000000
B1GQ_Q,200203,1994-Q2,1331435000000
B1GQ_Q,200203,1994-Q3,1267386000000
B1GQ_Q,200203,1994-Q4,1372142000000
B1GQ_Q,200203,1995-Q1,1272242000000
B1GQ_Q,200203,1995-Q2,1209053000000
B1GQ_Q,200203,1995-Q3,1165580000000
B1GQ_Q,200203,1995-Q4,1275557000000
B1GQ_Q,200203,1996-Q1,1273078000000
B1GQ_Q,200203,1996-Q2,1287401000000
B1GQ_Q,200203,1996-Q3,1248665000000
B1GQ_Q,200203,1996-Q4,1366292000000
B1GQ_Q,200203,1997-Q1,1331527000000
B1GQ_Q,200203,1997-Q2,1395247000000
B1GQ_Q,200203,1997-Q3,1342048000000
B1GQ_Q,200203,1997-Q4,1457278000000
B1GQ_Q,200203,1998-Q1,1431862000000
B1GQ_Q,200203,1998-Q2,1455594000000
B1GQ_Q,200203,1998-Q3,1412882000000
B1GQ_Q,200203,1998-Q4,1496902000000
B1GQ_Q,200203,1999-Q1,1462125000000
B1GQ_Q,200203,1999-Q2,1505814000000
B1GQ_Q,200203,1999-Q3,1474955000000
B1GQ_Q,200203,1999-Q4,1576990000000
B1GQ_Q,200203,2000-Q1,1575415000000
B1GQ_Q,200203,2000-Q2,1620530000000
B1GQ_Q,200203,2000-Q3,1583121000000
B1GQ_Q,200203,2000-Q4,1657487000000
B1GQ_Q,200203,2001-Q1,1604825000000
B1GQ_Q,200203,2001-Q2,1620923000000
B1GQ_Q,200203,2001-Q3,1558209000000
B1GQ_Q,200204,1993-Q1,1248725000000
B1GQ_Q,200204,1993-Q2,1260352000000
B1GQ_Q,200204,1993-Q3,1211580000000
B1GQ_Q,200204,1993-Q4,1304127000000
B1GQ_Q,200204,1994-Q1,1277838000000
B1GQ_Q,200204,1994-Q2,1331435000000
B1GQ_Q,200204,1994-Q3,1267386000000
B1GQ_Q,200204,1994-Q4,1372142000000
B1GQ_Q,200204,1995-Q1,1272242000000
B1GQ_Q,200204,1995-Q2,1209053000000
