code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_output,va_total,va_agri,va_ind,va_mfg,va_constr,va_trade,va_ict,va_fin,va_realest,va_prof,va_public,va_other,va_services,taxes_prod,chainlink_disc,gdp_income,comp_emp,surplus_mixed,taxes_prod_imp_net,taxes_prod_imp,subsidies,emp,emp_employees,emp_selfemp,hours,hours_employees,hours_selfemp,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl,gdp_output_defl,va_total_defl,va_agri_defl,va_ind_defl,va_mfg_defl,va_constr_defl,va_trade_defl,va_ict_defl,va_fin_defl,va_realest_defl,va_prof_defl,va_public_defl,va_other_defl,va_services_defl,taxes_prod_defl,chainlink_disc_defl
SAU,2014-01-01,761197.2383418516,235791.4049161297,199386.23454279496,173013.60971243668,192086.66034233067,381780.3528012309,250066.59465099953,,,,,,,,,761197.2383418516,752400.7015695277,16392.633789023595,399589.72238555126,78705.49968673765,39921.19557094097,69993.61098923956,36697.07872512593,32029.243871772727,41331.791841737184,,98946.88532967534,15868.889640040676,292147.53496126994,5861.293000202626,,,,,,,,,,,,,,87.00828917465866,72.393717333717,79.84391900640516,71.14865597701902,74.13696814024503,117.47051633725155,85.01097867506562,,,,,,,,,87.00828917465866,90.47801563877223,77.14906715466678,99.76728417418259,62.98405077323137,76.10125351889315,85.6536718054255,88.48426379843737,81.54914928142563,90.38617880016004,,74.11363099288826,90.05158120554236,81.23063855947096,10.799449092019431,
SAU,2014-04-01,750811.2375087686,241791.8148845443,182660.14759471535,184925.02884340758,190225.85842901526,356137.520942268,215626.1840572534,,,,,,,,,750811.2375087686,747355.668811258,16738.278644210786,393505.0071392928,79976.16969707834,41131.10119709186,71944.16155303411,37437.415072741765,32245.59976876322,40574.7168690845,,97207.16171763901,16540.898022498062,297188.3753856904,5779.170133524213,,,,,,,,,,,,,,86.03442442809032,74.66697183512933,82.2585958473157,72.88346484347649,71.57644635845642,111.96335588783718,83.07981554253602,,,,,,,,,86.03442442809032,90.05880183734446,77.69345824457291,99.5813605144287,64.03933963541016,77.29230705081623,86.61292684319815,89.07307892634253,82.63017570921284,89.00501649392261,,72.02237694686075,89.41509282933166,81.7419234433538,11.312851391845381,
SAU,2014-07-01,758498.6051246943,254397.08772763942,190151.15903518946,179084.7507785571,239839.63921825908,328923.096353341,258751.3519995761,,,,,,,,,758498.6051246943,756460.9469767878,16860.29940900368,381177.16649949725,82204.64795422614,41904.01454415624,77786.5698396428,37798.083474178755,32578.594444541,42915.421317998414,,105673.13978096799,17014.32937068156,314047.75791777065,5514.125410495451,,,,,,,,,,,,,,86.41928470959128,75.24359438022094,86.4480628456035,73.49207390811563,75.35231571683117,104.56442908567101,85.05011011247136,,,,,,,,,86.41928470959128,90.71634801100737,77.66502100052367,96.86887090420443,64.37325603306667,77.71227800184757,91.88113612053249,89.14221846653166,82.8845327546456,92.67188088276234,,76.99766819265822,89.08025848524377,85.00877782944708,9.468422841999848,
SAU,2014-10-01,678283.951331877,262659.14470306586,177124.96684752003,191929.26393194965,219950.40303361148,265366.8584158969,247416.2728509531,,,,,,,,,678283.951331877,669146.1377534812,17010.95744603642,315226.91198584763,83467.37548404509,42165.93085219613,75681.7922259511,38341.13682686814,32612.051421670276,43594.97377993835,,90649.1072113475,17309.915216753103,299911.2003707827,5941.8638637358,,,,,,,,,,,,,,77.14399544743858,77.76732633695511,82.77447804636775,72.39909012555674,74.2441099444095,84.95382289234324,85.58895540982552,,,,,,,,,77.14399544743858,80.06323946644315,77.48101774555418,80.00510445481447,63.536584341850116,76.99992851152487,89.51763842017304,89.02258428769682,82.33079554081007,93.3571188297714,,66.78486971580051,88.57801257165644,81.07509299925083,10.924552056877735,
SAU,2015-01-01,671350.2532951974,277582.69197936024,196312.54977097642,192918.22684153452,200462.40492601832,217451.71246376773,225946.68782507363,,,,,,,,,671350.2532951974,663090.2278134295,17611.527557139492,243994.40169952024,83171.82468828159,43362.65490945582,77204.478568188,39589.39967090618,32304.05976366932,44705.2411650759,,142718.42870237658,19006.22018767331,350644.9509119687,5573.671161521253,,,,,,,,,,,,,,74.16825236476573,76.7279917018479,88.01003769035556,70.82270915928814,72.69161910643916,68.84738526489737,87.4017708160353,,,,,,,,,74.16825236476573,77.01083321972156,78.25954300186407,59.788554811194984,61.709780224131045,77.94692691027633,89.37875938386414,89.88602232064795,82.25932561857176,94.63429543834864,,101.41654198072594,91.2138032714561,92.5199458123122,10.928552698027985,
SAU,2015-04-01,671488.9340232436,278129.1444592963,204327.34680773073,199400.46440073315,197938.92683157502,228384.6233412933,231990.61099502724,,,,,,,,,671488.9340232436,668398.6509639092,17725.1370338756,271682.1067877807,86232.74845474021,44305.75830060884,80345.42589685717,40131.16704028179,35327.113187100855,43639.03221233799,,118064.82053940483,18788.70781197174,337663.8801278571,5010.9291322662375,,,,,,,,,,,,,,72.9213472506889,77.15907487038753,85.39721182099107,74.85508195025683,73.45026915271424,70.86000277418006,81.70812500265113,,,,,,,,,72.9213472506889,76.37305535845468,78.56538732270555,64.2276002514854,64.10784796504417,79.64221081880399,93.16275816522943,90.69395249673843,87.23174770877785,92.98551535730752,,85.7779864424621,91.26048092078754,89.57214582002086,8.624514435665887,
SAU,2015-07-01,643610.0058343558,271662.6837147732,196850.32760625446,201994.07826422597,224054.17958869596,197772.20694637962,246085.52507503444,,,,,,,,,643610.0058343558,640061.5893862935,17927.96762509978,243943.35886668978,85567.48052373248,44416.7990425138,77405.36908344223,40448.02818773448,34030.96798457169,46252.553373868315,,116265.44961495687,18787.163702653903,334073.2325950655,6695.852880899772,,,,,,,,,,,,,,69.9171030081872,76.25319530313845,85.74815636598065,74.50521856644289,71.50946779459275,61.57540839024606,82.33506926624614,,,,,,,,,69.9171030081872,73.1644452023938,78.18905152906703,58.13254888597651,60.28341190326505,79.88920292548977,89.28984782955615,90.2052368147513,83.96695695569022,96.30130415763043,,83.87773846245076,91.51969847356733,87.88167737107914,11.4345655263154,
SAU,2015-10-01,610146.2202314327,287861.36588173726,149393.95153674015,164884.21434027102,221909.68310073565,173815.46827286985,222122.4892883456,,,,,,,,,610146.2202314327,600061.276678083,18011.213782420666,221798.45129010017,85438.64300990605,43982.642735614005,78406.76887144492,40434.59378860061,34064.18418694538,46375.12086472594,,99005.8505596089,18900.045985460845,318741.39210498653,7850.278690096061,,,,,,,,,,,,,,66.24269417556107,77.02409122164383,75.69117940991936,68.59743071589916,71.13698259663842,54.86201073560627,80.11082713478447,,,,,,,,,66.24269417556107,68.52369098035776,77.80221936250828,52.68020146163646,59.79329764847509,79.64551497675606,90.2898108815681,89.83868154239381,83.36804744724763,96.19398644415254,,72.41080872945476,91.00999655925673,83.96387417143174,14.094110648478537,
SAU,2016-01-01,614163.7266108745,296183.8921334709,158145.01196498866,162072.43658808534,199958.4823170768,164769.7413141737,206066.21048040275,,,,,,,,,614163.7266108745,605941.2922937013,18226.37728491297,191485.17334560116,85670.55946768948,42566.976877998255,79341.70464545426,40663.41594701037,34978.51761524721,46148.39650676473,,129226.63125607812,20767.96652846305,346753.5189491063,4603.219498804612,,,,,,,,,,,,,,65.87032653007128,79.37373667321565,83.56584126744484,69.51781202038507,71.43007055794068,48.20887560650287,86.73550403249547,,,,,,,,,65.87032653007128,68.26353768869502,77.91047826328533,44.375749022290904,59.475271075289136,78.73442009100002,92.39639068539351,89.91159056076232,83.9598608176645,96.35125377226643,,92.38260194741149,91.779947536075,90.30143026355154,9.424329495546253,
SAU,2016-04-01,641500.1707721158,300834.2070831591,157215.23860867426,165339.00542869832,185124.3826754476,188150.85559589835,187577.45684411604,,,,,,,,,641500.1707721158,633110.1858738574,18682.751517128654,230278.2165891579,86304.53025598923,43035.506455911614,79130.2224128125,42071.155171775106,35640.75663094889,47376.52170745218,,117623.73021838602,21013.41732485629,344644.24407898594,8879.920605749747,,,,,,,,,,,,,,68.89568999548025,80.04124185062595,84.95457565124137,70.30825658317777,71.23703017091078,55.86841529089105,80.58350883007382,,,,,,,,,68.89568999548025,71.40845133496548,78.36395921785434,53.450709301873715,59.93495021145526,80.1764409715918,92.77240449359574,91.08084945503477,85.78831780225994,97.09895414709825,,85.30320055870013,91.9986748603664,89.8603651364083,18.588128204282313,
SAU,2016-07-01,648015.6978612437,304009.6131846767,152816.34085975087,156039.51078543955,166475.28992761503,191717.74894505402,167546.405423899,,,,,,,,,648015.6978612437,646845.8095200125,18982.555164762205,246093.77943002232,88479.14489771375,42692.117475752726,76291.33185428109,41835.83394002709,35423.36935716604,47436.99046532599,,116993.25778348673,21474.156979000698,340550.4212750963,4594.4758384987545,,,,,,,,,,,,,,69.67378811523461,79.78815162016704,86.94998683357849,71.3098546220573,69.33292654517305,55.831881783966054,79.3889480555801,,,,,,,,,69.67378811523461,72.93539783171387,78.95580719059231,56.662718541500745,61.69792611079916,81.22394451352282,89.61323543388198,90.70886134304783,84.9929683698019,97.30664710836099,,85.86156980396507,92.19146086378181,89.08747677661903,11.579403796811215,
SAU,2016-10-01,678271.7104986638,305103.31550302263,160920.5889654095,176543.09916177686,175731.37000629777,206639.73973490944,182014.55490595798,,,,,,,,,678271.7104986638,673037.8814923576,19223.032406522114,261041.74554134245,89320.72861659901,42678.35362258266,76995.74889637095,42901.462976836134,35192.587294547746,48359.970942732056,,123675.2820882659,21775.683817366673,348789.55445084366,7030.920888600396,,,,,,,,,,,,,,72.42260244266052,79.65956818326009,85.6680555815044,75.82228809806684,77.9365664388406,60.45350122139087,77.58671536305462,,,,,,,,,72.42260244266052,75.45961416771021,78.91552365253958,59.906639885415885,62.02526864430133,81.40529426170228,90.33348846878741,91.34967842780883,84.89346832601072,98.18087327986856,,89.83915946061462,91.83015146698719,90.51158337755948,14.915611372142212,
SAU,2017-01-01,679850.7864717166,307599.36723286886,146060.831821576,163733.21441458358,186067.84753677397,232112.55440226695,183161.32871736595,,,,,,,,,679850.7864717166,668053.0154399794,19265.319373892242,262174.8794810626,90585.81957022585,41913.72032154924,78194.6047872577,43312.64783302809,36064.31565006261,49178.18617977812,,114399.08082897514,22072.1173165206,342155.19191400957,5625.681411438417,,,,,,,,,,,,,,72.93010437426896,78.8099991629287,79.89062377428593,69.23180313513048,72.65607454168156,70.23455268434195,84.44233183685448,,,,,,,,,72.93010437426896,75.16787834571548,78.44504814484402,61.03785931708402,62.25829523726863,80.81311158112261,90.62153602194735,91.18068256710895,86.14225302169447,97.73477916407273,,84.22410921906184,92.25159791239905,88.4340628713637,13.48179019228915,
SAU,2017-04-01,669885.5272644357,315264.26322327484,147971.60412206626,155209.83155318815,196094.4546969053,201857.4885076078,193845.3348699108,,,,,,,,,669885.5272644357,661884.7544864558,19534.13623019249,252308.07626334907,92120.9121514301,41909.08034819352,79798.63259793783,44261.238704681426,36173.06465860666,49959.460879692015,,117512.35962097846,22428.855517202515,350700.04170206573,6439.614785974807,,,,,,,,,,,,,,71.48106625980613,78.40658740310599,84.16084866458097,68.26671221298048,70.16529374609726,62.47078929930949,80.46847389326132,,,,,,,,,71.48106625980613,74.15876261999182,78.9960216361715,58.89146980125501,63.303769980779606,81.1138257460149,91.3958522957449,91.49231805337541,85.75270762773312,97.44764937132717,,86.50601033618108,92.10650699027767,89.78468107677747,13.761036810784697,
SAU,2017-07-01,698104.5061539899,322740.32850412815,166957.74350592247,159955.28977180275,173640.95282661883,218191.36106447646,185227.78561072715,,,,,,,,,698104.5061539899,695662.8719883419,19818.597108230722,267734.8684627859,95699.64883989257,43366.657576030404,81350.1945966336,44878.191221694724,37368.02343904636,49962.76170844831,,128354.71944727883,23086.668913063993,366325.135081883,6886.780752293471,,,,,,,,,,,,,,73.67118929014926,79.6700852400735,90.91528771130764,69.21864482718749,68.99960375379739,64.03568797492368,85.82711378297483,,,,,,,,,73.67118929014926,76.95317651927218,79.14459130318566,62.647324524411694,64.78580585842698,81.93519040211307,91.48694848924157,91.63864011127504,86.07763622741722,97.18679940953591,,91.5407082267921,92.67660436379107,91.80945321407101,17.45079250023685,
SAU,2017-10-01,729231.5910947509,331106.1942364993,174399.63275261343,188257.75361085273,149317.4158383106,247929.37034609448,191491.68101425166,,,,,,,,,729231.5910947509,731594.1978519607,19883.61002300346,295992.44830930966,94770.58752133402,43712.5856127797,81564.65707562082,45265.038684171675,37984.93293364362,49945.488986381526,,130181.51025887646,23562.800147451188,367752.3122117904,4556.299131699227,,,,,,,,,,,,,,76.17817640926664,81.50065579269027,87.25085812831178,79.82299893609876,78.29060928383228,72.24470258933927,79.4680105633766,,,,,,,,,76.17817640926664,80.21197771369498,79.05065011332032,69.31977261347355,64.38569183198408,80.5494685869752,90.62739675068981,91.33012930102028,84.78401172635958,96.19515992831711,,92.04855526800148,92.3126352495639,90.94306992489926,9.945645533264704,
SAU,2018-01-01,787062.8496537715,343108.1634620552,169350.73585784575,176279.09855401167,214700.52605936342,272097.89257901197,198118.86000582724,,,,,,,,,787062.8496537715,756800.8524634775,19825.503659541177,324280.4407032587,100918.04647652879,43125.63562428946,80314.53760915734,44612.28372677458,37647.01331486466,49766.51740243523,,134964.41037018885,23893.05738005859,370711.68267788197,22616.52132062542,,,,,,,,,,,,,,82.03510547535615,86.06903004995827,88.91762795883909,75.03984375303799,75.22608978033594,81.21573603010228,86.60328021027043,,,,,,,,,82.03510547535615,82.73733140303219,78.34309515348603,75.20763724847724,69.40766200354115,79.88447832599698,89.73190057444538,90.78054601219823,84.52215557545779,95.69563965471635,,94.81832961232882,92.42247168520267,91.63959820204224,52.81519153852089,
SAU,2018-04-01,832348.4125927385,353241.99462388357,197780.29258224575,181623.89495919566,171354.69365926267,295851.7734363545,190676.86360090022,,,,,,,,,832348.4125927385,809535.2952832602,19974.932948779297,359839.0694473911,104277.50454505165,43323.446513595954,82000.99204793852,44962.72029973181,39384.51275094597,49732.18482681353,,145958.14552478303,24672.932690929472,387453.7984966307,18382.821281310746,,,,,,,,,,,,,,85.66525006898091,86.16330899579567,95.35256608921306,78.00071933278463,79.36651813974918,84.64298339661501,81.74680008441487,,,,,,,,,85.66525006898091,87.44954400570155,78.39763314407668,82.83120989893321,70.94817865724,78.85018657832694,90.95657657778747,91.14126507557175,86.36765147901575,94.23793384271033,,100.55538023918584,93.24615529451803,94.36379975066251,39.177403523529996,
SAU,2018-07-01,842066.9803328511,357105.5462009364,183985.64158475836,174583.99883448827,181242.70727617719,313026.63209070254,194405.4287281906,,,,,,,,,842066.9803328511,825894.6155957785,20055.822545140836,382765.5969081798,106621.31634933433,44131.68039001558,83511.67408483961,46017.91618412546,40554.359018177856,49787.24119588266,,133372.37116387772,24915.763240494125,379778.16703217744,22373.673654858594,,,,,,,,,,,,,,86.31051688229095,87.772837838068,92.58070829002081,74.82278268310473,73.42160779583604,85.70741815109577,88.93325559279889,,,,,,,,,86.31051688229095,88.74661280970219,78.77385131634264,87.04648625294185,71.28904156760028,78.87699801611363,91.52967348184964,91.78983560881929,87.60743777014507,94.40845190360031,,93.94074390834845,93.55924764557892,92.58884994336042,54.75557048251045,
SAU,2018-10-01,860151.5860016105,359229.1690142375,202224.6133226603,179775.23853891468,176865.47077180367,299857.7685428414,200186.74530095066,,,,,,,,,860151.5860016105,848384.8516212064,20133.161704521463,388051.44479526725,107925.23622714849,44770.208588598376,83558.04086373426,46572.272957368186,41672.36881619981,50208.07510818363,,143666.9276259425,25327.72819956833,389205.3005270409,22061.91155556237,,,,,,,,,,,,,,86.94292656958508,87.65043419412737,94.86274877221652,78.09116750600086,81.47741578722534,84.69960272377415,80.89072374148436,,,,,,,,,86.94292656958508,89.98117951493788,78.83918120578558,86.91187605215886,73.18007053692288,80.38316681377187,91.71619654654987,91.86758646290204,87.14058135627913,94.71255986150729,,98.8978492344787,93.73002812363382,93.5602484281734,47.697305218061935,
SAU,2019-01-01,805277.3140412063,359932.9710937607,183944.99127406586,176653.8729111914,198040.47073150793,278038.4084966931,198387.71755992342,,,,,,,,,805277.3140412063,772207.9968535858,19977.346274592837,313548.5837906693,104903.46494445435,46630.95184590629,84219.30656375531,49064.908766175795,42507.10343099189,50692.729031335126,,144372.05648855542,25192.005487736198,396134.0587493696,21270.04273867086,,,,,,,,,,,,,,81.26529522356974,83.88872677335586,94.59855142457926,77.53315788116879,74.00338953383951,80.03777044904,83.00220386165029,,,,,,,,,81.26529522356974,81.9253636955771,78.1922825730668,71.49311818128467,69.4210022661697,81.7226635925452,91.03608890063485,91.44858398631166,87.82096490019399,94.3612096186574,,99.70239324361748,92.51223050103263,94.0379819891251,43.697186988805285,
SAU,2019-04-01,837362.8836854328,365428.6322747314,191646.46834375034,197306.05493851434,206145.3826206966,272085.884448998,206963.12338217837,,,,,,,,,837362.8836854328,809190.4351344839,20443.54196790019,330280.0678892048,105355.05664934525,48513.44141966773,90980.35766219834,50626.0725994588,44654.80714767179,50654.884986267396,,146897.13116469598,26973.68327260656,412591.045008754,23038.436667190806,,,,,,,,,,,,,,84.60330301787042,85.21288313055423,95.50805758185506,80.96201711045225,79.11628132510614,80.63165762780618,79.80531875071948,,,,,,,,,84.60330301787042,86.01372229893671,79.28770542933677,77.09724944606025,69.93040924042378,83.77385843492961,96.72484628294228,92.81353829695816,89.13668911845377,95.17837880961913,,100.0109824719984,96.16286371695743,96.46786785924223,46.19050196922591,
SAU,2019-07-01,835053.4263605042,371211.51181568415,197664.88036003296,193546.36414504607,213346.13270956944,264325.30443664535,214059.919868438,,,,,,,,,835053.4263605042,819516.8821154592,20465.316479595764,338042.6677576009,109209.94388870549,47914.01232395033,93777.87362777689,49801.784823852046,45090.82759571199,51019.97886897939,,146267.45633816323,27640.484260651763,413898.8725894562,22722.279566508267,,,,,,,,,,,,,,84.84332182117028,85.92481159756495,98.96455786476594,77.86893960469196,78.94077677118395,76.34561190122099,84.69603815336691,,,,,,,,,84.84332182117028,87.61325687051884,80.43594104309933,80.13811121187453,71.625759241771,84.89822691487913,96.31183808786872,93.91601573480433,89.51210464865207,95.54661011457245,,99.73574466480055,97.13411674392663,96.24496481885974,45.5767316548155,
SAU,2019-10-01,854422.4475142029,377739.4459956519,179378.62034843338,183881.79117601406,235894.4026269928,259401.87791580052,202014.71077077868,,,,,,,,,854422.4475142029,840958.3927118805,20681.404717605958,352871.9965142589,109630.57633829952,46746.177948415716,93454.9452286874,48215.5032126735,45628.38338225292,51348.61013587195,,145513.82852870025,28992.648411985443,411935.8935987733,25278.972784747624,,,,,,,,,,,,,,85.83330127201559,85.84011953088327,94.35815151097998,73.7710788638426,76.92175337074387,78.9722953298304,75.27582136737838,,,,,,,,,85.83330127201559,88.9041302517222,80.3723174164696,81.60697710944041,72.280878164406,83.87823284781489,94.13270067353686,94.52908130940185,89.92763629999196,95.3053382380043,,99.44020045287137,100.37962958136428,95.61062538587286,49.914054269419736,
SAU,2020-01-01,751217.3552761754,361581.3288703,196243.98901860305,179297.66027197053,176602.7394357501,213501.4121160411,181184.48469158853,,,,,,,,,751217.3552761754,712447.6161273835,20671.949201690597,248855.9255864121,96089.11006443232,46467.47830268401,86236.58643322552,47035.33466346313,44977.515705463265,50439.8499733859,,146003.05906244888,26977.97213075233,400639.99207946105,26476.457051989386,,,,,,,,,,,,,,77.19480193354283,83.80394262060767,98.09060551553655,72.54403487336815,75.35532490004698,65.52540039776603,87.00251843515959,,,,,,,,,77.19480193354283,77.02327907908884,80.20777248163037,59.26316471490943,68.83321995775863,85.48101233017661,91.4394936202158,92.82862235975277,90.72071423910457,94.35946117928333,,100.76612332027696,91.35784670082062,94.6461946576921,53.96970331442249,
SAU,2020-04-01,641034.6152224148,305206.9665030044,184349.1352075895,161703.1100886702,188540.41000103042,122196.45102171472,169418.18659187664,,,,,,,,,641034.6152224148,612666.7886202092,21157.758700724688,176303.8545982092,87067.01094567256,42720.5756375438,73165.58662065536,38169.54636307924,44606.0273219326,49717.95797597148,,141938.9553907968,26836.37494419569,377703.196717345,25082.618723238902,,,,,,,,,,,,,,69.39075986057809,82.7264874579545,93.89758835001759,71.56588187150706,81.56096727490339,39.49018405213202,84.53242053701595,,,,,,,,,69.39075986057809,69.5669163528256,82.03861458210424,43.758810729090534,63.86255249618408,81.33224619720481,95.3869245680217,89.44450101485504,90.37426772683226,92.90992296302042,,97.04829572174597,92.50732486796171,94.70615306895863,60.141511349059854,
SAU,2020-07-01,728809.2326767595,369993.67722987867,199325.07931577938,175711.09353113727,156477.25935060525,167575.01132901592,162165.52560963112,,,,,,,,,728809.2326767595,704365.7488688279,21573.426375875526,243742.59091993235,98245.515580935,47690.16601745459,84221.71098102289,42104.36903465053,43381.26298004964,51625.11150665464,,144284.12757950008,28030.30882702968,392505.04610914906,30853.159716624836,,,,,,,,,,,,,,76.94297367700614,88.40948081956479,94.69934688751503,76.36956429552211,75.17487754111451,57.68959722422633,88.05065107786218,,,,,,,,,76.94297367700614,78.1356734724951,81.8974503677607,61.36548225040605,67.31081241243028,90.22488226243372,89.54612348334243,90.65620755027675,88.08914853706753,93.76325670036623,,99.42195763559194,92.02938087540115,93.1453599752887,67.63225786760962,
SAU,2020-10-01,760289.0537053745,381535.54253152985,201995.69381140635,189023.63065822737,146284.1149409556,184746.11823424514,170402.0805402047,,,,,,,,,760289.0537053745,731803.026094432,21498.569678573156,250669.92641197427,104257.70540609176,47924.18612166494,89114.22971715617,42160.41787303386,45876.822624225664,51630.86736864619,,144450.07986177842,28942.63986262245,400972.2158730429,37660.54395424112,,,,,,,,,,,,,,78.74465089044719,89.33396611280783,94.6040333141653,80.02016368564362,66.65912433343006,61.802881708720875,76.26676955104517,,,,,,,,,78.74465089044719,79.72136051863684,82.34791312128225,61.120625531876456,66.8923228084947,90.33947128440676,90.4703807242121,94.09967385285658,89.59966920086259,92.56493127872314,,99.68880812539486,97.30580911317392,94.17261648046743,78.06103006371876,
SAU,2021-01-01,834817.5521851986,394983.84989902226,195550.02164762854,215783.34792195229,229935.82161916292,217450.79066464477,189872.5775700052,,,,,,,,,834817.5521851986,774886.8210503461,21769.002669156962,299477.4276995756,117033.59274118593,48541.250420985365,93454.0837451791,43983.632059072894,46349.42629515323,51813.58954738141,,143155.65517658764,30141.604517646654,408044.9131822756,46700.17175865264,,,,,,,,,,,,,,85.10201243323625,91.67485195624083,95.96934754966728,85.46281325130393,86.83934452708932,75.04617356142573,87.86613984257019,,,,,,,,,85.10201243323625,83.03117939179577,82.82541060440956,73.54046238449057,74.36275605926086,89.4621176597161,92.70502712600101,89.7661783319174,89.06500056716608,91.98222891422228,,97.9284019978846,90.81258328356077,93.14088614763433,97.7891191863905,
SAU,2021-04-01,878750.039913519,403575.93104858685,197974.87777466528,208880.0680160368,214228.7886114476,234441.62950492135,185995.8767721201,,,,,,,,,878750.039913519,816421.2353801175,22331.464577328854,334893.2056795115,117806.53587078763,48413.37632266591,95768.1586320081,45106.188140141145,48014.96333618862,51967.51480198591,,141160.7989779531,29627.4709101022,415613.59786559304,59392.80168062374,,,,,,,,,,,,,,88.72507897299214,93.20610980976294,96.26880775629488,88.45453114033674,84.77627082475499,80.96925838729912,91.29931463723432,,,,,,,,,88.72507897299214,86.5542503541081,84.92988734056765,81.23940656417813,73.82795898375475,87.55787590231296,92.31377709318126,89.38113175496115,88.20767045631155,91.85434601595361,,97.54602173831685,92.4500605676107,93.98274533829246,126.2602076543872,
SAU,2021-07-01,955819.692833859,416549.83238920494,195511.47346411872,217705.23214593096,264126.2177306347,288310.5837196702,205005.78612841794,,,,,,,,,955819.692833859,910644.6673875507,22815.720236677564,398848.9592160926,138722.99495210577,56683.76583260701,100096.54292715831,51124.06887573041,51268.90645592132,51771.263607643814,,146901.63483096723,31760.105290209656,431105.406104449,53328.500336163655,,,,,,,,,,,,,,92.75237265092416,94.70959178323874,95.6808964916382,92.40734323427732,98.23639024749492,89.59281783452201,98.58796497504974,,,,,,,,,92.75237265092416,92.73924475987363,86.45593117346557,91.18944618953384,85.23267363331189,94.70497023141198,95.66532506991963,95.26164845385509,90.47400860451643,91.64839810873589,,98.93098804016945,93.4285617762242,94.92134378059397,110.32189399069831,
SAU,2021-10-01,1016762.4843441397,426486.0863139444,204373.79917472138,226210.94730400262,264432.80624305084,336796.1638334024,219422.17674327947,,,,,,,,,1016762.4843441397,970528.4393023261,23130.72472287308,449101.29419106134,148377.426025498,59646.375404325525,100143.71660375832,51809.484209556234,51572.48585700384,52036.65294383441,,145997.97607019832,32356.612306157822,433792.67044910236,54357.073242148705,,,,,,,,,,,,,,96.27010444897721,95.72835297282583,95.95464537054387,90.83317832637432,89.74441160662982,97.44328922105308,84.8221492329588,,,,,,,,,96.27010444897721,96.54117569902775,87.01976871777991,98.25026951278669,86.14974338421315,91.97023376249041,94.35059035590571,95.25903546656659,90.00905083512896,91.87262172287149,,98.41520742991077,96.50624047410469,95.02948208037517,106.97684256110506,
SAU,2022-01-01,1081275.1521633936,436736.1182267279,205190.31995394113,251066.5388253037,266548.2290895026,392146.3451193417,205115.09740460257,,,,,,,,,1081275.1521633936,1015429.968155223,23193.677410388198,487965.15008429036,160088.41480812416,64180.87545671061,101313.34262947175,53068.464954728704,55434.6420672528,51960.291223312466,,147501.0899037976,33403.363172478676,441920.9146833103,52339.26722507097,,,,,,,,,,,,,,98.26343823277996,97.55302613336606,95.1241122044343,95.41141016614807,92.96205082499881,106.8504094274851,89.4921432487064,,,,,,,,,98.26343823277996,97.16893711145036,87.29929769041026,102.87201008645458,89.39741159186048,89.67942691004319,92.96507857356556,94.5372137787988,91.97869894515057,91.54546631073922,,97.00126258790722,98.2047485520041,94.35385712297561,95.54622615431272,
SAU,2022-04-01,1213328.2237901716,451802.80661555525,224924.8004131553,285122.2703325003,326205.14738852135,444172.8786037646,262598.03519225726,,,,,,,,,1213328.2237901716,1159559.67475152,25599.251396915457,599871.247145301,170313.83411460847,73346.45704599335,109575.01001124246,54915.99230798804,57852.850041976584,53225.64359651513,,148370.22748888656,34885.202492358476,461524.07803131815,51891.937928502695,,,,,,,,,,,,,,107.43673960502413,98.17339656885356,99.03215456521589,98.30548182904259,101.2440051858091,121.13398329431588,100.4414081762279,,,,,,,,,107.43673960502413,107.9765038412813,95.68382820107445,123.56690784797698,94.54578637308327,93.6592821610907,97.21422171959586,95.66412735473921,93.17129151752465,92.56794656692314,,96.6499433200358,97.5973659701166,96.3496309221542,94.19484103921347,
SAU,2022-07-01,1193107.307643801,461296.24075028027,223679.39726754348,298697.0655621659,315029.6566721297,447335.7773597877,245004.56395813308,,,,,,,,,1193107.307643801,1149138.9816736479,27078.556223655454,567270.0896444514,184062.52338428746,79037.65019326485,114848.57868384355,56887.1976052342,61328.86426618075,53401.87090518109,,152678.97334896718,36074.7543452317,474376.5529110717,51614.97041013079,,,,,,,,,,,,,,103.2381062005478,99.01823271519528,97.46506371218076,98.35753019153594,103.98528389341347,115.38789139491017,103.0435399036595,,,,,,,,,103.2381062005478,104.43755786301048,100.31324080779231,113.57483884245087,101.42415245059317,97.18620145250578,98.46245664841442,97.29463066793377,95.86379721169324,92.41796186626011,,98.99562553425265,96.9542957031598,97.16414812101215,93.3970946911747,
