code,qdate,RGDP,RCON,RGCF,EMP,RDC,HOUR,HOURG,RGOV,RX,RM,WTU,WPU,C,I,H,use_durables,use_hours,use_privH,Y,GDPn,labshare_income,GDP_nominal,WL_sum,labshare_sector,labshare,source_income_direct,source_sector_recon,source_imputed,alpha,K,A,alpha_c,beta_c,psi_c,tau_stat,tau_dyn,sigmaY,logA,logS,logD
LVA,01-Jan-2010,5710.8,4409.4,1073.1,832.6,113.4,401.5,91.7,1156.1,2776.9,2538.4,0,0,4296,1186.5,309.8,1,1,1,5710.8,4372.7,0.435085873716468,4372.7,4018.3,0.91895167745329,0.435085873716468,1,0,0,0.564914126283532,56478.5380105235,0.863512032790886,0.587998030993534,0.9,10935386882.5581,1.48634707855134,2.29764594657424,2.94073497852973,-0.146747446587009,0.396321484670289,0.831885097310329
LVA,01-Apr-2010,5668.4,4366.6,1026.2,833.3,117.7,397.7,92.5,1168,2884.5,2658.4,0,0,4248.9,1143.9,305.2,1,1,1,5668.4,4364.3,0.436496116215659,4364.3,4050.9,0.928190087757487,0.436496116215659,1,0,0,0.563503883784341,56817.8599403656,0.859367703407653,0.587998030993534,0.9,10935386882.5581,1.56407333999784,1.66033428772935,2.95943860066072,-0.151558388743432,0.447293533605437,0.507018960244803
LVA,01-Jul-2010,5653.2,4472.5,996.3,852.6,123.6,415.4,94.1,1178.9,3013.6,2828.8,0,0,4348.9,1119.9,321.3,1,1,1,5653.2,4431.8,0.436256148743174,4431.8,4123.7,0.930479714788574,0.436256148743174,1,0,0,0.563743851256826,57109.4920412601,0.836579238388576,0.587998030993534,0.9,10935386882.5581,1.39907602163609,2.23635376032483,2.93359587709366,-0.178434036934408,0.335812034189891,0.804846754015281
LVA,01-Oct-2010,5712.5,4571.4,977.6,855.3,128.8,417.4,95,1189.2,3073.3,2955.5,0,0,4442.6,1106.4,322.4,1,1,1,5712.5,4529,0.432612055641422,4529,4177.3,0.922344888496357,0.432612055641422,1,0,0,0.567387944358578,57372.7496606412,0.841885364229632,0.587998030993534,0.9,10935386882.5581,1.38287171523103,2.19105661475754,2.91018877719289,-0.172111421004341,0.324162290051331,0.784383899968005
LVA,01-Jan-2011,5677.8,4462.3,1218.7,844.5,121.2,415.3,96.1,1194.6,3183.4,3157,0,0,4341.1,1339.9,319.2,1,1,1,5677.8,4494.1,0.432255624040408,4494.1,4128.9,0.918737900803275,0.432255624040408,1,0,0,0.567744375959591,57618.5584157316,0.83810791396445,0.587998030993534,0.9,10935386882.5581,1.39512522206717,1.48613418791951,2.80321364168381,-0.17660841117702,0.332984176167403,0.396178243644961
LVA,01-Apr-2011,5834.5,4439,1392,857.3,126.6,416.1,96.9,1189.6,3303,3345.3,0,0,4312.4,1518.6,319.2,1,1,1,5834.5,4734.4,0.424742311591754,4734.4,4265,0.900853328827307,0.424742311591754,1,0,0,0.575257688408246,58094.1800394956,0.857085607515182,0.587998030993534,0.9,10935386882.5581,1.5097916052252,1.71931134656424,2.76077146570111,-0.15421747329018,0.411971631517973,0.541923830747414
LVA,01-Jul-2011,5935.2,4509.9,1552,857.2,132.2,417.8,96.4,1202.3,3331.3,3461.9,0,0,4377.7,1684.2,321.4,1,1,1,5935.2,4872.7,0.415047099144212,4872.7,4307.3,0.883965768465122,0.415047099144212,1,0,0,0.584952900855788,58741.3673389032,0.863769390911733,0.587998030993534,0.9,10935386882.5581,1.48156533417863,2.05677231491457,2.45037439601652,-0.146449454471515,0.393099187078433,0.721137916607936
LVA,01-Oct-2011,5963.4,4583.5,1476.7,865.9,141,422.2,96.5,1195.6,3392.2,3496.2,0,0,4442.5,1617.7,325.7,1,1,1,5963.4,4967.7,0.414437264730157,4967.7,4386.8,0.883064597298549,0.414437264730157,1,0,0,0.585562735269843,59544.4468288196,0.856270169741351,0.587998030993534,0.9,10935386882.5581,1.45291104092306,2.06954655943948,1.87492871490763,-0.15516933378083,0.373569158297516,0.727329529870694
LVA,01-Jan-2012,6277.8,4592.9,1609.8,851.5,155.3,413.8,96.4,1104.8,3533.4,3526.8,0,0,4437.6,1765.1,317.4,1,1,1,6277.8,5182.8,0.409643435980551,5182.8,4524.3,0.872945126186617,0.409643435980551,1,0,0,0.590356564019449,60268.9801263873,0.904596140963632,0.587998030993534,0.9,10935386882.5581,1.57331284644137,1.74314940269745,1.35571978466212,-0.100266687961608,0.45318348951494,0.555693478697797
LVA,01-Apr-2012,6245.5,4694.6,1525.7,861.7,160.3,415.6,95.1,1212.4,3561.3,3569.2,0,0,4534.3,1686,320.5,1,1,1,6245.5,5229.1,0.412614025358092,5229.1,4585.7,0.876957793884225,0.412614025358092,1,0,0,0.587385974641908,61130.0454244915,0.888899738504536,0.587998030993534,0.9,10935386882.5581,1.54192665329273,2.13919343620485,1.35781266469212,-0.117770829913271,0.43303270805182,0.760428859019798
LVA,01-Jul-2012,6289.1,4708.1,1421.9,879.4,167.5,423.6,96.1,1203.5,3651.2,3522,0,0,4540.6,1589.4,327.5,1,1,1,6289.1,5281.8,0.418323298875383,5281.8,4722.1,0.894032337460714,0.418323298875383,1,0,0,0.581676701124617,61899.0947431242,0.880674777406326,0.587998030993534,0.9,10935386882.5581,1.54462586419367,1.82670851333236,1.3518910411995,-0.127066872837873,0.434781721926515,0.602515720788004
LVA,01-Oct-2012,6321.6,4803.2,1371.7,881.7,171.1,427.4,96.8,1212.9,3694.8,3582.8,0,0,4632.1,1542.8,330.6,1,1,1,6321.6,5382.2,0.419735424175988,5382.2,4816.5,0.894894281148973,0.419735424175988,1,0,0,0.580264575824012,62560.0083219773,0.87630684638119,0.587998030993534,0.9,10935386882.5581,1.49116477748085,2.13666851977906,1.30424641528143,-0.132038968122837,0.399557544418652,0.759247849555384
LVA,01-Jan-2013,6326.1,4860,1399.6,883.7,171.6,429.3,97.1,1203.2,3602.2,3552.3,0,0,4688.4,1571.2,332.2,1,1,1,6326.1,5341.8,0.426859859972294,5341.8,4855.5,0.908963270807593,0.426859859972294,1,0,0,0.573140140027706,63164.4081971476,0.870254151559845,0.587998030993534,0.9,10935386882.5581,1.4630179427443,2.02678294705705,1.27803786613965,-0.138969981764944,0.380501386312951,0.706449780856696
LVA,01-Apr-2013,6373.3,4989.4,1289.8,892.5,182.1,430,98.2,1211.3,3635.5,3519.6,0,0,4807.3,1471.9,331.8,1,1,1,6373.3,5419,0.432533677800332,5419,4976.4,0.918324414098542,0.432533677800332,1,0,0,0.567466322199668,63788.1420741904,0.872128938420274,0.587998030993534,0.9,10935386882.5581,1.48621363806587,2.24516188756048,1.28813202641117,-0.136818000843268,0.396231703166542,0.808777628866324
LVA,01-Jul-2013,6458.9,5047.3,1317.2,897,190.6,430,96.8,1226.2,3667.9,3567.4,0,0,4856.7,1507.8,333.2,1,1,1,6458.9,5535,0.432502258355917,5535,5124.5,0.92583559168925,0.432502258355917,1,0,0,0.567497741644083,64303.2199430776,0.878148096324259,0.587998030993534,0.9,10935386882.5581,1.49452164782538,1.99069257464057,1.26716064584762,-0.12994002494199,0.401806187632183,0.688482605646468
LVA,01-Oct-2013,6489.4,4968.4,1337.5,881.2,194,424.3,96.2,1230.5,3698.3,3547.2,0,0,4774.4,1531.5,328.1,1,1,1,6489.4,5626.1,0.432484314178561,5626.1,5189.8,0.922450720747942,0.432484314178561,1,0,0,0.567515685821439,64846.4716439314,0.883538185438743,0.587998030993534,0.9,10935386882.5581,1.51674682178227,1.55864442846202,1.19664576907932,-0.123820767512633,0.416567792425033,0.44381648738614
LVA,01-Jan-2014,6501.5,4978.2,1319.5,883.9,201.3,426.5,94.8,1248.7,3828.8,3652.9,0,0,4776.9,1520.8,331.7,1,1,1,6501.5,5641.7,0.441888083379123,5641.7,5300.7,0.939557225658933,0.441888083379123,1,0,0,0.558111916620877,65405.2745692724,0.87678001198423,0.587998030993534,0.9,10935386882.5581,1.48341607360404,1.85305159507734,1.18721532858783,-0.131499159599064,0.394347585912176,0.616833790994018
LVA,01-Apr-2014,6513.5,5066.3,1243.7,882.1,208.2,430,94.2,1259.4,3863.4,3632.8,0,0,4858.1,1451.9,335.8,1,1,1,6513.5,5625.1,0.445200974204903,5625.1,5309.6,0.943912108229187,0.445200974204903,1,0,0,0.554799025795097,65944.9954507333,0.869750654277238,0.587998030993534,0.9,10935386882.5581,1.39985139513912,2.13435329480932,1.19837122562109,-0.1395487126914,0.336366084658091,0.758163694382678
LVA,01-Jul-2014,6583,5064.5,1246.1,871,215.7,421.2,94.1,1265.3,3880.8,3596.7,0,0,4848.8,1461.8,327.1,1,1,1,6583,5716.9,0.443894418303626,5716.9,5403.8,0.945232556105582,0.443894418303626,1,0,0,0.556105581696374,66407.7205189723,0.884943397747541,0.587998030993534,0.9,10935386882.5581,1.47647124420678,1.81843007871227,0.597241836715194,-0.122231593366977,0.389654946364899,0.597973534726184
LVA,01-Oct-2014,6598,5078.8,1269,869.6,220.8,422.1,93.7,1277.1,3963.9,3722,0,0,4858,1489.8,328.4,1,1,1,6598,5788,0.443002764340014,5788,5450.9,0.941758811333794,0.443002764340014,1,0,0,0.556997235659986,66873.4047111878,0.881880501639337,0.587998030993534,0.9,10935386882.5581,1.45253472936811,1.88942874198596,0.538645554020565,-0.125698717824044,0.373310119522193,0.636274530466451
LVA,01-Jan-2015,6677,5095,1264.4,885.4,219.5,424,93.9,1279.5,3954.9,3603.1,0,0,4875.5,1483.9,330.1,1,1,1,6677,5830.7,0.454044968871662,5830.7,5620.9,0.964018042430583,0.454044968871662,1,0,0,0.545955031128338,67360.1036405199,0.886753993667155,0.587998030993534,0.9,10935386882.5581,1.52218266476425,1.90844774744405,0.540467219531349,-0.12018768162594,0.420145268508979,0.646290213967483
LVA,01-Apr-2015,6764.1,5128.1,1308.4,886.3,224.5,425.4,93.5,1285.4,3904.6,3625.4,0,0,4903.6,1532.9,331.9,1,1,1,6764.1,5912,0.453822733423545,5912,5695.4,0.963362652232747,0.453822733423545,1,0,0,0.546177266576455,67833.6020859121,0.892626943542743,0.587998030993534,0.9,10935386882.5581,1.51299694177376,1.93212806856683,0.54367683900128,-0.113586541781254,0.414092413504611,0.658622021671437
LVA,01-Jul-2015,6876.5,5177.9,1344.4,890.7,227.8,422.4,93.3,1291.1,4056.3,3771.1,0,0,4950.1,1572.2,329.1,1,1,1,6876.5,6004,0.458744170552965,6004,5841.7,0.972968021319121,0.458744170552965,1,0,0,0.541255829447035,68348.9980546234,0.906588941207579,0.587998030993534,0.9,10935386882.5581,1.58630524878795,1.97470689112502,0.522461376932791,-0.0980661386442272,0.461407569251076,0.680419977782345
LVA,01-Oct-2015,6857.9,5190.2,1330.5,893.6,231.6,419.1,92.6,1290.6,4078.6,3735.6,0,0,4958.6,1562.1,326.5,1,1,1,6857.9,5973.6,0.468277085844382,5973.6,5947.2,0.995580554439534,0.468277085844382,1,0,0,0.531722914155618,68895.9630838041,0.902854801905779,0.587998030993534,0.9,10935386882.5581,1.63318195137069,1.86987753768614,0.532795661057869,-0.102193533725787,0.490530229318878,0.625872940853694
LVA,01-Jan-2016,6931.4,5266.1,1332,890.8,230.5,421.2,92.6,1301.3,4054.3,3758.3,0,0,5035.6,1562.5,328.6,1,1,1,6931.4,6029.2,0.466629071850328,6029.2,5974.6,0.990944072182047,0.466629071850328,1,0,0,0.533370928149672,69424.623637547,0.906042453155633,0.587998030993534,0.9,10935386882.5581,1.57953866470666,2.08771848306949,0.53721755929251,-0.0986691162492754,0.45713282004027,0.736071834814389
LVA,01-Apr-2016,6953.6,5300.9,1320.4,888.3,234.6,427.6,92.5,1307.2,4156.9,3873.5,0,0,5066.3,1555,335.1,1,1,1,6953.6,6083,0.470935393720204,6083,6082.3,0.999884925201381,0.470935393720204,1,0,0,0.529064606279796,69945.7542829838,0.897682438741013,0.587998030993534,0.9,10935386882.5581,1.47264165556873,1.94340768701958,0.533554792727361,-0.107938904913891,0.387057832642402,0.664442971864377
LVA,01-Jul-2016,6956.9,5317,1303.8,880,235.2,415.1,92.4,1318.8,4203.2,3776.3,0,0,5081.8,1539,322.7,1,1,1,6956.9,6107.7,0.476693354290486,6107.7,6183.3,NaN,0.476693354290486,1,0,0,0.523306645709514,70451.5679687391,0.90831290122665,0.587998030993534,0.9,10935386882.5581,1.59908624805021,1.90684671234938,0.514558712330987,-0.0961663548683011,0.469432371140271,0.645450941819277
LVA,01-Oct-2016,7038.3,5365.6,1385.6,886.2,237.5,422.4,92.2,1336.3,4204.8,3952.4,0,0,5128.1,1623.1,330.2,1,1,1,7038.3,6253.3,0.474053699646587,6253.3,6303.4,NaN,0.474053699646587,1,0,0,0.525946300353413,70933.794449208,0.906639292269342,0.587998030993534,0.9,10935386882.5581,1.5282622841987,1.99621867925705,0.539423319609684,-0.0980106011659919,0.424131327976319,0.691254730634167
LVA,01-Jan-2017,7110.5,5399.1,1402.9,887,259.2,422.1,91.6,1347,4361.2,4026.6,6.777823,0,5139.9,1662.1,330.5,1,1,1,7110.5,6396.1,0.471427901377402,6396.1,6411.1,NaN,0.471427901377402,1,0,0,0.528572098622598,71492.8875324699,0.911380110708764,0.587998030993534,0.9,10935386882.5581,1.54036809789189,1.88091271302474,0.586303717716701,-0.0927952231809476,0.432021412468834,0.631757144683283
LVA,01-Apr-2017,7145.3,5440.6,1468,880,261.9,410.6,91.3,1363.2,4371.1,4146.6,0,0,5178.7,1729.9,319.3,1,1,1,7145.3,6442.6,0.480240896532456,6442.6,6563.5,NaN,0.480240896532456,1,0,0,0.519759103467544,72082.5942194828,0.924465838478968,0.587998030993534,0.9,10935386882.5581,1.66369438761963,1.97271266624252,0.57795025107253,-0.0785391801854656,0.509040664244937,0.679409583511772
LVA,01-Jul-2017,7216.1,5502.2,1486,883.5,268.8,412.9,90.9,1372,4367.4,4252.9,0,0,5233.4,1754.8,322,1,1,1,7216.1,6534.1,0.480234462282487,6534.1,6665.1,NaN,0.480234462282487,1,0,0,0.519765537717513,72731.2553061906,0.92550455729891,0.587998030993534,0.9,10935386882.5581,1.64056422049231,2.02000532303108,0.643820424112015,-0.0774162228327773,0.495040219554542,0.703100146573541
LVA,01-Oct-2017,7274.7,5557.4,1455.3,893.5,278.5,426.1,92,1379.1,4592.5,4241,0,0,5278.9,1733.8,334.1,1,1,1,7274.7,6631.5,0.484596245193395,6631.5,6830.2,NaN,0.484596245193395,1,0,0,0.515403754806605,73395.0864765977,0.9140509475603,0.587998030993534,0.9,10935386882.5581,1.51826812032748,1.9915710048235,0.664669203400461,-0.089868967768238,0.417570290733367,0.688923776944973
LVA,01-Jan-2018,7361.8,5600,1538.4,899.1,266.1,429,94.1,1381.3,4479.4,4308.9,0,0,5333.9,1804.5,334.9,1,1,1,7361.8,6766,0.492477091339048,6766,7077.4,NaN,0.492477091339048,1,0,0,0.507522908660952,74027.9601794488,0.919430422926269,0.587998030993534,0.9,10935386882.5581,1.53829727987448,2.0129943480051,2.60396942811056,-0.0840009061789319,0.430676142310749,0.699623338906621
LVA,01-Apr-2018,7465.9,5641.3,1547.8,902.9,276,430.5,93.4,1389.4,4836.6,4374.2,0,0,5365.3,1823.8,337.1,1,1,1,7465.9,7016.8,0.489111845855661,7016.8,7283.8,NaN,0.489111845855661,1,0,0,0.510888154144339,74722.040776757,0.92483089867643,0.587998030993534,0.9,10935386882.5581,1.54011601141094,1.93026349130926,3.52375927682272,-0.0781443704236043,0.431857745673248,0.657656517592676
LVA,01-Jul-2018,7513.6,5677.4,1666.2,908.6,277.5,426.2,93.8,1401.3,4520.8,4532.4,13.90724,0,5399.9,1943.7,332.4,1,1,1,7513.6,7103.6,0.491103102652176,7103.6,7429.5,NaN,0.491103102652176,1,0,0,0.508896897347824,75425.0101651057,0.930999246450008,0.587998030993534,0.9,10935386882.5581,1.6368922106085,1.94516677442255,3.52071234356269,-0.0714968111038854,0.492799450532925,0.665347718598896
LVA,01-Oct-2018,7578.4,5709.7,1707.8,905,286.4,431.1,94.1,1419.2,4633.7,4509.4,0,0,5423.3,1994.2,337,1,1,1,7578.4,7226.5,0.498982910122466,7226.5,7666.3,NaN,0.498982910122466,1,0,0,0.501017089877534,76237.3350126291,0.927863369454989,0.587998030993534,0.9,10935386882.5581,1.55880757186853,1.9149264554332,3.52108924843228,-0.0748707882262564,0.443921151969037,0.649679217421611
LVA,01-Jan-2019,7569.1,5721.1,1724,918,289.1,434.1,96.2,1443.6,4579.9,4475.7,5.633485,0,5432,2013.1,337.9,1,1,1,7569.1,7338.1,0.497158665049536,7338.1,7739.1,NaN,0.497158665049536,1,0,0,0.502841334950464,77087.9749874397,0.919686917068562,0.587998030993534,0.9,10935386882.5581,1.60942419646272,1.89376891079801,3.52128911542717,-0.0837219743909725,0.475876473078616,0.638568976125622
LVA,01-Apr-2019,7549,5743.1,1759.1,914,286.2,429.4,95.2,1464.3,4687.4,4561.8,4.542564,0,5456.9,2045.3,334.2,1,1,1,7549,7353.2,0.506758962084535,7353.2,7921.2,NaN,0.506758962084535,1,0,0,0.493241037915465,77944.7553626281,0.915446009241662,0.587998030993534,0.9,10935386882.5581,1.6299911896747,1.96961703512271,3.72803164090514,-0.0883438906736094,0.488574609696518,0.677839125437206
LVA,01-Jul-2019,7583.4,5729.8,1727.5,923.9,285.4,443.7,100.8,1480.8,4668.6,4510.4,10.64623,0,5444.4,2012.9,342.9,1,1,1,7583.4,7461.6,0.499798970730138,7461.6,7948.8,NaN,0.499798970730138,1,0,0,0.500201029269862,78820.8840321886,0.903971055392802,0.587998030993534,0.9,10935386882.5581,1.56931079147569,1.86729093375994,3.73185864438142,-0.100957937473354,0.450636536656296,0.624488681964117
LVA,01-Oct-2019,7536.5,5725.7,1741.3,932.9,284.5,443.9,97.2,1495.6,4435.7,4549.4,12.26467,0,5441.2,2025.8,346.7,1,1,1,7536.5,7403.5,0.515675018572297,7403.5,8117.8,NaN,0.515675018572297,1,0,0,0.484324981427703,79651.4707717058,0.888815083070216,0.587998030993534,0.9,10935386882.5581,1.55432325471219,1.92778491401191,3.74033944774784,-0.117866070649701,0.441040244928726,0.656371630842717
LVA,01-Jan-2020,7506.4,5744.3,1648,936.3,292,422.7,93.4,1513,4695.8,4670.6,14.23825,0,5452.3,1940,329.3,1,1,1,7506.4,7530.5,0.511612774716154,7530.5,8159.9,NaN,0.511612774716154,1,0,0,0.488387225283846,80482.4987101302,0.89874432085673,0.587998030993534,0.9,10935386882.5581,1.82282263910553,2.00122323134501,3.74293455301355,-0.106756688902334,0.600386200291803,0.693758609271811
LVA,01-Apr-2020,6754.9,5127.5,1647.5,898.6,253.1,383.4,89.7,1517.8,4080.9,3908.9,0,17.01355,4874.4,1900.6,293.7,1,1,1,6754.9,6858.7,0.517211716506043,6858.7,7542.8,NaN,0.517211716506043,1,0,0,0.482788283493957,81215.2612294783,0.843296640719201,0.587998030993534,0.9,10935386882.5581,2.28616587825315,0.145827143832418,3.74439064819015,-0.170436495903841,0.826876125405496,-1.92533330504527
LVA,01-Jul-2020,7485.2,5709.4,1641.7,914.7,293.8,427.7,97,1529.9,4688.8,4583.3,2.420077,7.260231,5415.6,1935.5,330.7,1,1,1,7485.2,7384.6,0.514002112504401,7384.6,8094.3,NaN,0.514002112504401,1,0,0,0.485997887495599,81897.6323110361,0.885518589045275,0.587998030993534,0.9,10935386882.5581,1.68466230392155,3.96856898039612,3.74072669095641,-0.121581829268949,0.521565130615997,1.37840557137987
LVA,01-Oct-2020,7515.5,5684.1,1668.7,913.8,299.6,411.1,94.2,1549.7,4834.3,4731.2,0,14.66276,5384.5,1968.3,316.9,1,1,1,7515.5,7458.5,0.512596366561641,7458.5,8132.9,NaN,0.512596366561641,1,0,0,0.487403633438359,82604.6678263706,0.900293211548404,0.587998030993534,0.9,10935386882.5581,1.92762174909239,1.91331727376841,3.73444370495413,-0.105034778106725,0.656286988710838,0.64883852812731
LVA,01-Jan-2021,7529.1,5670.1,1719.3,882.1,305.6,387.6,95.4,1567.3,4780.8,4758.9,4.193927,0,5364.5,2024.9,292.2,1,1,1,7529.1,7586.6,0.468839796483273,7586.6,7518.4,0.991010465821317,0.468839796483273,1,0,0,0.531160203516727,83333.897808975,0.927778908453436,0.587998030993534,0.9,10935386882.5581,2.22407395084654,1.96298782073048,3.75223459983836,-0.0749618197818719,0.799340627115445,0.674467710858614
LVA,01-Apr-2021,7594.4,5987.5,2257.8,916.4,354.6,422.9,97.1,1587,4824.9,5231.7,0,19.3131,5632.9,2612.4,325.8,1,1,1,7594.4,7839.3,0.500848290025895,7839.3,8387,NaN,0.500848290025895,1,0,0,0.499151709974105,84108.7893418404,0.889929574054269,0.587998030993534,0.9,10935386882.5581,1.72816818029229,2.92580765194099,3.75208226455883,-0.116612949663019,0.54706199220398,1.07357056289132
LVA,01-Jul-2021,8048.7,6053.4,2108.2,907.7,362.5,419,97.2,1607.2,5138.9,5335.2,0,11.17152,5690.9,2470.7,321.8,1,1,1,8048.7,8219.1,0.517538416614958,8219.1,9156.5,NaN,0.517538416614958,1,0,0,0.482461583385042,85459.5575017128,0.939138854682605,0.587998030993534,0.9,10935386882.5581,1.82825280857348,2.1234265836047,3.75761413355761,-0.0627919356449665,0.603360761376402,0.753031096876931
LVA,01-Oct-2021,8039.1,6088.1,1987,910.6,352.3,422.2,96.5,1567.2,5211.3,5249.5,0,8.385744,5735.8,2339.3,325.7,1,1,1,8039.1,8537,0.481351762914373,8537,8725.7,NaN,0.481351762914373,1,0,0,0.518648237085627,86648.3641391871,0.925823484262552,0.587998030993534,0.9,10935386882.5581,1.7642725208072,2.11362798808849,3.75610893305144,-0.0770716842532956,0.567738435905724,0.748405896602342
LVA,01-Jan-2022,8002.6,6121.5,1914.6,898.7,346.3,412.2,93.5,1573,5455.6,5501.3,0,7.167688,5775.2,2260.9,318.7,1,1,1,8002.6,8672.8,0.489622728530578,8672.8,9039.1,NaN,0.489622728530578,1,0,0,0.510377271469422,87687.9386770993,0.9234084934343,0.587998030993534,0.9,10935386882.5581,1.78971835405365,2.13067572692639,3.75609328219947,-0.0796835709503581,0.582058263368678,0.756439172098959
LVA,01-Apr-2022,7989.9,6197.6,1933.4,902.9,350,427.5,98.9,1587.1,5531,5650.1,0,2.705115,5847.6,2283.4,328.6,1,1,1,7989.9,8883,0.495238095238095,8883,9389,NaN,0.495238095238095,1,0,0,0.504761904761905,88633.5195969428,0.904672678729183,0.587998030993534,0.9,10935386882.5581,1.63268553269373,2.25863456167232,3.75098279866296,-0.100182081666774,0.490226225140384,0.81476045444499
LVA,01-Jul-2022,7988.5,6198.7,1902.5,910.5,355.3,421.8,97.7,1596.9,5779.9,5803.7,0,3.195501,5843.4,2257.8,324.1,1,1,1,7988.5,9229.7,0.491099385678841,9229.7,9694.3,NaN,0.491099385678841,1,0,0,0.508900614321159,89587.4168029886,0.903959642823331,0.587998030993534,0.9,10935386882.5581,1.74592248023775,2.04321508816412,3.74767900106025,-0.10097056248103,0.557283057942505,0.714524590844109
LVA,01-Oct-2022,8013.2,6228.8,1965.3,912.8,362,427.6,95.8,1604.8,5485.3,5673.7,0,0,5866.8,2327.3,331.8,1,1,1,8013.2,9229.8,0.506847385642159,9229.8,9989.2,NaN,0.506847385642159,1,0,0,0.493152614357841,90501.4055509438,0.892681179432203,0.587998030993534,0.9,10935386882.5581,1.63804196788008,2.14386465657891,2.67905531523384,-0.113525783765561,0.493501606519067,0.762610114620332
LVA,01-Jan-2023,8015.8,6206.6,2003.5,921.3,367.9,424.8,97.6,1609.5,5306.9,5564.2,6.903217,0,5838.7,2371.4,327.2,1,1,1,8015.8,10169.9,0.467782377407841,10169.9,10120.5,0.995142528441774,0.467782377407841,1,0,0,0.532217622592159,91471.1844676796,0.8925107221679,0.587998030993534,0.9,10935386882.5581,1.76529225699827,2.00401850034805,1.41089274220894,-0.113716751767005,0.568316261379195,0.695154414890611
LVA,01-Apr-2023,7915.8,6211.4,1886.5,930.3,369.4,425.3,97.3,1631.8,5259.3,5402.9,0,0,5842,2255.9,328,1,1,1,7915.8,9758.1,0.497730090898843,9758.1,10351.9,NaN,0.497730090898843,1,0,0,0.502269909101157,92470.5167006644,0.874882404854258,0.587998030993534,0.9,10935386882.5581,1.78075170253045,2.15255904927851,1.45165833651361,-0.133665796108543,0.577035579950812,0.766657389825475
LVA,01-Jul-2023,7887.6,6197.3,1926.6,919.1,363.9,415.8,97.2,1639.8,5032,5248.1,0,0,5833.4,2290.5,318.6,1,1,1,7887.6,9764.2,0.506052723213371,9764.2,10539.9,NaN,0.506052723213371,1,0,0,0.493947276786629,93339.3589501545,0.877433814327101,0.587998030993534,0.9,10935386882.5581,1.86980656919257,2.14160609295919,1.49591218512349,-0.130753751755006,0.625834986581864,0.761556058270012
LVA,01-Oct-2023,7830.5,6210.6,1883.7,917.9,364.2,424.2,96.7,1663.1,5111.9,5303.3,0,0,5846.4,2247.9,327.5,1,1,1,7830.5,9907.9,0.515396804570091,9907.9,10848.6,NaN,0.515396804570091,1,0,0,0.484603195429909,94229.7685659022,0.856455220756209,0.587998030993534,0.9,10935386882.5581,1.69853985265009,2.24974132005769,1.53836313304424,-0.154953244247032,0.529768971781621,0.810815240743655
LVA,01-Jan-2024,7840.7,6229.2,1514.9,914.6,368.7,420.3,97.3,1749.9,5269.7,5252.2,0,0,5860.5,1883.6,323,1,1,1,7840.7,9758,0.535980733756917,9758,11117.8,NaN,0.535980733756917,1,0,0,0.464019266243083,95064.2220374136,0.858013666254735,0.587998030993534,0.9,10935386882.5581,1.74955970392678,2.27029946252777,0.466055666378687,-0.153135251585203,0.559364158523272,0.819911744610794
LVA,01-Apr-2024,7876.1,6177.8,1748.6,909.7,368.6,417.8,99.3,1579.2,5137.9,5281.3,0,0,5809.2,2117.2,318.5,1,1,1,7876.1,10113.6,0.522356035437431,10113.6,11224.8,NaN,0.522356035437431,1,0,0,0.477643964562569,95521.8587068524,0.864439463888515,0.587998030993534,0.9,10935386882.5581,1.81963274415757,2.05222248199226,0.483473941428355,-0.145674000731072,0.598634691802169,0.718923343454801
LVA,01-Jul-2024,7906.5,6191.5,1874.4,909.6,373.7,413.6,96.8,1613.6,5139.9,5276.9,0,0,5817.8,2248.1,316.8,1,1,1,7906.5,9926.1,0.541783782150089,9926.1,11429.4,NaN,0.541783782150089,1,0,0,0.458216217849911,96206.2308262496,0.86604845292921,0.587998030993534,0.9,10935386882.5581,1.85286552408654,2.26014466039784,0.489872543581969,-0.143814421720183,0.616733372671118,0.815428820261296
LVA,01-Oct-2024,7924.6,6172.5,1996.1,900.8,379.3,422.3,98.2,1631.3,5174.5,5309.6,0,0,5793.2,2375.4,324.1,1,1,1,7924.6,10499.8,0.514571706127736,10499.8,11461,NaN,0.514571706127736,1,0,0,0.485428293872264,97011.2373638559,0.855718858191571,0.587998030993534,0.9,10935386882.5581,1.69172374010245,2.16095361075694,0.510323052223906,-0.155813393479628,0.525747973682223,0.770549610731146
LVA,01-Jan-2025,7951.9,6179.7,2072.6,899.7,383.4,399.7,92.2,1670.4,5236.7,5515.6,0,0,5796.3,2456,307.5,1,1,1,7951.9,10245.1,0.538842959073118,10245.1,11743.5,NaN,0.538842959073118,1,0,0,0.461157040926882,97931.468803398,0.872612350111462,0.587998030993534,0.9,10935386882.5581,1.97924899046177,2.26873307436798,NaN,-0.136263865159387,0.68271747500828,0.819221558669522
LVA,01-Apr-2025,7959.8,6193.4,2126.6,897.8,384.1,410,98.9,1678.3,5128.1,5590.4,23.06273,0,5809.3,2510.7,311.1,1,1,1,7959.8,10510.4,0.532567742426549,10510.4,11891.1,NaN,0.532567742426549,1,0,0,0.467432257573451,98918.4967713471,0.864189735522139,0.587998030993534,0.9,10935386882.5581,1.89687930005266,2.32360783491858,NaN,-0.145962932988146,0.640210062177244,0.843121079018393
