code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,inv_equip,inv_struct,inv_dwell,inv_ipp,cons_dur,cons_semidur,cons_nondur,cons_serv,gdp_defl,cons_hh_defl,cons_gov_defl,inv_defl,capform_defl,exports_defl,imports_defl,inv_equip_defl,inv_struct_defl,inv_dwell_defl,inv_ipp_defl,cons_dur_defl,cons_semidur_defl,cons_nondur_defl,cons_serv_defl
SVK,2022-01-01,26504.1,15849.7,5694.6,5636.6,6567.3,26143.9,27751.8,2386.5,1498.4,1195.7,514.8,1323.2,1031.3,6109.2,6616.0,105.7845203314335,109.77614938150184,110.43323119885194,108.80206925838704,113.3661315380632,116.3647450505626,121.74031295101312,103.68873826903024,116.45294163363644,114.432003062494,97.98248953178528,108.53908621113938,106.01356907894736,109.8204174081864,111.29241172809394
SVK,2022-04-01,27157.7,16641.3,5776.8,5258.8,5924.6,26858.7,28042.9,1736.2,1658.0,1261.2,563.1,1379.3,1076.5,6393.7,6967.8,108.71298701818576,113.8286957235492,114.19760408018028,111.36098934841073,113.24426094768432,121.58979791395046,127.27912275446384,106.4761437507666,116.5225947009628,118.88019605994909,99.8581308742685,110.78714859437753,108.23446611703196,114.94498777506114,114.19627638652156
SVK,2022-07-01,27787.2,17128.3,5915.3,6033.2,6274.3,28302.0,29832.3,2289.1,1679.1,1489.5,533.0,1395.8,1088.5,6555.8,7148.1,111.00937222848104,116.7525527244966,118.204344263933,115.60068978731556,118.716769786759,123.0564541375352,130.0811909163847,114.73610345346098,119.59401709401708,118.76096316376972,101.21534371439422,112.81015113553704,109.70570449506148,120.62189512419504,116.14994637808326
SVK,2022-10-01,28510.7,17843.1,5980.4,6097.1,6840.2,27533.0,29686.7,2355.8,1783.9,1306.6,613.0,1461.2,1119.2,6781.4,7462.0,113.44968504657648,119.92378366389536,120.69424823410696,114.37709869247942,115.30823822929484,120.7720144752714,126.78280106254856,109.40925134683263,122.92585446527012,119.81659789087573,100.57424118129614,114.45131980888227,111.65203511572228,124.8600677566652,118.71957234225349
SVK,2023-01-01,29742.7,17625.9,6092.4,5635.4,5172.1,29336.9,28483.5,1433.5,2064.4,1423.4,667.0,1393.8,1066.0,6994.2,7285.8,117.69638355882503,125.77081980548442,125.4354539839407,123.36419955780302,128.44831868077287,133.06285548409335,142.82526613481488,121.17497886728655,131.72537008677895,126.54694167852062,105.80583756345176,119.2505133470226,116.6557233530313,131.5218413283439,123.76503363457226
SVK,2023-04-01,30501.8,17917.7,6185.3,6313.7,5925.5,28463.4,27990.8,2196.0,2092.2,1342.1,643.7,1407.1,1078.3,7072.3,7406.3,119.57691870425474,126.5401103130716,126.9065840497343,123.15569773339054,129.2704742789825,127.71473569438274,135.7439028530138,119.140625,131.99999999999997,124.86974320803871,111.36678200692045,119.51923893654974,116.88888888888889,133.70450893279138,124.40454194241948
SVK,2023-07-01,31405.3,18266.6,6339.0,6824.1,6567.6,28095.7,27863.4,2882.4,2211.9,1095.0,587.6,1478.1,1099.7,7104.7,7562.2,122.16491035620233,127.15160796324652,128.0528452821041,120.96465416386005,119.62841530054644,122.4661749834362,125.7685797467783,118.01506714706844,124.98022375409651,124.92869366799772,114.54191033138402,119.57770406925007,117.58982035928145,133.44665664913595,125.58247670923494
SVK,2023-10-01,31889.0,18342.9,6491.0,7337.9,6795.2,27564.1,27304.8,3049.1,2240.6,1325.7,676.4,1491.5,1104.6,7134.4,7628.8,123.46343408688784,127.06975262031273,130.1636319884495,123.70235506330182,125.41202960338111,120.5958016502892,124.116112257607,120.77078464768093,121.4022540095362,132.715987586345,131.54414624659665,119.37730110453016,117.76119402985071,133.47302252488214,125.65555409144817
SVK,2024-01-01,32217.3,18805.8,6663.8,7067.9,6171.3,27040.4,26464.5,3346.8,1880.5,1181.5,606.2,1529.9,1125.7,7317.1,7758.5,123.95416927972052,128.44614438904446,131.1642554866647,120.29853794699844,123.54460281870595,122.68617033343466,126.26855417030472,114.84455425159564,126.09803527123988,125.79855195911414,120.1585728444004,119.89811912225706,118.80738786279684,134.1823916671251,126.81846415378077
SVK,2024-04-01,32403.2,18981.4,6809.6,6656.6,6784.2,27904.3,28076.9,2959.5,1820.6,1191.5,639.7,1576.3,1134.4,7276.8,7933.7,124.3450464521031,129.52431643090614,133.32550171316691,121.35564792532634,123.75184691997592,123.6383051313067,128.19038922497433,113.83130120389244,131.08215134278925,127.05267647686074,119.36928531442436,120.8819018404908,120.06773920406437,135.51595061176602,129.40725517061395
SVK,2024-07-01,32557.4,19292.6,6945.6,6335.4,6583.8,28084.1,28350.0,2783.9,1763.1,1097.4,644.7,1578.0,1134.8,7397.3,8111.8,124.79789635887629,130.8931285280069,135.8313450932843,123.4248977206312,124.59171508052154,124.04418649847176,129.78748729593377,115.35656569842124,134.16787154706643,129.25795053003534,120.4596412556054,121.599753409879,120.99370935067704,135.63819058620754,131.71072286809118
SVK,2024-10-01,33029.6,19745.5,7074.0,6526.3,6661.6,28254.0,28703.0,2731.1,1888.6,1143.1,717.0,1619.9,1159.7,7592.7,8225.8,126.2604214847916,132.8151800308067,137.42860473248632,127.33746975727776,129.58294428882664,125.18775504778615,132.0935326954849,123.61274554177604,127.07576369263894,136.09953565900702,128.15013404825737,123.00858075784038,121.9966337050284,137.6187196403973,133.17898486197683
SVK,2025-01-01,33299.4,19715.1,7152.0,6779.1,7087.9,29081.3,29719.1,2789.3,2049.8,1055.7,825.6,1633.0,1172.6,7478.1,8355.0,127.108104909973,133.73060017364878,138.65839472663822,125.28831226436016,129.26339977750624,122.9263447109796,129.44422666492443,121.68128080966714,125.73146046739866,133.19454958364875,127.86123586805016,124.16362530413625,123.22404371584696,137.3943558462556,135.98411484188082
SVK,2025-04-01,34016.1,20024.9,7281.3,7228.3,6640.7,29073.1,29074.0,3268.2,2111.2,1016.4,789.0,1639.2,1180.6,7674.7,8414.0,129.58563651671054,135.1992384244569,140.88930167759912,126.7011393514461,126.83984337694584,123.47519929328922,128.3824360604776,119.14257591775728,132.3055712226609,136.77836092046832,129.0058862001308,124.9485479076149,124.2736842105263,138.1434948520412,136.81745747829197
SVK,2025-07-01,34483.4,20185.2,7365.5,6956.7,6738.8,28797.2,28607.8,2979.1,2094.1,978.6,851.3,1657.7,1197.7,7642.1,8574.7,131.0358717130263,136.63205490949952,142.3422552903662,127.28154274004685,130.40987730773696,125.42771525140247,130.5326653343189,117.33359590389917,141.81904374915348,132.24324324324326,124.02389277389278,126.03208393522392,125.46616383825686,140.33531658586747,139.60761966786066
SVK,2025-10-01,34955.4,20324.4,7474.0,7113.6,7030.4,29587.5,29404.1,3387.4,2088.1,880.9,703.1,1660.7,1199.8,7652.2,8705.0,132.52327803221013,137.8935084672167,144.44465918095202,128.91393776843478,133.6552537024011,126.62358504696896,131.861681136543,118.81028375013152,142.02829547000408,137.94237394300032,126.68468468468468,126.6260007624857,126.6948257655755,140.77153737191634,141.84917220701342
SVK,2026-01-01,35487.8,20647.5,7600.9,6560.5,7138.0,29401.1,29164.3,2880.7,2110.8,882.6,634.9,1658.3,1199.8,7874.0,8781.3,134.2993596827175,139.40746342220933,146.7780245244762,127.16858244974703,133.7455499344201,124.3848679200582,128.75331658668597,119.63536691723078,135.05662550387103,136.05672884229998,124.68578161822468,127.121502491376,127.34026745913818,142.03766505519877,142.3917626074266
