code,date,emp_agri,emp_employees_agri,emp_selfemp_agri,hours_agri,hours_employees_agri,hours_selfemp_agri,emp_public,emp_employees_public,emp_selfemp_public,hours_public,hours_employees_public,hours_selfemp_public
ROU,2002-04-01,3380.1,348.8,3031.3,1536.0,165.7,1370.4,851.2,844.1,7.0,401.7,398.5,3.3
ROU,2002-07-01,3488.8,352.5,3136.3,1536.6,162.3,1374.2,807.6,803.2,4.3,379.1,376.8,2.3
ROU,2002-10-01,3446.2,369.2,3077.0,1450.2,165.8,1284.4,808.0,798.5,9.4,389.8,385.8,4.0
ROU,2003-01-01,3451.3,310.0,3141.3,1334.5,148.0,1186.5,828.0,810.8,17.3,399.8,391.7,8.0
ROU,2003-04-01,3600.5,289.4,3311.1,1531.9,142.5,1389.4,849.5,843.4,6.0,400.0,397.8,2.1
ROU,2003-07-01,3598.9,274.5,3324.4,1518.6,134.8,1383.8,831.0,823.2,7.8,396.7,393.0,3.7
ROU,2003-10-01,3475.3,287.9,3187.4,1385.0,135.7,1249.3,792.8,787.4,5.3,381.3,379.1,2.2
ROU,2004-01-01,3158.0,386.3,2771.7,1128.6,113.0,1015.6,1217.6,1211.5,6.1,594.1,591.2,2.9
ROU,2004-04-01,3072.9,396.1,2676.8,1302.0,122.6,1179.4,1243.6,1237.3,6.3,590.6,587.5,3.2
ROU,2004-07-01,3007.4,390.0,2617.4,1277.5,121.3,1156.2,1225.6,1219.0,6.6,589.7,586.6,3.2
ROU,2004-10-01,3127.4,378.0,2749.4,1318.6,113.8,1204.9,1213.2,1204.6,8.6,597.0,592.7,4.4
ROU,2005-01-01,3144.6,367.0,2777.6,1312.4,115.9,1196.5,1196.9,1188.4,8.5,579.1,575.3,3.9
ROU,2005-04-01,3149.8,385.7,2764.1,1314.8,118.3,1196.6,1233.8,1226.3,7.5,577.8,574.3,3.5
ROU,2005-07-01,3041.4,340.9,2700.5,1276.9,104.2,1172.7,1238.1,1232.4,5.7,577.3,574.9,2.4
ROU,2005-10-01,3102.3,318.2,2784.1,1288.7,92.6,1196.1,1191.6,1184.5,7.1,565.6,562.2,3.3
ROU,2006-01-01,3104.2,409.8,2694.4,1263.0,146.9,1116.1,1191.2,1181.9,9.3,561.1,557.1,4.0
ROU,2006-04-01,2996.3,352.1,2644.2,1216.6,101.4,1115.2,1301.6,1293.6,8.0,602.7,599.1,3.6
ROU,2006-07-01,3001.2,345.1,2656.1,1230.0,98.3,1131.8,1300.0,1292.4,7.6,601.1,597.4,3.6
ROU,2006-10-01,2956.5,273.3,2683.2,1187.4,74.9,1112.5,1188.0,1182.5,5.5,554.7,552.0,2.6
ROU,2007-01-01,2932.4,282.8,2649.6,1261.5,107.0,1154.4,1189.1,1182.7,6.4,570.6,567.9,2.7
ROU,2007-04-01,2880.4,257.3,2623.1,1185.1,81.4,1103.7,1164.4,1158.9,5.5,547.4,545.0,2.4
ROU,2007-07-01,3237.3,553.7,2683.6,1215.8,146.3,1069.5,1167.7,1158.5,9.2,549.5,545.6,3.9
ROU,2007-10-01,2939.6,357.6,2582.0,1167.3,106.2,1061.1,1213.6,1202.7,10.9,571.8,566.8,5.0
ROU,2008-01-01,2954.6,316.2,2638.4,1215.4,103.3,1112.1,1173.1,1166.4,6.7,558.3,555.7,2.6
ROU,2008-04-01,2853.4,319.9,2533.5,1125.4,96.0,1029.4,1139.6,1131.4,8.2,538.2,534.0,4.2
ROU,2008-07-01,2923.7,345.6,2578.1,1156.8,106.5,1050.3,1179.9,1170.4,9.5,545.8,540.7,5.1
ROU,2008-10-01,2905.7,348.3,2557.4,1145.6,105.9,1039.7,1221.8,1211.4,10.4,563.5,558.6,4.9
ROU,2009-01-01,2813.5,334.0,2479.5,1126.6,100.8,1025.7,1190.9,1183.8,7.1,562.8,559.9,2.9
ROU,2009-04-01,2910.9,340.4,2570.5,1148.6,103.6,1044.9,1200.8,1190.3,10.5,560.9,556.0,4.9
ROU,2009-07-01,2806.1,296.2,2509.9,1118.2,90.7,1027.6,1195.1,1183.1,12.0,552.4,546.8,5.6
ROU,2009-10-01,2752.5,298.0,2454.5,1094.2,93.8,1000.4,1179.6,1170.4,9.2,545.8,541.3,4.5
ROU,2010-01-01,2775.1,300.8,2474.3,1112.9,90.3,1022.6,1139.0,1131.4,7.6,544.5,540.9,3.5
ROU,2010-04-01,2939.5,294.4,2645.1,1189.2,93.2,1096.0,1163.0,1153.7,9.3,555.6,551.0,4.7
ROU,2010-07-01,2864.4,281.5,2582.9,1162.7,90.4,1072.3,1151.7,1141.4,10.3,547.2,542.3,4.9
ROU,2010-10-01,2678.7,259.2,2419.5,1084.9,83.6,1001.3,1132.3,1125.1,7.2,529.8,526.4,3.4
ROU,2011-01-01,2679.6,274.4,2405.2,1069.4,87.2,982.2,1134.9,1124.9,10.0,544.9,540.1,4.8
ROU,2011-04-01,2522.2,281.0,2241.2,996.8,85.1,911.7,1131.6,1118.3,13.3,542.2,536.5,5.7
ROU,2011-07-01,2518.3,269.0,2249.3,1007.8,82.4,925.4,1147.5,1140.9,6.6,546.7,543.9,2.8
ROU,2011-10-01,2581.3,249.8,2331.5,1026.1,81.7,944.3,1154.8,1145.9,8.9,547.2,543.3,3.8
ROU,2012-01-01,2623.0,294.5,2328.5,1008.5,90.6,917.9,1139.6,1128.1,11.5,534.2,529.4,4.9
ROU,2012-04-01,2627.9,303.9,2324.0,1025.4,93.9,931.6,1090.7,1080.3,10.4,511.7,507.2,4.5
ROU,2012-07-01,2639.7,309.1,2330.6,1020.4,93.9,926.5,1100.2,1090.1,10.1,517.8,513.7,4.1
ROU,2012-10-01,2703.4,284.0,2419.4,1042.0,88.7,953.3,1121.2,1108.7,12.5,524.5,518.6,5.9
ROU,2013-01-01,2641.0,266.0,2375.0,1029.7,87.3,942.4,1095.3,1086.1,9.2,512.5,508.6,3.9
ROU,2013-04-01,2591.4,291.1,2300.3,1005.8,88.4,917.3,1087.3,1078.4,8.9,505.7,501.8,3.9
ROU,2013-07-01,2547.8,299.3,2248.5,978.9,89.2,889.7,1067.3,1053.9,13.4,501.7,495.8,5.8
ROU,2013-10-01,2589.2,303.2,2286.0,1003.4,90.3,913.1,1060.9,1051.5,9.4,500.0,495.5,4.5
ROU,2014-01-01,2556.4,266.4,2290.0,1009.9,79.5,930.4,1062.0,1055.4,6.6,494.6,492.2,2.4
ROU,2014-04-01,2498.8,282.1,2216.7,953.6,82.9,870.7,1066.2,1057.5,8.7,495.1,491.4,3.7
ROU,2014-07-01,2514.1,307.6,2206.5,967.6,98.4,869.2,1030.3,1019.4,10.9,478.8,473.5,5.3
ROU,2014-10-01,2552.8,293.1,2259.7,988.9,90.1,898.9,1036.5,1026.4,10.1,478.0,473.3,4.7
ROU,2015-01-01,2235.5,267.4,1968.1,843.7,84.9,758.8,1175.1,1161.7,13.4,541.6,535.8,5.9
ROU,2015-04-01,2284.1,268.3,2015.8,849.0,83.1,766.0,1164.8,1151.2,13.6,536.2,529.4,6.8
ROU,2015-07-01,2274.5,258.3,2016.2,861.7,80.8,780.8,1158.1,1146.5,11.6,541.8,536.1,5.6
ROU,2015-10-01,2212.7,273.5,1939.2,826.2,87.4,738.8,1140.4,1130.2,10.2,529.2,524.7,4.5
ROU,2016-01-01,2078.2,282.7,1795.5,790.6,88.2,702.4,1133.5,1123.0,10.5,531.3,526.9,4.5
ROU,2016-04-01,2044.2,268.1,1776.1,778.9,82.8,696.1,1163.4,1151.1,12.3,534.6,529.0,5.5
ROU,2016-07-01,2024.6,270.3,1754.3,769.9,82.5,687.3,1165.1,1150.9,14.2,550.1,543.4,6.7
ROU,2016-10-01,1895.1,261.6,1633.5,712.9,81.7,631.2,1116.0,1102.2,13.8,527.8,521.8,6.0
ROU,2017-01-01,1937.1,295.0,1642.1,745.1,93.9,651.2,1154.0,1143.7,10.3,527.6,523.0,4.6
ROU,2017-04-01,2160.2,257.8,1902.4,790.1,82.9,707.2,1228.1,1210.4,17.7,543.1,535.3,7.9
ROU,2017-07-01,2007.3,249.6,1757.7,740.1,77.9,662.1,1193.5,1175.4,18.1,549.3,541.0,8.4
ROU,2017-10-01,1944.6,273.1,1671.5,726.3,84.8,641.5,1161.6,1146.5,15.1,535.2,528.6,6.6
ROU,2018-01-01,2022.9,305.0,1717.9,735.2,96.3,638.9,1146.8,1140.7,6.1,519.5,516.7,2.8
ROU,2018-04-01,2019.8,290.6,1729.2,746.4,93.6,652.8,1167.1,1161.2,5.9,526.1,523.3,2.7
ROU,2018-07-01,2017.5,301.8,1715.7,736.9,93.4,643.5,1134.3,1124.7,9.6,526.2,522.2,4.0
ROU,2018-10-01,1991.4,306.6,1684.8,720.2,96.2,624.0,1155.8,1144.6,11.2,537.4,532.7,4.7
ROU,2019-01-01,1919.0,288.3,1630.7,702.9,92.9,610.0,1187.2,1179.7,7.5,547.6,544.2,3.4
ROU,2019-04-01,1947.3,327.8,1619.5,719.0,104.0,615.0,1207.4,1199.1,8.3,550.5,547.1,3.4
ROU,2019-07-01,1907.8,319.3,1588.5,708.6,104.4,604.2,1148.2,1138.7,9.5,531.4,527.3,4.1
ROU,2019-10-01,1938.3,312.2,1626.1,716.4,102.0,614.5,1151.6,1143.3,8.3,537.1,533.4,3.7
ROU,2020-01-01,1862.6,297.3,1565.3,693.2,92.3,600.9,1191.3,1180.8,10.5,531.7,527.3,4.4
ROU,2020-04-01,1803.7,299.7,1504.0,646.2,92.3,553.9,1212.1,1203.2,8.9,492.3,489.5,2.8
ROU,2020-07-01,1824.4,301.9,1522.5,671.1,97.4,573.7,1167.7,1154.7,13.0,533.6,527.4,6.2
ROU,2020-10-01,1818.9,305.3,1513.6,681.0,102.5,578.5,1140.1,1128.9,11.2,530.7,525.6,5.2
ROU,2021-01-01,1824.6,243.1,1581.5,707.4,78.7,628.7,1171.7,1162.8,8.9,540.9,536.7,4.2
ROU,2021-04-01,1837.0,236.0,1601.0,701.6,77.6,624.1,1206.9,1182.3,24.6,548.5,537.6,11.0
ROU,2021-07-01,1825.0,228.9,1596.1,699.6,75.5,624.1,1171.9,1164.6,7.3,548.5,545.1,3.4
ROU,2021-10-01,1826.8,234.0,1592.8,714.0,78.2,635.8,1169.1,1162.7,6.4,548.4,545.6,2.8
ROU,2022-01-01,1796.2,244.8,1551.4,695.1,83.3,611.8,1205.0,1192.8,12.2,538.8,532.7,6.1
ROU,2022-04-01,1789.4,229.7,1559.7,691.5,75.3,616.2,1254.8,1220.4,34.4,565.6,549.8,15.8
ROU,2022-07-01,1795.0,230.5,1564.5,689.6,75.6,614.0,1216.1,1206.6,9.5,561.5,557.1,4.4
ROU,2022-10-01,1791.8,230.4,1561.4,692.1,80.0,612.1,1181.7,1169.4,12.3,538.0,532.2,5.8
ROU,2023-01-01,1798.3,259.6,1538.7,700.9,106.0,594.9,1189.8,1181.1,8.7,520.3,516.9,3.4
ROU,2023-04-01,1805.5,252.7,1552.8,702.0,101.3,600.7,1153.4,1143.0,10.4,504.3,499.5,4.8
ROU,2023-07-01,1829.8,240.9,1588.9,707.0,90.3,616.7,1121.6,1108.8,12.8,505.6,500.5,5.1
ROU,2023-10-01,1839.5,250.3,1589.2,721.9,101.9,619.9,1088.8,1079.1,9.7,488.2,483.6,4.6
ROU,2024-01-01,1753.0,204.6,1548.4,682.4,67.1,615.2,1191.4,1171.6,19.8,544.7,535.4,9.3
ROU,2024-04-01,1685.8,205.0,1480.8,644.1,66.9,577.1,1216.5,1178.7,37.8,557.4,540.5,16.8
ROU,2024-07-01,1778.2,247.2,1531.0,677.5,81.9,595.6,1141.3,1129.9,11.4,541.7,536.3,5.3
ROU,2024-10-01,1705.0,209.0,1496.0,668.8,71.7,597.0,1253.7,1223.6,30.1,580.4,567.4,13.0
ROU,2025-01-01,1635.3,233.9,1401.4,634.2,76.2,558.0,1231.9,1223.6,8.3,563.1,559.2,3.9
ROU,2025-04-01,1528.7,246.7,1282.0,579.4,80.4,499.1,1213.4,1197.2,16.2,556.9,549.7,7.2
ROU,2025-07-01,1400.8,232.0,1168.8,529.6,75.9,453.7,1173.1,1152.9,20.2,557.9,548.6,9.4
ROU,2025-10-01,1343.8,208.2,1135.6,524.5,71.2,453.3,1287.6,1262.7,24.9,594.7,583.9,10.8
ROU,2026-01-01,1414.5,237.5,1177.0,547.5,77.9,469.7,1189.9,1168.7,21.2,542.7,532.8,9.9
SVK,1995-01-01,209.7,200.1,9.6,105.5,99.6,5.9,465.4,461.4,3.9,221.5,219.2,2.3
SVK,1995-04-01,204.8,195.1,9.7,103.6,97.6,6.0,469.4,464.3,5.1,215.1,212.1,3.0
SVK,1995-07-01,202.6,192.7,9.9,103.3,97.2,6.1,470.7,465.3,5.4,213.6,210.5,3.2
SVK,1995-10-01,198.2,188.2,10.1,99.8,93.6,6.2,473.2,467.4,5.8,212.1,208.7,3.3
SVK,1996-01-01,196.3,185.9,10.4,98.7,92.4,6.3,455.2,450.2,5.0,195.0,192.0,2.9
SVK,1996-04-01,191.6,181.0,10.6,97.5,90.9,6.5,453.2,447.7,5.5,195.8,192.6,3.2
SVK,1996-07-01,183.9,173.2,10.7,94.2,87.6,6.6,447.8,442.2,5.7,194.4,191.2,3.3
SVK,1996-10-01,181.6,170.9,10.7,93.3,86.7,6.6,444.9,439.1,5.7,189.7,186.4,3.3
SVK,1997-01-01,185.6,174.8,10.7,90.3,83.6,6.7,450.7,444.7,6.0,189.7,186.1,3.5
SVK,1997-04-01,178.6,167.9,10.7,88.2,81.5,6.7,446.5,440.4,6.1,190.5,186.9,3.6
SVK,1997-07-01,174.4,163.6,10.8,86.6,79.8,6.8,451.8,445.7,6.1,240.3,236.7,3.6
SVK,1997-10-01,171.2,160.2,11.0,84.5,77.7,6.9,446.8,440.7,6.2,190.8,187.1,3.6
SVK,1998-01-01,166.9,155.8,11.1,82.2,75.2,7.0,449.6,443.3,6.3,204.0,200.2,3.7
SVK,1998-04-01,163.9,152.8,11.2,78.9,71.9,7.0,448.6,442.3,6.3,202.6,198.9,3.8
SVK,1998-07-01,159.5,148.4,11.2,75.7,68.7,7.0,453.4,447.1,6.4,204.9,201.1,3.8
SVK,1998-10-01,154.1,143.0,11.1,74.6,67.6,7.0,457.8,451.4,6.4,207.8,204.0,3.8
SVK,1999-01-01,148.1,137.2,10.9,71.7,64.8,6.9,463.9,457.4,6.5,204.9,201.0,3.9
SVK,1999-04-01,144.8,133.9,10.9,68.9,62.1,6.9,459.2,452.6,6.6,205.0,201.1,3.9
SVK,1999-07-01,140.9,130.1,10.8,67.1,60.4,6.7,453.5,446.8,6.7,202.4,198.4,4.0
SVK,1999-10-01,135.6,124.9,10.7,63.9,57.3,6.6,453.4,446.6,6.8,201.6,197.6,4.0
SVK,2000-01-01,131.2,121.3,10.0,62.2,55.8,6.4,452.3,445.5,6.8,203.0,199.0,4.0
SVK,2000-04-01,129.0,119.3,9.7,61.6,55.4,6.2,450.8,444.0,6.9,199.9,195.8,4.1
SVK,2000-07-01,125.1,115.4,9.7,59.9,53.9,6.0,446.4,439.5,7.0,195.2,191.1,4.1
SVK,2000-10-01,123.1,113.4,9.7,59.4,53.4,5.9,451.3,444.3,7.0,200.1,195.9,4.2
SVK,2001-01-01,122.7,113.0,9.6,58.2,52.5,5.7,450.8,443.7,7.1,199.2,195.2,4.0
SVK,2001-04-01,123.0,113.5,9.5,58.2,52.6,5.7,448.3,441.1,7.2,196.3,192.3,4.1
SVK,2001-07-01,118.9,109.9,9.1,56.6,51.3,5.2,446.9,439.6,7.3,195.3,191.2,4.1
SVK,2001-10-01,117.8,109.1,8.7,55.2,50.3,4.9,446.8,439.4,7.4,195.4,191.2,4.2
SVK,2002-01-01,115.6,107.0,8.6,53.6,48.4,5.2,443.5,436.0,7.5,194.3,190.1,4.1
SVK,2002-04-01,111.1,102.6,8.5,50.9,45.7,5.2,449.2,441.7,7.6,192.4,188.3,4.2
SVK,2002-07-01,109.1,100.4,8.7,49.6,44.4,5.2,451.7,444.1,7.6,191.4,187.1,4.2
SVK,2002-10-01,108.1,99.0,9.0,48.0,42.7,5.3,448.9,441.1,7.8,189.3,185.0,4.3
SVK,2003-01-01,107.3,97.8,9.5,46.6,41.1,5.5,450.9,442.8,8.1,177.7,173.4,4.2
SVK,2003-04-01,102.2,92.4,9.7,46.2,40.6,5.6,450.6,442.3,8.3,178.7,174.4,4.3
SVK,2003-07-01,99.4,89.4,10.0,45.4,39.7,5.7,453.3,444.8,8.5,179.3,174.9,4.4
SVK,2003-10-01,96.2,86.1,10.1,44.1,38.4,5.8,449.9,441.1,8.7,179.1,174.5,4.6
SVK,2004-01-01,101.7,91.4,10.3,45.3,39.4,5.9,450.1,441.0,9.1,182.9,178.1,4.8
SVK,2004-04-01,97.1,86.4,10.7,44.1,38.0,6.1,449.6,440.2,9.4,179.7,174.7,5.0
SVK,2004-07-01,97.3,86.3,11.0,44.7,38.4,6.2,443.0,433.3,9.7,176.2,171.0,5.2
SVK,2004-10-01,93.6,82.2,11.3,44.7,38.3,6.3,442.3,432.3,10.0,175.5,170.1,5.4
SVK,2005-01-01,95.7,84.2,11.5,44.5,38.1,6.4,437.0,427.0,10.0,177.9,172.7,5.3
SVK,2005-04-01,96.4,84.9,11.5,45.0,38.5,6.4,443.2,433.3,9.9,179.8,174.6,5.2
SVK,2005-07-01,95.3,83.6,11.7,44.6,38.1,6.5,434.3,424.5,9.8,178.4,173.3,5.1
SVK,2005-10-01,96.1,84.2,11.9,44.1,37.5,6.6,436.5,426.7,9.8,175.9,170.8,5.1
SVK,2006-01-01,85.4,73.1,12.3,40.3,33.1,7.2,443.7,434.0,9.7,181.3,176.1,5.2
SVK,2006-04-01,88.8,76.0,12.8,40.7,33.3,7.4,437.5,428.0,9.5,185.3,180.2,5.1
SVK,2006-07-01,86.5,73.2,13.3,40.1,32.4,7.7,440.3,431.0,9.3,185.3,180.4,5.0
SVK,2006-10-01,86.3,72.5,13.8,40.6,32.7,7.9,441.9,432.8,9.1,184.2,179.4,4.9
SVK,2007-01-01,82.1,68.0,14.1,38.8,30.7,8.1,444.8,435.8,9.0,185.1,180.3,4.9
SVK,2007-04-01,83.4,68.9,14.5,39.2,30.9,8.3,441.1,432.0,9.1,182.0,177.1,4.9
SVK,2007-07-01,84.9,70.0,15.0,38.7,30.1,8.6,440.3,431.2,9.1,181.1,176.2,4.9
SVK,2007-10-01,83.5,68.2,15.3,38.9,30.1,8.8,442.8,433.6,9.2,184.0,179.1,5.0
SVK,2008-01-01,85.0,69.2,15.8,39.4,30.5,8.9,445.1,435.6,9.5,180.2,175.3,4.9
SVK,2008-04-01,82.0,65.8,16.2,38.8,29.7,9.1,444.8,435.2,9.6,178.5,173.5,5.0
SVK,2008-07-01,81.3,64.8,16.4,39.5,30.3,9.2,445.3,435.6,9.7,182.0,177.0,5.0
SVK,2008-10-01,81.8,65.2,16.6,39.5,30.2,9.3,447.0,437.2,9.9,180.0,174.9,5.1
SVK,2009-01-01,78.1,61.5,16.6,34.0,24.6,9.4,444.3,434.4,9.9,178.0,172.9,5.1
SVK,2009-04-01,82.3,65.9,16.4,38.7,29.4,9.3,447.1,437.2,9.9,180.4,175.3,5.1
SVK,2009-07-01,78.3,62.1,16.2,37.7,28.4,9.2,446.0,436.2,9.9,181.7,176.6,5.1
SVK,2009-10-01,74.0,57.9,16.1,36.2,27.0,9.2,448.6,438.7,9.9,180.4,175.3,5.1
SVK,2010-01-01,77.0,61.1,15.9,34.5,25.7,8.8,447.8,438.1,9.8,178.9,174.0,5.0
SVK,2010-04-01,72.5,56.8,15.7,34.2,25.5,8.7,451.3,441.6,9.7,181.2,176.3,4.9
SVK,2010-07-01,72.4,56.8,15.6,34.8,26.2,8.7,450.7,441.2,9.6,180.7,175.8,4.9
SVK,2010-10-01,73.1,57.6,15.5,35.3,26.6,8.6,449.8,440.2,9.6,179.4,174.5,4.9
SVK,2011-01-01,78.8,63.5,15.3,36.3,27.7,8.5,448.4,438.9,9.5,179.9,175.2,4.7
SVK,2011-04-01,72.6,57.2,15.4,35.3,26.7,8.6,450.6,441.2,9.4,181.5,176.8,4.7
SVK,2011-07-01,70.7,55.3,15.4,34.3,25.7,8.5,450.9,441.4,9.5,181.8,177.0,4.8
SVK,2011-10-01,72.3,57.0,15.3,34.2,25.8,8.4,448.9,439.6,9.3,179.1,174.3,4.8
SVK,2012-01-01,72.0,56.8,15.2,33.8,25.4,8.4,448.4,439.1,9.3,182.4,177.7,4.7
SVK,2012-04-01,72.1,56.9,15.2,34.2,25.9,8.3,445.8,436.5,9.3,178.5,173.6,4.9
SVK,2012-07-01,70.1,54.8,15.2,33.9,25.6,8.4,447.0,437.6,9.4,176.7,171.7,5.0
SVK,2012-10-01,70.4,55.3,15.1,33.1,24.7,8.4,446.3,437.1,9.2,179.8,174.8,5.0
SVK,2013-01-01,74.4,59.2,15.2,34.0,25.5,8.4,446.3,436.9,9.4,176.3,171.4,4.9
SVK,2013-04-01,74.2,59.0,15.3,34.4,25.9,8.5,444.7,435.3,9.4,177.3,172.4,4.9
SVK,2013-07-01,77.0,61.8,15.3,37.5,28.8,8.6,445.5,436.1,9.3,177.0,172.2,4.9
SVK,2013-10-01,71.9,56.6,15.3,34.3,25.6,8.8,448.2,438.8,9.4,179.1,174.0,5.1
SVK,2014-01-01,72.5,57.2,15.2,34.6,25.8,8.7,455.1,445.6,9.5,181.8,176.7,5.1
SVK,2014-04-01,72.4,57.1,15.3,34.2,25.5,8.7,457.2,447.7,9.4,181.1,176.1,5.0
SVK,2014-07-01,71.5,56.1,15.4,34.6,25.8,8.8,460.1,450.7,9.4,183.4,178.5,4.9
SVK,2014-10-01,73.9,58.5,15.4,34.8,26.1,8.7,463.1,453.7,9.5,183.7,178.7,5.1
SVK,2015-01-01,73.2,57.6,15.6,34.8,26.0,8.8,461.1,451.4,9.7,182.3,177.2,5.2
SVK,2015-04-01,72.4,56.9,15.5,34.3,25.6,8.7,465.5,455.8,9.7,185.8,180.7,5.1
SVK,2015-07-01,72.8,57.2,15.6,34.5,25.8,8.7,467.6,458.0,9.6,186.0,180.9,5.0
SVK,2015-10-01,75.7,60.0,15.7,35.0,26.2,8.8,467.7,458.2,9.5,185.4,180.2,5.1
SVK,2016-01-01,71.8,56.1,15.8,34.2,25.3,8.9,468.3,458.8,9.5,187.5,182.4,5.1
SVK,2016-04-01,72.5,56.6,15.8,34.8,25.8,9.0,470.6,461.2,9.4,186.7,181.7,5.0
SVK,2016-07-01,72.0,56.2,15.8,34.3,25.4,8.9,471.2,461.7,9.5,187.7,182.7,4.9
SVK,2016-10-01,73.7,57.8,15.9,34.2,25.3,8.9,472.2,462.8,9.3,185.4,180.4,5.0
SVK,2017-01-01,73.1,57.2,15.9,34.0,25.1,8.9,473.6,464.3,9.2,187.3,182.3,5.0
SVK,2017-04-01,71.2,55.5,15.8,33.4,24.5,8.9,474.2,465.1,9.2,187.6,182.7,4.9
SVK,2017-07-01,71.8,56.1,15.8,33.4,24.4,9.0,476.8,467.5,9.3,187.3,182.3,5.0
SVK,2017-10-01,73.0,57.3,15.7,33.5,24.5,8.9,479.6,470.5,9.1,188.3,183.6,4.7
SVK,2018-01-01,72.0,56.4,15.6,33.4,24.5,8.8,479.6,470.6,9.0,187.5,182.6,4.8
SVK,2018-04-01,71.1,55.5,15.6,33.5,24.6,8.9,479.2,470.2,9.0,186.5,181.6,4.8
SVK,2018-07-01,72.2,56.7,15.5,33.5,24.6,8.9,478.9,469.9,9.0,185.5,180.7,4.9
SVK,2018-10-01,72.9,57.3,15.6,33.1,24.2,8.9,482.1,473.2,8.9,186.8,182.1,4.7
SVK,2019-01-01,71.9,56.0,15.9,33.4,24.3,9.1,484.5,475.9,8.6,187.0,182.3,4.6
SVK,2019-04-01,72.0,56.0,16.0,33.5,24.3,9.1,485.2,476.5,8.7,187.1,182.4,4.7
SVK,2019-07-01,72.8,56.7,16.1,33.1,24.1,9.1,489.0,480.2,8.8,189.5,184.8,4.7
SVK,2019-10-01,72.6,56.5,16.1,33.0,23.8,9.2,490.2,481.6,8.5,190.7,186.2,4.5
SVK,2020-01-01,70.6,54.6,16.0,32.3,23.1,9.2,490.5,482.4,8.2,185.8,181.4,4.3
SVK,2020-04-01,71.1,55.4,15.7,30.5,22.3,8.2,486.8,478.9,7.9,167.8,164.8,3.0
SVK,2020-07-01,70.7,55.3,15.4,31.3,22.8,8.5,489.9,481.8,8.0,184.1,179.8,4.2
SVK,2020-10-01,70.1,54.4,15.7,31.4,22.9,8.6,491.9,483.8,8.1,182.1,178.5,3.6
SVK,2021-01-01,68.2,52.6,15.7,30.6,22.3,8.3,485.3,477.5,7.8,176.4,172.6,3.8
SVK,2021-04-01,69.5,53.8,15.6,30.8,22.2,8.5,490.2,482.4,7.8,183.1,179.5,3.6
SVK,2021-07-01,68.8,53.1,15.7,30.2,21.8,8.3,494.1,486.1,7.9,184.2,180.2,4.0
SVK,2021-10-01,67.1,51.2,15.9,29.4,21.1,8.3,493.8,486.1,7.8,180.7,177.3,3.4
SVK,2022-01-01,68.3,52.3,16.0,30.2,21.6,8.6,497.0,489.3,7.7,184.1,180.3,3.8
SVK,2022-04-01,69.5,53.4,16.1,30.7,22.2,8.6,499.7,492.0,7.7,186.9,183.3,3.6
SVK,2022-07-01,69.9,54.1,15.9,30.5,21.9,8.6,501.9,493.9,8.0,187.8,183.9,4.0
SVK,2022-10-01,70.9,54.9,16.0,31.0,22.3,8.7,503.0,495.3,7.8,186.3,182.7,3.5
SVK,2023-01-01,68.0,52.1,16.0,30.3,21.5,8.8,500.8,493.1,7.7,189.0,185.2,3.8
SVK,2023-04-01,68.0,51.9,16.1,30.2,21.5,8.8,501.9,494.5,7.4,188.8,185.1,3.7
SVK,2023-07-01,68.2,52.1,16.1,30.3,21.4,8.9,504.3,496.3,8.0,187.6,183.5,4.1
SVK,2023-10-01,67.0,51.0,15.9,29.9,21.1,8.8,504.4,496.6,7.8,189.3,185.4,3.9
SVK,2024-01-01,68.3,52.5,15.8,30.5,21.8,8.8,505.6,497.8,7.8,191.7,187.7,4.0
SVK,2024-04-01,66.4,50.7,15.7,30.0,21.2,8.8,507.6,500.1,7.5,190.8,187.0,3.8
SVK,2024-07-01,66.6,50.8,15.8,29.8,21.2,8.6,511.8,503.8,8.0,193.3,189.1,4.1
SVK,2024-10-01,66.4,50.7,15.6,29.8,21.2,8.6,512.2,504.4,7.8,193.8,190.0,3.8
SVK,2025-01-01,67.4,51.7,15.7,29.7,21.1,8.6,514.7,507.3,7.4,192.7,189.0,3.7
SVK,2025-04-01,65.9,50.4,15.5,29.5,21.0,8.4,515.4,507.9,7.4,193.8,190.1,3.7
SVK,2025-07-01,66.4,50.8,15.6,29.4,20.9,8.5,519.7,511.9,7.8,195.4,191.4,3.9
SVK,2025-10-01,66.4,50.9,15.6,29.3,20.9,8.4,519.2,511.7,7.6,195.5,191.8,3.7
SVK,2026-01-01,65.7,50.3,15.5,29.1,20.8,8.3,518.9,511.8,7.1,194.5,191.0,3.5
SVN,1995-01-01,133.8,15.1,118.7,86.9,6.0,81.0,126.6,125.2,1.4,52.3,51.6,0.7
SVN,1995-04-01,130.7,14.6,116.1,84.6,5.8,78.8,127.5,126.0,1.5,52.5,51.8,0.7
SVN,1995-07-01,127.5,13.8,113.7,82.3,5.7,76.6,128.3,126.8,1.5,52.8,52.1,0.8
SVN,1995-10-01,125.0,13.7,111.3,80.5,5.7,74.8,129.0,127.4,1.6,53.1,52.3,0.8
SVN,1996-01-01,123.0,13.9,109.0,77.1,5.6,71.5,129.8,128.2,1.6,53.0,52.2,0.8
SVN,1996-04-01,121.5,14.2,107.3,76.2,5.7,70.4,130.8,129.1,1.7,53.4,52.5,0.8
