code,year,status,informal_rate
THA,2022,SLF,84.828
THA,2023,TOTAL,62.581
THA,2023,EES,39.261
THA,2023,SLF,83.247
THA,2024,TOTAL,63.168
THA,2024,EES,40.378
THA,2024,SLF,84.128
TJK,2016,TOTAL,63.63
TJK,2016,EES,41.992
TJK,2016,SLF,67.168
TLS,2010,TOTAL,71.385
TLS,2010,EES,48.114
TLS,2010,SLF,80.522
TLS,2013,TOTAL,84.958
TLS,2013,EES,39.164
TLS,2013,SLF,96.752
TLS,2021,TOTAL,80.572
TLS,2021,EES,58.886
TLS,2021,SLF,95.837
TON,2018,TOTAL,80.966
TON,2018,EES,65.932
TON,2018,SLF,94.956
TON,2023,TOTAL,59.206
TON,2023,EES,38.819
TON,2023,SLF,81.052
TON,2021,TOTAL,97.228
TON,2021,EES,100.0
TON,2021,SLF,93.866
TUN,2019,TOTAL,36.899
TUN,2019,EES,31.434
TUN,2019,SLF,51.56
TUN,2014,TOTAL,61.251
TUN,2014,EES,43.351
TUN,2014,SLF,99.442
TUR,2000,TOTAL,51.984
TUR,2000,EES,28.349
TUR,2000,SLF,74.328
TUR,2001,TOTAL,53.398
TUR,2001,EES,27.571
TUR,2001,SLF,76.468
TUR,2002,TOTAL,52.51
TUR,2002,EES,30.36
TUR,2002,SLF,74.446
TUR,2003,TOTAL,52.128
TUR,2003,EES,30.155
TUR,2003,SLF,74.665
TUR,2004,TOTAL,51.018
TUR,2004,EES,32.104
TUR,2004,SLF,73.646
TUR,2005,TOTAL,49.046
TUR,2005,EES,31.991
TUR,2005,SLF,71.642
TUR,2006,TOTAL,47.746
TUR,2006,EES,31.479
TUR,2006,SLF,71.053
TUR,2007,TOTAL,46.032
TUR,2007,EES,29.37
TUR,2007,SLF,71.492
TUR,2008,TOTAL,44.133
TUR,2008,EES,26.39
TUR,2008,SLF,71.933
TUR,2009,TOTAL,45.061
TUR,2009,EES,26.224
TUR,2009,SLF,73.336
TUR,2010,TOTAL,44.398
TUR,2010,EES,25.69
TUR,2010,SLF,73.545
TUR,2011,TOTAL,43.201
TUR,2011,EES,25.137
TUR,2011,SLF,72.302
TUR,2012,TOTAL,40.158
TUR,2012,EES,21.998
TUR,2012,SLF,70.984
TUR,2013,TOTAL,37.808
TUR,2013,EES,19.921
TUR,2013,SLF,69.701
TUR,2014,TOTAL,36.299
TUR,2014,EES,19.551
TUR,2014,SLF,68.864
TUR,2015,TOTAL,34.783
TUR,2015,EES,18.338
TUR,2015,SLF,68.125
TUR,2016,TOTAL,34.541
TUR,2016,EES,18.208
TUR,2016,SLF,68.541
TUR,2017,TOTAL,35.002
TUR,2017,EES,18.267
TUR,2017,SLF,69.383
TUR,2018,TOTAL,34.751
TUR,2018,EES,18.006
TUR,2018,SLF,70.3
TUR,2019,TOTAL,35.242
TUR,2019,EES,18.036
TUR,2019,SLF,72.543
TUR,2020,TOTAL,31.42
TUR,2020,EES,14.879
TUR,2020,SLF,69.677
TUR,2021,TOTAL,29.887
TUR,2021,EES,13.78
TUR,2021,SLF,67.339
TUR,2022,TOTAL,28.099
TUR,2022,EES,13.534
TUR,2022,SLF,62.946
TUR,2023,TOTAL,27.307
TUR,2023,EES,13.199
TUR,2023,SLF,62.241
TUR,2024,TOTAL,27.711
TUR,2024,EES,12.844
TUR,2024,SLF,63.98
TUR,2025,TOTAL,26.591
TUR,2025,EES,12.174
TUR,2025,SLF,63.135
TUV,2022,TOTAL,20.095
TUV,2022,EES,15.228
TUV,2022,SLF,52.907
TZA,2014,TOTAL,90.605
TZA,2014,EES,63.513
TZA,2014,SLF,94.797
TZA,2020,TOTAL,93.297
TZA,2020,EES,69.959
TZA,2020,SLF,96.687
TZA,2024,TOTAL,90.777
TZA,2024,EES,70.306
TZA,2024,SLF,94.211
UGA,2012,TOTAL,91.691
UGA,2012,EES,86.699
UGA,2012,SLF,92.911
UGA,2017,TOTAL,92.722
UGA,2017,EES,80.78
UGA,2017,SLF,95.993
UGA,2021,TOTAL,94.479
UGA,2021,EES,79.192
UGA,2021,SLF,97.989
UGA,2010,TOTAL,96.39
UGA,2010,EES,86.882
UGA,2010,SLF,98.615
UGA,2011,TOTAL,96.604
UGA,2011,EES,84.595
UGA,2011,SLF,98.735
UGA,2014,TOTAL,95.374
UGA,2014,EES,83.204
UGA,2014,SLF,98.075
UGA,2019,TOTAL,92.398
UGA,2019,EES,84.163
UGA,2019,SLF,95.365
URY,2006,TOTAL,44.357
URY,2006,EES,22.547
URY,2006,SLF,95.339
URY,2007,TOTAL,44.043
URY,2007,EES,21.983
URY,2007,SLF,95.313
URY,2008,TOTAL,42.773
URY,2008,EES,20.662
URY,2008,SLF,95.002
URY,2009,TOTAL,42.364
URY,2009,EES,19.409
URY,2009,SLF,97.361
URY,2010,TOTAL,40.897
URY,2010,EES,18.898
URY,2010,SLF,95.615
URY,2011,TOTAL,38.347
URY,2011,EES,16.008
URY,2011,SLF,95.072
URY,2012,TOTAL,36.199
URY,2012,EES,14.096
URY,2012,SLF,95.301
URY,2013,TOTAL,35.353
URY,2013,EES,12.924
URY,2013,SLF,94.619
URY,2014,TOTAL,23.611
URY,2014,EES,12.4
URY,2014,SLF,53.991
URY,2015,TOTAL,23.871
URY,2015,EES,11.863
URY,2015,SLF,55.507
URY,2016,TOTAL,24.534
URY,2016,EES,12.114
URY,2016,SLF,56.372
URY,2017,TOTAL,24.088
URY,2017,EES,11.645
URY,2017,SLF,55.728
URY,2018,TOTAL,23.925
URY,2018,EES,11.287
URY,2018,SLF,55.791
URY,2019,TOTAL,24.128
URY,2019,EES,11.306
URY,2019,SLF,56.142
URY,2020,TOTAL,21.585
URY,2020,EES,8.013
URY,2020,SLF,55.815
URY,2021,TOTAL,21.413
URY,2021,EES,8.663
URY,2021,SLF,52.788
URY,2022,TOTAL,22.129
URY,2022,EES,8.569
URY,2022,SLF,55.451
URY,2023,TOTAL,31.756
URY,2023,EES,9.099
URY,2023,SLF,88.207
URY,2024,TOTAL,28.541
URY,2024,EES,9.406
URY,2024,SLF,75.679
URY,2025,TOTAL,32.695
URY,2025,EES,9.149
URY,2025,SLF,88.616
VEN,2017,TOTAL,58.31
VEN,2017,EES,36.591
VEN,2017,SLF,85.92
VNM,2007,TOTAL,81.936
VNM,2007,EES,52.769
VNM,2007,SLF,94.767
VNM,2009,TOTAL,81.56
VNM,2009,EES,54.172
VNM,2009,SLF,95.284
VNM,2013,TOTAL,79.527
VNM,2013,EES,51.41
VNM,2013,SLF,94.554
VNM,2014,TOTAL,76.85
VNM,2014,EES,49.921
VNM,2014,SLF,91.749
VNM,2015,TOTAL,75.502
VNM,2015,EES,50.207
VNM,2015,SLF,91.895
VNM,2016,TOTAL,74.094
VNM,2016,EES,49.876
VNM,2016,SLF,91.063
VNM,2017,TOTAL,73.322
VNM,2017,EES,49.662
VNM,2017,SLF,91.048
VNM,2018,TOTAL,71.431
VNM,2018,EES,48.285
VNM,2018,SLF,89.57
VNM,2019,TOTAL,69.676
VNM,2019,EES,45.739
VNM,2019,SLF,91.28
VNM,2020,TOTAL,69.231
VNM,2020,EES,45.886
VNM,2020,SLF,91.385
VNM,2021,TOTAL,70.363
VNM,2021,EES,45.689
VNM,2021,SLF,91.469
VNM,2022,TOTAL,68.546
VNM,2022,EES,43.647
VNM,2022,SLF,92.871
VNM,2023,TOTAL,67.661
VNM,2023,EES,42.917
VNM,2023,SLF,92.614
VNM,2024,TOTAL,67.032
VNM,2024,EES,41.66
VNM,2024,SLF,92.318
VUT,2025,TOTAL,70.841
VUT,2025,EES,35.457
VUT,2025,SLF,77.675
VUT,2019,TOTAL,72.364
VUT,2019,EES,34.868
VUT,2019,SLF,96.143
WLF,2019,TOTAL,35.992
WLF,2019,EES,14.99
WLF,2019,SLF,87.854
WSM,2012,TOTAL,49.875
WSM,2012,EES,23.418
WSM,2012,SLF,97.093
WSM,2017,TOTAL,51.123
WSM,2017,EES,13.112
WSM,2017,SLF,86.594
WSM,2022,TOTAL,51.515
WSM,2022,EES,18.922
WSM,2022,SLF,89.92
YEM,2014,TOTAL,77.376
YEM,2014,EES,62.847
YEM,2014,SLF,92.009
ZAF,2000,TOTAL,54.104
ZAF,2000,EES,48.53
ZAF,2000,SLF,77.711
ZAF,2001,TOTAL,52.142
ZAF,2001,EES,44.243
ZAF,2001,SLF,78.461
ZAF,2002,TOTAL,47.264
ZAF,2002,EES,41.445
ZAF,2002,SLF,71.931
ZAF,2003,TOTAL,46.596
ZAF,2003,EES,40.806
ZAF,2003,SLF,71.434
ZAF,2004,TOTAL,46.245
ZAF,2004,EES,40.726
ZAF,2004,SLF,70.183
ZAF,2005,TOTAL,48.233
ZAF,2005,EES,42.313
ZAF,2005,SLF,72.54
ZAF,2006,TOTAL,49.096
ZAF,2006,EES,43.301
ZAF,2006,SLF,72.337
ZAF,2007,TOTAL,48.86
ZAF,2007,EES,44.068
ZAF,2007,SLF,69.967
ZAF,2008,TOTAL,35.372
ZAF,2008,EES,29.069
ZAF,2008,SLF,68.598
ZAF,2009,TOTAL,33.655
ZAF,2009,EES,27.316
ZAF,2009,SLF,68.151
ZAF,2010,TOTAL,34.027
ZAF,2010,EES,27.127
ZAF,2010,SLF,70.572
ZAF,2011,TOTAL,32.681
ZAF,2011,EES,25.952
ZAF,2011,SLF,68.789
ZAF,2012,TOTAL,31.755
ZAF,2012,EES,24.673
ZAF,2012,SLF,70.607
ZAF,2013,TOTAL,32.244
ZAF,2013,EES,25.665
ZAF,2013,SLF,69.923
ZAF,2014,TOTAL,32.107
ZAF,2014,EES,25.837
ZAF,2014,SLF,70.218
ZAF,2015,TOTAL,34.299
ZAF,2015,EES,28.191
ZAF,2015,SLF,70.064
ZAF,2016,TOTAL,33.86
ZAF,2016,EES,27.411
ZAF,2016,SLF,70.074
ZAF,2017,TOTAL,34.237
ZAF,2017,EES,27.376
ZAF,2017,SLF,71.727
ZAF,2018,TOTAL,34.802
ZAF,2018,EES,27.96
ZAF,2018,SLF,71.89
ZAF,2019,TOTAL,34.561
ZAF,2019,EES,27.382
ZAF,2019,SLF,71.314
ZAF,2020,TOTAL,31.349
ZAF,2020,EES,23.548
ZAF,2020,SLF,70.184
ZAF,2021,TOTAL,32.385
ZAF,2021,EES,24.558
ZAF,2021,SLF,70.668
ZAF,2022,TOTAL,34.501
ZAF,2022,EES,26.801
ZAF,2022,SLF,72.25
ZAF,2023,TOTAL,34.006
ZAF,2023,EES,26.91
ZAF,2023,SLF,70.41
ZAF,2024,TOTAL,34.815
ZAF,2024,EES,27.101
ZAF,2024,SLF,71.712
ZMB,2017,TOTAL,83.924
ZMB,2017,EES,45.772
ZMB,2017,SLF,95.476
ZMB,2018,TOTAL,82.958
ZMB,2018,EES,46.713
ZMB,2018,SLF,95.583
ZMB,2019,TOTAL,83.768
ZMB,2019,EES,50.69
ZMB,2019,SLF,95.158
ZMB,2020,TOTAL,84.28
ZMB,2020,EES,49.488
ZMB,2020,SLF,95.678
ZMB,2021,TOTAL,85.466
ZMB,2021,EES,58.135
ZMB,2021,SLF,95.395
ZMB,2022,TOTAL,85.066
ZMB,2022,EES,54.995
ZMB,2022,SLF,95.685
ZMB,2023,TOTAL,82.775
ZMB,2023,EES,53.509
ZMB,2023,SLF,93.987
ZMB,2024,TOTAL,82.732
ZMB,2024,EES,50.126
ZMB,2024,SLF,95.022
ZWE,2011,TOTAL,85.619
ZWE,2011,EES,52.526
ZWE,2011,SLF,96.615
ZWE,2014,TOTAL,86.944
ZWE,2014,EES,59.762
ZWE,2014,SLF,95.478
ZWE,2019,TOTAL,88.018
ZWE,2019,EES,65.572
ZWE,2019,SLF,97.221
ZWE,2021,TOTAL,88.426
ZWE,2021,EES,70.952
ZWE,2021,SLF,98.163
ZWE,2022,TOTAL,88.163
ZWE,2022,EES,61.076
ZWE,2022,SLF,98.78
ZWE,2023,TOTAL,87.998
ZWE,2023,EES,62.599
ZWE,2023,SLF,98.36
ZWE,2024,TOTAL,85.003
ZWE,2024,EES,61.707
ZWE,2024,SLF,97.345
