code,date,gdp,cons_hh,cons_gov,inv,capform,exports,imports,src_gdp,src_cons_hh,src_cons_gov,src_inv,src_capform,src_exports,src_imports
JPN,1998-01-01,136399450.0,70648325.0,20883325.0,41809700.0,42779525.0,14220500.0,12132225.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1998-04-01,135382725.0,70549925.0,20811775.0,41090050.0,41542775.0,14171625.0,11693400.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1998-07-01,135069975.0,70995325.0,20863925.0,41054925.0,40808050.0,14287175.0,11884500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1998-10-01,136483400.0,71138725.0,21311225.0,41097625.0,41589800.0,13037500.0,10593875.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1999-01-01,133661125.0,70968625.0,21268475.0,40209875.0,39220300.0,12669250.0,10465550.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1999-04-01,133836100.0,71046675.0,21408775.0,40401300.0,39409175.0,12924750.0,10953250.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1999-07-01,133717500.0,71470025.0,21339850.0,39926475.0,39071275.0,13047425.0,11211075.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,1999-10-01,133491550.0,71351950.0,21440250.0,39772650.0,38793300.0,13192300.0,11286225.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2000-01-01,135603000.0,71690750.0,21843000.0,40425325.0,39970925.0,13659450.0,11561125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2000-04-01,136038675.0,71446175.0,22054525.0,40069400.0,40475150.0,13873725.0,11810925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2000-07-01,135537300.0,71318850.0,22312025.0,40420375.0,40093275.0,14136200.0,12323050.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2000-10-01,136557275.0,71966025.0,22371325.0,40764075.0,40812425.0,14399100.0,12991600.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2001-01-01,137565175.0,72192625.0,22794425.0,41100450.0,41659400.0,14034825.0,13116125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2001-04-01,135623125.0,72466150.0,22803500.0,39263125.0,39827225.0,13488425.0,12962175.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2001-07-01,133573800.0,72013175.0,22926300.0,38599250.0,37994000.0,13097250.0,12456925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2001-10-01,132950225.0,71661550.0,23092050.0,37395250.0,37074700.0,12994450.0,11872550.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2002-01-01,133499125.0,71866400.0,23693375.0,37259600.0,36436350.0,13696600.0,12193600.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2002-04-01,133083025.0,72212400.0,23121625.0,36507150.0,35866500.0,14319775.0,12437275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2002-07-01,132964300.0,72014750.0,23261900.0,36611850.0,36228525.0,13986350.0,12527250.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2002-10-01,132920000.0,71599550.0,23194725.0,36292050.0,36338150.0,14897925.0,13110325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2003-01-01,131698575.0,71475050.0,23140225.0,35712200.0,35634450.0,14666450.0,13217600.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2003-04-01,132850400.0,71517650.0,23554075.0,35867475.0,35659300.0,14729075.0,12609725.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2003-07-01,132750150.0,71454650.0,23446050.0,35247400.0,35618275.0,15136250.0,12905100.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2003-10-01,133089750.0,72027175.0,23129400.0,35617850.0,35355250.0,15484025.0,12906125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2004-01-01,133732100.0,72058800.0,23265150.0,35210925.0,35755750.0,16216225.0,13563825.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2004-04-01,133408550.0,72060175.0,23298225.0,35140250.0,35378875.0,16836600.0,14165350.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2004-07-01,133983575.0,72417075.0,23394750.0,35207625.0,35703075.0,17178000.0,14709350.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2004-10-01,133479225.0,71796525.0,23529650.0,35476150.0,35863975.0,17391825.0,15102725.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2005-01-01,133608150.0,72200275.0,23446850.0,35710700.0,35984150.0,17079775.0,15102875.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2005-04-01,134231150.0,72491425.0,23502875.0,35982625.0,36345850.0,17885100.0,15994100.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2005-07-01,134753250.0,72926900.0,23526800.0,36649425.0,36715525.0,18621075.0,17037050.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2005-10-01,134890925.0,73035125.0,23597925.0,36238225.0,36264425.0,19891175.0,17897700.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2006-01-01,134701750.0,73241100.0,23452775.0,36417125.0,36453700.0,20271625.0,18717450.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2006-04-01,134782125.0,73393250.0,23455950.0,36635975.0,36391900.0,20494925.0,18953900.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2006-07-01,134577425.0,72932775.0,23420950.0,36343650.0,36577975.0,21241900.0,19596175.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2006-10-01,136509150.0,73909325.0,23358600.0,36909800.0,37106725.0,21706000.0,19571500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2007-01-01,136699750.0,73486425.0,23322825.0,36888125.0,37509525.0,22471750.0,20090775.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2007-04-01,136925225.0,74123250.0,23662525.0,36483600.0,36766350.0,23322400.0,20949325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2007-07-01,135401750.0,73244300.0,23526550.0,35612100.0,35954550.0,23565850.0,20889500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2007-10-01,135604575.0,73904675.0,23818750.0,35163375.0,35834750.0,23863325.0,21816925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2008-01-01,135661375.0,74141825.0,23799700.0,35546300.0,36023175.0,23834450.0,22137800.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2008-04-01,134794325.0,73559025.0,23557825.0,35433200.0,36559550.0,23818200.0,22700275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2008-07-01,132230250.0,73637600.0,23402575.0,35438600.0,35180525.0,24574200.0,24564650.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2008-10-01,130778475.0,72116650.0,23583400.0,34283275.0,36028025.0,18934525.0,19884125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2009-01-01,125028025.0,71485625.0,23592425.0,32178875.0,30972650.0,13374950.0,14397650.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2009-04-01,125639700.0,71110150.0,23693450.0,31192025.0,30063250.0,14731225.0,13958375.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2009-07-01,123809425.0,70354825.0,23934650.0,30044400.0,28563225.0,16171100.0,15214375.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2009-10-01,125038075.0,70979750.0,23937125.0,29889225.0,28665675.0,17170650.0,15715150.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2010-01-01,126391800.0,71235100.0,23882450.0,30212025.0,29407075.0,18321125.0,16453950.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2010-04-01,127500050.0,71752350.0,24238875.0,30010275.0,29800700.0,19085725.0,17377625.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2010-07-01,128849825.0,72118975.0,24336100.0,30104875.0,30634050.0,19073125.0,17312425.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2010-10-01,127575800.0,71338200.0,24280225.0,29886300.0,30493875.0,19023025.0,17559525.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2011-01-01,125394700.0,69847250.0,24605625.0,30166775.0,30423025.0,18943125.0,18424325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2011-04-01,123581125.0,70481075.0,24620575.0,29963325.0,30006725.0,17445625.0,18972875.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2011-07-01,126137875.0,71015350.0,24689650.0,30319125.0,31075550.0,19032250.0,19674925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2011-10-01,126301850.0,71865750.0,24739375.0,31246575.0,31209975.0,18158675.0,19671950.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2012-01-01,128020950.0,72017825.0,25033975.0,31397200.0,32381900.0,18624525.0,20037275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2012-04-01,126230925.0,71974400.0,24763825.0,31429150.0,31572525.0,18350925.0,20430750.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2012-07-01,125651475.0,71521525.0,24918775.0,31163950.0,31423900.0,17757225.0,19969925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2012-10-01,125627750.0,72104800.0,25046700.0,31148075.0,30959475.0,17415400.0,19898625.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2013-01-01,127076950.0,73220550.0,25143125.0,31299775.0,31298850.0,19058975.0,21644550.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2013-04-01,128286175.0,73654875.0,25261500.0,32431625.0,31886100.0,20201525.0,22717825.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2013-07-01,129731575.0,74133050.0,25342450.0,33467550.0,33295025.0,20523875.0,23562800.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2013-10-01,129724450.0,74302725.0,25296500.0,34203375.0,34215025.0,20478150.0,24567925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2014-01-01,131003775.0,76014300.0,25462875.0,35056850.0,34405450.0,21643450.0,26522300.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2014-04-01,131794050.0,73977175.0,25831675.0,34422725.0,35062500.0,21929550.0,25006850.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2014-07-01,132033625.0,74421250.0,25996050.0,34891175.0,34820100.0,22734750.0,25938525.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2014-10-01,133258700.0,74542400.0,26087975.0,35080825.0,34899975.0,23975175.0,26246800.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2015-01-01,136381625.0,75029625.0,26231375.0,36050475.0,36069575.0,23793050.0,24742000.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2015-04-01,137201775.0,75398600.0,26116150.0,36048400.0,36568050.0,23352675.0,24233675.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2015-07-01,137665900.0,75533900.0,26272175.0,36277200.0,36515150.0,23901675.0,24557000.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2015-10-01,137667575.0,75029925.0,26563175.0,36359850.0,36571325.0,22739650.0,23236475.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2016-01-01,139341325.0,74795375.0,26930650.0,36362850.0,36721350.0,21997225.0,21103275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2016-04-01,138660175.0,74476575.0,26527875.0,36039300.0,36682050.0,21369775.0,20396125.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2016-07-01,138810400.0,74653125.0,26615000.0,36201300.0,36270100.0,21469825.0,20197675.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2016-10-01,138956825.0,74977325.0,26665600.0,36563350.0,36121025.0,22457200.0,21264325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2017-01-01,139765375.0,75312575.0,26735625.0,36908650.0,36736400.0,23894950.0,22914175.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2017-04-01,140378975.0,75861700.0,26757450.0,37261375.0,37139275.0,23660000.0,23039450.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2017-07-01,142472625.0,75685550.0,26908400.0,37533050.0,38219275.0,24626925.0,22967525.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2017-10-01,142425575.0,76192575.0,26895525.0,37622625.0,38476925.0,25025700.0,24165150.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2018-01-01,142379125.0,76290850.0,27172500.0,37692200.0,38005225.0,25395500.0,24484950.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2018-04-01,142814100.0,76157200.0,27194150.0,38436950.0,38938225.0,25519100.0,24994575.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2018-07-01,141980650.0,76632450.0,27121550.0,37748750.0,38287875.0,25571700.0,25632925.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2018-10-01,142030350.0,76759275.0,27209350.0,38362300.0,39348300.0,25388400.0,26674950.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2019-01-01,143137100.0,76620650.0,27366950.0,38784500.0,39051700.0,24748300.0,24650500.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2019-04-01,143700875.0,76752450.0,27801500.0,39025100.0,39737500.0,24500875.0,25091450.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2019-07-01,143862675.0,77406200.0,27790175.0,39569625.0,39420500.0,24309450.0,25063650.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2019-10-01,141153775.0,75283725.0,28157125.0,38043575.0,38127350.0,23854250.0,24268725.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2020-01-01,141920550.0,75550875.0,28112800.0,38644850.0,38600325.0,23073425.0,23416875.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2020-04-01,132190025.0,69709325.0,28008500.0,37112300.0,37306800.0,18177025.0,21011650.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2020-07-01,138688775.0,73357500.0,28477450.0,36974275.0,36392375.0,20347850.0,19886400.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2020-10-01,141033650.0,74612400.0,28629875.0,37477500.0,36612850.0,22096175.0,20917675.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2021-01-01,142385125.0,74465775.0,28673350.0,38448350.0,38538725.0,23772525.0,23065225.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2021-04-01,143332650.0,75170000.0,29545900.0,38900500.0,39125450.0,24908000.0,25416700.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2021-07-01,143228950.0,74871700.0,29934650.0,38877775.0,39429100.0,25329700.0,26336175.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2021-10-01,144879725.0,77422800.0,29608525.0,39251925.0,39911650.0,26030925.0,28094175.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2022-01-01,144826125.0,77684925.0,29974575.0,39409425.0,40217175.0,27616800.0,30667325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2022-04-01,145750100.0,79576050.0,29935375.0,40316875.0,41054525.0,29803750.0,34619600.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2022-07-01,145468425.0,80295225.0,30410925.0,41203875.0,41830500.0,31385225.0,38453475.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2022-10-01,148553850.0,81459600.0,30794725.0,41611075.0,42302600.0,31795200.0,37798275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2023-01-01,151559775.0,82472500.0,31276625.0,42602350.0,42824550.0,30494150.0,35508075.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2023-04-01,154385050.0,82249350.0,30643250.0,42724650.0,43195925.0,31570250.0,33273750.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2023-07-01,154550675.0,82488000.0,30913225.0,43011525.0,42227450.0,33018500.0,34096525.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2023-10-01,156139275.0,83032925.0,30962550.0,43830875.0,43584225.0,34534650.0,35975075.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2024-01-01,155492900.0,83023175.0,30972800.0,43542075.0,43156700.0,33796325.0,35456075.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2024-04-01,158424700.0,83625400.0,32047425.0,44577625.0,44363175.0,35393950.0,37005275.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2024-07-01,160529600.0,84639875.0,32240225.0,45184425.0,45266500.0,35622425.0,37239400.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2024-10-01,162360675.0,85235125.0,32385200.0,45322825.0,45018675.0,36337125.0,36615425.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2025-01-01,163758275.0,86676650.0,32478300.0,45921700.0,46511325.0,36053225.0,37961250.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2025-04-01,166744550.0,87252275.0,32778925.0,46701350.0,47205525.0,35741200.0,36233400.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2025-07-01,167204750.0,88163025.0,33035125.0,46487000.0,46617525.0,36038425.0,36649325.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2025-10-01,168741800.0,88772000.0,33256875.0,47555275.0,47032325.0,37524350.0,37843750.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2026-01-01,169942675.0,89586850.0,33612350.0,47945900.0,46959325.0,39362450.0,39578350.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
JPN,2026-04-01,171929550.0,90516775.0,34493575.0,48160675.0,46897975.0,40906525.0,40885300.0,oecd,oecd,oecd,oecd,oecd,oecd,oecd
